fund_code,report_date,as_value,source,num_holdings,report_quarter
110025,2023-12-31,0.9587535586087388,full,112,2023Q4
110025,2024-06-30,0.9566666666666667,full,72,2024Q2
110025,2024-12-31,0.9419958481613286,full,69,2024Q4
110029,2020-06-30,0.9093212734646998,full,101,2020Q2
110029,2020-12-31,0.9043037339640221,full,121,2020Q4
110029,2021-06-30,0.9286925256047069,full,118,2021Q2
110029,2021-12-31,0.9500000000000001,full,107,2021Q4
110029,2022-06-30,0.94,full,77,2022Q2
110029,2022-12-31,0.9533333333333334,full,95,2022Q4
110029,2023-06-30,0.9400000000000001,full,123,2023Q2
110029,2023-12-31,0.9566666666666667,full,133,2023Q4
110029,2024-06-30,0.9666666666666668,full,69,2024Q2
110029,2024-12-31,0.9433333333333335,full,69,2024Q4
161606,2020-06-30,0.9692626922266695,full,46,2020Q2
161606,2020-12-31,0.963017111134535,full,88,2020Q4
161606,2021-06-30,0.9658218936994016,full,104,2021Q2
161606,2021-12-31,0.9661362752377922,full,116,2021Q4
161606,2022-06-30,0.95957805907173,full,100,2022Q2
161606,2022-12-31,0.9753965565904601,full,92,2022Q4
161606,2023-06-30,0.9698932878027959,full,120,2023Q2
161606,2023-12-31,0.9833333333333334,full,117,2023Q4
161606,2024-06-30,0.9833333333333334,full,53,2024Q2
161606,2024-12-31,0.970280896834914,full,61,2024Q4
162201,2020-06-30,0.9882854693527647,full,48,2020Q2
162201,2020-12-31,0.9554632972322503,full,126,2020Q4
162201,2021-06-30,0.9796380828170852,full,161,2021Q2
162201,2021-12-31,0.9566666666666668,full,120,2021Q4
162201,2022-06-30,0.9766666666666668,full,168,2022Q2
162201,2022-12-31,0.982274796231608,full,266,2022Q4
162201,2023-06-30,0.944869053981828,full,171,2023Q2
162201,2023-12-31,0.9533333333333335,full,191,2023Q4
162201,2024-06-30,0.9478887364087406,full,32,2024Q2
162201,2024-12-31,0.9589271537388693,full,30,2024Q4
162214,2020-06-30,0.9139593795335341,full,60,2020Q2
162214,2020-12-31,0.9457454312279574,full,55,2020Q4
162214,2021-06-30,0.9668350720900247,full,46,2021Q2
162214,2021-12-31,0.93365189289012,full,64,2021Q4
162214,2022-06-30,0.93,full,48,2022Q2
162214,2022-12-31,0.9766666666666667,full,28,2022Q4
162214,2023-06-30,0.9466666666666667,full,40,2023Q2
162214,2023-12-31,0.9633333333333334,full,43,2023Q4
162214,2024-06-30,0.9766666666666668,full,21,2024Q2
162214,2024-12-31,0.9733333333333334,full,17,2024Q4
180031,2020-06-30,0.9232226281412599,full,59,2020Q2
180031,2020-12-31,0.9421116172277154,full,106,2020Q4
180031,2021-06-30,0.9462426194310252,full,115,2021Q2
180031,2021-12-31,0.9637171364066711,full,93,2021Q4
180031,2022-06-30,0.9441997851772288,full,53,2022Q2
180031,2022-12-31,0.9625186478914238,full,46,2022Q4
180031,2023-06-30,0.9127759488402014,full,67,2023Q2
180031,2023-12-31,0.9600000000000001,full,85,2023Q4
180031,2024-06-30,0.9521514272411447,full,42,2024Q2
180031,2024-12-31,0.9733333333333334,full,39,2024Q4
200012,2020-06-30,0.9666666666666667,full,79,2020Q2
200012,2020-12-31,0.902526695859261,full,77,2020Q4
200012,2021-06-30,0.9622702788339671,full,93,2021Q2
200012,2021-12-31,0.9451120648545541,full,198,2021Q4
200012,2022-06-30,0.97,full,60,2022Q2
200012,2022-12-31,0.938440215597844,full,104,2022Q4
200012,2023-06-30,0.9444612816232182,full,122,2023Q2
200012,2023-12-31,0.98,full,83,2023Q4
200012,2024-06-30,0.9523118981951904,full,45,2024Q2
200012,2024-12-31,0.9666666666666667,full,48,2024Q4
202027,2020-06-30,0.95,full,53,2020Q2
202027,2020-12-31,0.9595720552048786,full,78,2020Q4
202027,2021-06-30,0.9556886184162863,full,108,2021Q2
202027,2021-12-31,0.9524412726732085,full,101,2021Q4
202027,2022-06-30,0.9648416532474504,full,62,2022Q2
202027,2022-12-31,0.98,full,56,2022Q4
202027,2023-06-30,0.9726865725270382,full,73,2023Q2
202027,2023-12-31,0.973225621140313,full,84,2023Q4
202027,2024-06-30,0.9466666666666668,full,79,2024Q2
202027,2024-12-31,0.9733333333333334,full,59,2024Q4
213008,2020-06-30,0.9749733657882669,full,33,2020Q2
213008,2020-12-31,0.9759965002420046,full,75,2020Q4
213008,2021-06-30,0.9644550112425818,full,95,2021Q2
213008,2021-12-31,0.9774948758824871,full,120,2021Q4
213008,2022-06-30,0.9587430007999087,full,81,2022Q2
213008,2022-12-31,0.9793269770050478,full,92,2022Q4
213008,2023-06-30,0.9692494102509115,full,113,2023Q2
213008,2023-12-31,0.9765521322490742,full,183,2023Q4
213008,2024-06-30,0.9700000000000002,full,58,2024Q2
213008,2024-12-31,0.9566666666666666,full,67,2024Q4
240011,2020-06-30,0.9114264919941777,full,51,2020Q2
240011,2020-12-31,0.8994507269789984,full,86,2020Q4
240011,2021-06-30,0.8994692054036806,full,100,2021Q2
240011,2021-12-31,0.92696949747641,full,128,2021Q4
240011,2022-06-30,0.9333333333333333,full,83,2022Q2
240011,2022-12-31,0.9412579646823229,full,98,2022Q4
240011,2023-06-30,0.9266666666666667,full,49,2023Q2
240011,2023-12-31,0.9566666666666667,full,29,2023Q4
240011,2024-06-30,0.9433333333333332,full,26,2024Q2
240011,2024-12-31,0.9466666666666668,full,27,2024Q4
240017,2020-06-30,0.9381749743355767,full,68,2020Q2
240017,2020-12-31,0.9242805741771769,full,96,2020Q4
240017,2021-06-30,0.9358793536535074,full,148,2021Q2
240017,2021-12-31,0.9353028753267416,full,123,2021Q4
240017,2022-06-30,0.9460095770151637,full,93,2022Q2
240017,2022-12-31,0.9666666666666668,full,77,2022Q4
240017,2023-06-30,0.9465502657820198,full,77,2023Q2
240017,2023-12-31,0.9566666666666667,full,81,2023Q4
240017,2024-06-30,0.9400000000000001,full,52,2024Q2
240017,2024-12-31,0.9366666666666666,full,40,2024Q4
257070,2020-06-30,0.9455582649818963,full,28,2020Q2
257070,2020-12-31,0.9466666666666667,full,29,2020Q4
257070,2021-06-30,0.9577506426735218,full,23,2021Q2
257070,2021-12-31,0.9667752337955497,full,31,2021Q4
257070,2022-06-30,0.9766666666666666,full,27,2022Q2
257070,2022-12-31,0.9766666666666666,full,30,2022Q4
257070,2023-06-30,0.9460818458859381,full,29,2023Q2
257070,2023-12-31,0.955588615782665,full,29,2023Q4
257070,2024-06-30,0.9534601208904616,full,29,2024Q2
257070,2024-12-31,0.9441375422773393,full,28,2024Q4
310358,2020-06-30,0.9414583333333333,full,89,2020Q2
310358,2020-12-31,0.9548743378340703,full,90,2020Q4
310358,2021-06-30,0.9629550481760581,full,128,2021Q2
310358,2021-12-31,0.9860472414932276,full,98,2021Q4
310358,2022-06-30,0.9766666666666668,full,32,2022Q2
310358,2022-12-31,0.9833333333333332,full,30,2022Q4
310358,2023-06-30,0.96,full,24,2023Q2
310358,2023-12-31,0.97,full,24,2023Q4
310358,2024-06-30,0.9433333333333335,full,30,2024Q2
310358,2024-12-31,0.9696778350515464,full,28,2024Q4
320007,2020-06-30,0.9733333333333334,full,40,2020Q2
320007,2020-12-31,0.9698919152615653,full,136,2020Q4
320007,2021-06-30,0.9696811224489796,full,334,2021Q2
320007,2021-12-31,0.9695666774997292,full,501,2021Q4
320007,2022-06-30,0.9660268031708792,full,605,2022Q2
320007,2022-12-31,0.9633333333333334,full,91,2022Q4
320007,2023-06-30,0.9532018236016133,full,144,2023Q2
320007,2023-12-31,0.9533333333333334,full,135,2023Q4
320007,2024-06-30,0.96,full,60,2024Q2
320007,2024-12-31,0.951519806557144,full,107,2024Q4
370027,2020-06-30,0.9531201818892323,full,39,2020Q2
370027,2020-12-31,0.9148505486189936,full,106,2020Q4
370027,2021-06-30,0.9376540840264448,full,124,2021Q2
370027,2021-12-31,0.9360846690321791,full,136,2021Q4
370027,2022-06-30,0.9021883844673384,full,134,2022Q2
370027,2022-12-31,0.9321114369501464,full,70,2022Q4
370027,2023-06-30,0.9105075787358581,full,74,2023Q2
370027,2023-12-31,0.913896218117854,full,64,2023Q4
370027,2024-06-30,0.9125855387913266,full,51,2024Q2
370027,2024-12-31,0.9113345697616012,full,53,2024Q4
377240,2020-06-30,0.9299538039555364,full,101,2020Q2
377240,2020-12-31,0.9397199957251257,full,43,2020Q4
377240,2021-06-30,0.9546265077490248,full,47,2021Q2
377240,2021-12-31,0.948495502275741,full,60,2021Q4
377240,2022-06-30,0.9492626273693439,full,70,2022Q2
377240,2022-12-31,0.95334085455392,full,69,2022Q4
377240,2023-06-30,0.9314497445859415,full,74,2023Q2
377240,2023-12-31,0.9019845857418112,full,92,2023Q4
377240,2024-06-30,0.9158318860715526,full,55,2024Q2
377240,2024-12-31,0.9190761185357352,full,60,2024Q4
460007,2020-06-30,0.9646533149659144,full,63,2020Q2
460007,2020-12-31,0.9465555432085047,full,88,2020Q4
460007,2021-06-30,0.9511733220649342,full,102,2021Q2
460007,2021-12-31,0.9741261776225256,full,129,2021Q4
460007,2022-06-30,0.9727935565917762,full,69,2022Q2
460007,2022-12-31,0.9553389830508474,full,78,2022Q4
460007,2023-06-30,0.9595141099087631,full,116,2023Q2
460007,2023-12-31,0.9509426895625751,full,127,2023Q4
460007,2024-06-30,0.9347700602600697,full,74,2024Q2
460007,2024-12-31,0.8839879278671314,full,118,2024Q4
470009,2020-06-30,0.9223421945082595,full,95,2020Q2
470009,2020-12-31,0.9350837202757845,full,80,2020Q4
470009,2021-06-30,0.9530029004662777,full,153,2021Q2
470009,2021-12-31,0.9485461409694766,full,148,2021Q4
470009,2022-06-30,0.9612040046322239,full,103,2022Q2
470009,2022-12-31,0.968639266474009,full,179,2022Q4
470009,2023-06-30,0.9401640114157725,full,250,2023Q2
470009,2023-12-31,0.937118463180363,full,218,2023Q4
470009,2024-06-30,0.9315062448582754,full,79,2024Q2
470009,2024-12-31,0.9022000213698045,full,119,2024Q4
481001,2020-06-30,0.9063757115749527,full,105,2020Q2
481001,2020-12-31,0.9143933142917593,full,123,2020Q4
481001,2021-06-30,0.8998734998378204,full,143,2021Q2
481001,2021-12-31,0.9036989553656221,full,134,2021Q4
481001,2022-06-30,0.8806397774687065,full,135,2022Q2
481001,2022-12-31,0.8755018416206262,full,142,2022Q4
481001,2023-06-30,0.8630123767568703,full,182,2023Q2
481001,2023-12-31,0.846684894883947,full,185,2023Q4
481001,2024-06-30,0.8363861386138616,full,119,2024Q2
481001,2024-12-31,0.8378713168971739,full,119,2024Q4
481010,2020-06-30,0.96,full,57,2020Q2
481010,2020-12-31,0.9631184182248012,full,106,2020Q4
481010,2021-06-30,0.9733333333333334,full,130,2021Q2
481010,2021-12-31,0.9700000000000002,full,131,2021Q4
481010,2022-06-30,0.97,full,114,2022Q2
481010,2022-12-31,0.9789037491778119,full,155,2022Q4
481010,2023-06-30,0.9765606558535638,full,207,2023Q2
481010,2023-12-31,0.9766666666666666,full,170,2023Q4
481010,2024-06-30,0.9800000000000002,full,104,2024Q2
481010,2024-12-31,0.9833333333333335,full,102,2024Q4
481015,2020-06-30,0.9533333333333334,full,59,2020Q2
481015,2020-12-31,0.9595776135163676,full,104,2020Q4
481015,2021-06-30,0.9666666666666666,full,123,2021Q2
481015,2021-12-31,0.9600000000000002,full,131,2021Q4
481015,2022-06-30,0.9666666666666668,full,111,2022Q2
481015,2022-12-31,0.9593646759847523,full,92,2022Q4
481015,2023-06-30,0.953121424030515,full,138,2023Q2
481015,2023-12-31,0.9566666666666666,full,134,2023Q4
481015,2024-06-30,0.9500000000000001,full,58,2024Q2
481015,2024-12-31,0.9600000000000001,full,65,2024Q4
501079,2020-06-30,0.9640902132108584,full,61,2020Q2
501079,2020-12-31,0.9663430071564715,full,154,2020Q4
501079,2021-06-30,0.9657014157014159,full,259,2021Q2
501079,2021-12-31,0.9712726578897157,full,405,2021Q4
501079,2022-06-30,0.9680116959064327,full,322,2022Q2
501079,2022-12-31,0.9852990177794356,full,299,2022Q4
501079,2023-06-30,0.945567161444017,full,67,2023Q2
501079,2023-12-31,0.9600000000000001,full,103,2023Q4
501079,2024-06-30,0.961121922453192,full,48,2024Q2
501079,2024-12-31,0.972083617359691,full,77,2024Q4
519005,2020-06-30,0.9733333333333334,full,34,2020Q2
519005,2020-12-31,0.9798342346163362,full,106,2020Q4
519005,2021-06-30,0.958830975428146,full,144,2021Q2
519005,2021-12-31,0.9419510098839708,full,182,2021Q4
519005,2022-06-30,0.9550127334465195,full,103,2022Q2
519005,2022-12-31,0.9717358892438765,full,90,2022Q4
519005,2023-06-30,0.9607140569964778,full,118,2023Q2
519005,2023-12-31,0.9796257062146894,full,102,2023Q4
519005,2024-06-30,0.9330158730158729,full,62,2024Q2
519005,2024-12-31,0.9665545339014727,full,61,2024Q4
519181,2020-06-30,0.9517384472537675,full,91,2020Q2
519181,2020-12-31,0.9439917255153722,full,153,2020Q4
519181,2021-06-30,0.9586469982603756,full,179,2021Q2
519181,2021-12-31,0.9691608715808995,full,120,2021Q4
519181,2022-06-30,0.9770244420828906,full,44,2022Q2
519181,2022-12-31,0.9721277217594622,full,52,2022Q4
519181,2023-06-30,0.9566666666666667,full,48,2023Q2
519181,2023-12-31,0.96,full,38,2023Q4
519181,2024-06-30,0.9700000000000001,full,28,2024Q2
519181,2024-12-31,0.9729001046969206,full,40,2024Q4
519674,2020-06-30,0.9730113067124662,full,66,2020Q2
519674,2020-12-31,0.9663508106969887,full,84,2020Q4
519674,2021-06-30,0.9725927493299478,full,256,2021Q2
519674,2021-12-31,0.9694515138218518,full,364,2021Q4
519674,2022-06-30,0.9694679719089168,full,383,2022Q2
519674,2022-12-31,0.9688989833441488,full,116,2022Q4
519674,2023-06-30,0.9600000000000002,full,117,2023Q2
519674,2023-12-31,0.9601264920719758,full,66,2023Q4
519674,2024-06-30,0.9650768415474299,full,71,2024Q2
519674,2024-12-31,0.9579752770673488,full,85,2024Q4
519698,2020-06-30,0.9666666666666668,full,36,2020Q2
519698,2020-12-31,0.9384355793943456,full,91,2020Q4
519698,2021-06-30,0.9431062412474926,full,113,2021Q2
519698,2021-12-31,0.9330861756467292,full,135,2021Q4
519698,2022-06-30,0.9223136188533878,full,73,2022Q2
519698,2022-12-31,0.9454955693484796,full,115,2022Q4
519698,2023-06-30,0.933090585427034,full,126,2023Q2
519698,2023-12-31,0.9533333333333334,full,123,2023Q4
519698,2024-06-30,0.9266666666666667,full,154,2024Q2
519698,2024-12-31,0.95,full,57,2024Q4
530019,2020-06-30,0.9600000000000001,full,20,2020Q2
530019,2020-12-31,0.9633333333333335,full,15,2020Q4
530019,2021-06-30,0.9666666666666668,full,21,2021Q2
530019,2021-12-31,0.9466666666666668,full,21,2021Q4
530019,2022-06-30,0.9633333333333334,full,16,2022Q2
530019,2022-12-31,0.9533333333333334,full,18,2022Q4
530019,2023-06-30,0.9466666666666668,full,24,2023Q2
530019,2023-12-31,0.9789447024060787,full,38,2023Q4
530019,2024-06-30,0.9666666666666667,full,42,2024Q2
530019,2024-12-31,0.9436072722157752,full,55,2024Q4
570008,2020-06-30,0.9666666666666668,full,21,2020Q2
570008,2020-12-31,0.9573927470964684,full,73,2020Q4
570008,2021-06-30,0.9633333333333334,full,65,2021Q2
570008,2021-12-31,0.9578942398489141,full,28,2021Q4
570008,2022-06-30,0.9647878503209646,full,25,2022Q2
570008,2022-12-31,0.9626515151515151,full,28,2022Q4
570008,2023-06-30,0.9613133476088509,full,34,2023Q2
570008,2023-12-31,0.9511963245021273,full,31,2023Q4
570008,2024-06-30,0.9629123711340206,full,34,2024Q2
570008,2024-12-31,0.9581930463339758,full,36,2024Q4
580006,2020-06-30,0.94,full,33,2020Q2
580006,2020-12-31,0.97,full,24,2020Q4
580006,2021-06-30,0.9566666666666668,full,26,2021Q2
580006,2021-12-31,0.9666666666666667,full,77,2021Q4
580006,2022-06-30,0.9766666666666668,full,63,2022Q2
580006,2022-12-31,0.9849831649831651,full,71,2022Q4
580006,2023-06-30,0.9766666666666668,full,67,2023Q2
580006,2023-12-31,0.9733333333333334,full,40,2023Q4
580006,2024-06-30,0.9533333333333334,full,20,2024Q2
580006,2024-12-31,0.96,full,17,2024Q4
610006,2020-06-30,0.9500000000000001,full,48,2020Q2
610006,2020-12-31,0.9566666666666668,full,56,2020Q4
610006,2021-06-30,0.9666666666666668,full,72,2021Q2
610006,2021-12-31,0.9433333333333334,full,87,2021Q4
610006,2022-06-30,0.9700000000000002,full,23,2022Q2
610006,2022-12-31,0.9766666666666668,full,26,2022Q4
610006,2023-06-30,0.97,full,42,2023Q2
610006,2023-12-31,0.9766666666666666,full,42,2023Q4
610006,2024-06-30,0.9433333333333334,full,34,2024Q2
610006,2024-12-31,0.96,full,27,2024Q4
630001,2020-06-30,0.9565222889661713,full,107,2020Q2
630001,2020-12-31,0.9546172530266805,full,293,2020Q4
630001,2021-06-30,0.95,full,100,2021Q2
630001,2021-12-31,0.9610520512528042,full,170,2021Q4
630001,2022-06-30,0.9492850333651096,full,156,2022Q2
630001,2022-12-31,0.9280484444954654,full,82,2022Q4
630001,2023-06-30,0.9498808672861568,full,99,2023Q2
630001,2023-12-31,0.9366666666666668,full,131,2023Q4
630001,2024-06-30,0.9366666666666666,full,70,2024Q2
630001,2024-12-31,0.9299999999999999,full,73,2024Q4
630010,2020-06-30,0.9352193774567088,full,85,2020Q2
630010,2020-12-31,0.9511639006399827,full,76,2020Q4
630010,2021-06-30,0.9633333333333334,full,98,2021Q2
630010,2021-12-31,0.9818273994699851,full,118,2021Q4
630010,2022-06-30,0.9866666666666667,full,68,2022Q2
630010,2022-12-31,0.9766666666666668,full,42,2022Q4
630010,2023-06-30,0.97,full,44,2023Q2
630010,2023-12-31,0.96,full,39,2023Q4
630010,2024-06-30,0.9299999999999999,full,40,2024Q2
630010,2024-12-31,0.9,full,43,2024Q4
11,2020-03-30 00:00:00,0.9833333333333334,top10,10,2020Q1
11,2020-06-30 00:00:00,0.9833333333333334,top10,10,2020Q2
11,2020-09-30 00:00:00,0.9766666666666668,top10,10,2020Q3
11,2020-12-30 00:00:00,0.9766666666666666,top10,10,2020Q4
11,2021-03-30 00:00:00,0.9733333333333334,top10,10,2021Q1
11,2021-06-30 00:00:00,0.9766666666666667,top10,10,2021Q2
11,2021-09-30 00:00:00,0.9766666666666667,top10,10,2021Q3
11,2021-12-30 00:00:00,0.9833333333333334,top10,10,2021Q4
11,2022-03-30 00:00:00,0.9866666666666668,top10,10,2022Q1
11,2022-06-30 00:00:00,0.9866666666666667,top10,10,2022Q2
11,2022-09-30 00:00:00,0.9866666666666668,top10,10,2022Q3
11,2022-12-30 00:00:00,0.9866666666666667,top10,10,2022Q4
11,2023-03-30 00:00:00,0.9866666666666667,top10,10,2023Q1
11,2023-06-30 00:00:00,0.9866666666666668,top10,10,2023Q2
11,2023-09-30 00:00:00,0.9833333333333334,top10,10,2023Q3
11,2023-12-30 00:00:00,0.9866666666666666,top10,10,2023Q4
11,2024-03-30 00:00:00,0.9733333333333334,top10,10,2024Q1
11,2024-06-30 00:00:00,0.9800000000000002,top10,10,2024Q2
11,2024-09-30 00:00:00,0.9766666666666668,top10,10,2024Q3
11,2024-12-30 00:00:00,0.9766666666666667,top10,10,2024Q4
20,2020-03-30 00:00:00,0.9766666666666667,top10,10,2020Q1
20,2020-06-30 00:00:00,0.9800000000000001,top10,10,2020Q2
20,2020-09-30 00:00:00,0.9766666666666667,top10,10,2020Q3
20,2020-12-30 00:00:00,0.9766666666666666,top10,10,2020Q4
20,2021-03-30 00:00:00,0.9766666666666666,top10,10,2021Q1
20,2021-06-30 00:00:00,0.97,top10,10,2021Q2
20,2021-09-30 00:00:00,0.9700000000000002,top10,10,2021Q3
20,2021-12-30 00:00:00,0.9766666666666667,top10,10,2021Q4
20,2022-03-30 00:00:00,0.9766666666666666,top10,10,2022Q1
20,2022-06-30 00:00:00,0.9700000000000001,top10,10,2022Q2
20,2022-09-30 00:00:00,0.9833333333333334,top10,10,2022Q3
20,2022-12-30 00:00:00,0.9833333333333334,top10,10,2022Q4
20,2023-03-30 00:00:00,0.9800000000000001,top10,10,2023Q1
20,2023-06-30 00:00:00,0.9900000000000002,top10,10,2023Q2
20,2023-09-30 00:00:00,0.9866666666666666,top10,10,2023Q3
20,2023-12-30 00:00:00,0.9833333333333333,top10,10,2023Q4
20,2024-03-30 00:00:00,0.9800000000000002,top10,10,2024Q1
20,2024-06-30 00:00:00,0.9833333333333334,top10,10,2024Q2
20,2024-09-30 00:00:00,0.9766666666666666,top10,10,2024Q3
20,2024-12-30 00:00:00,0.98,top10,10,2024Q4
21,2020-03-30 00:00:00,0.9733333333333334,top10,10,2020Q1
21,2020-06-30 00:00:00,0.9833333333333334,top10,10,2020Q2
21,2020-09-30 00:00:00,0.9766666666666668,top10,10,2020Q3
21,2020-12-30 00:00:00,0.98,top10,10,2020Q4
21,2021-03-30 00:00:00,0.98,top10,10,2021Q1
21,2021-06-30 00:00:00,0.9833333333333334,top10,10,2021Q2
21,2021-09-30 00:00:00,0.9866666666666666,top10,10,2021Q3
21,2021-12-30 00:00:00,0.9766666666666668,top10,10,2021Q4
21,2022-03-30 00:00:00,0.9733333333333334,top10,10,2022Q1
21,2022-06-30 00:00:00,0.9700000000000002,top10,10,2022Q2
21,2022-09-30 00:00:00,0.98,top10,10,2022Q3
21,2022-12-30 00:00:00,0.98,top10,10,2022Q4
21,2023-03-30 00:00:00,0.9800000000000001,top10,10,2023Q1
21,2023-06-30 00:00:00,0.9800000000000001,top10,10,2023Q2
21,2023-09-30 00:00:00,0.9800000000000001,top10,10,2023Q3
21,2023-12-30 00:00:00,0.98,top10,10,2023Q4
21,2024-03-30 00:00:00,0.9833333333333334,top10,10,2024Q1
21,2024-06-30 00:00:00,0.9800000000000002,top10,10,2024Q2
21,2024-09-30 00:00:00,0.98,top10,10,2024Q3
21,2024-12-30 00:00:00,0.9766666666666666,top10,10,2024Q4
31,2020-03-30 00:00:00,0.9866666666666666,top10,10,2020Q1
31,2020-06-30 00:00:00,0.9833333333333333,top10,10,2020Q2
31,2020-09-30 00:00:00,0.98,top10,10,2020Q3
31,2020-12-30 00:00:00,0.9766666666666667,top10,10,2020Q4
31,2021-03-30 00:00:00,0.9800000000000002,top10,10,2021Q1
31,2021-06-30 00:00:00,0.98,top10,10,2021Q2
31,2021-09-30 00:00:00,0.9833333333333334,top10,10,2021Q3
31,2021-12-30 00:00:00,0.9866666666666668,top10,10,2021Q4
31,2022-03-30 00:00:00,0.9866666666666668,top10,10,2022Q1
31,2022-06-30 00:00:00,0.99,top10,10,2022Q2
31,2022-09-30 00:00:00,0.99,top10,10,2022Q3
31,2022-12-30 00:00:00,0.9900000000000001,top10,10,2022Q4
31,2023-03-30 00:00:00,0.99,top10,10,2023Q1
31,2023-06-30 00:00:00,0.9900000000000001,top10,10,2023Q2
31,2023-09-30 00:00:00,0.99,top10,10,2023Q3
31,2023-12-30 00:00:00,0.99,top10,10,2023Q4
31,2024-03-30 00:00:00,0.99,top10,10,2024Q1
31,2024-06-30 00:00:00,0.99,top10,10,2024Q2
31,2024-09-30 00:00:00,0.9900000000000002,top10,10,2024Q3
31,2024-12-30 00:00:00,0.9800000000000001,top10,10,2024Q4
61,2020-03-30 00:00:00,0.9966666666666667,top10,10,2020Q1
61,2020-06-30 00:00:00,0.9966666666666667,top10,10,2020Q2
61,2020-09-30 00:00:00,0.99,top10,10,2020Q3
61,2020-12-30 00:00:00,0.9966666666666666,top10,10,2020Q4
61,2021-03-30 00:00:00,0.9966666666666667,top10,10,2021Q1
61,2021-06-30 00:00:00,1.0,top10,10,2021Q2
61,2021-09-30 00:00:00,1.0,top10,10,2021Q3
61,2021-12-30 00:00:00,0.9966666666666666,top10,10,2021Q4
61,2022-03-30 00:00:00,0.9833333333333334,top10,10,2022Q1
61,2022-06-30 00:00:00,0.9866666666666666,top10,10,2022Q2
61,2022-09-30 00:00:00,0.98,top10,10,2022Q3
61,2022-12-30 00:00:00,0.98,top10,10,2022Q4
61,2023-03-30 00:00:00,0.9866666666666666,top10,10,2023Q1
61,2023-06-30 00:00:00,0.98,top10,10,2023Q2
61,2023-09-30 00:00:00,0.9800000000000001,top10,10,2023Q3
61,2023-12-30 00:00:00,0.9766666666666667,top10,10,2023Q4
61,2024-03-30 00:00:00,0.98,top10,10,2024Q1
61,2024-06-30 00:00:00,0.9833333333333334,top10,10,2024Q2
61,2024-09-30 00:00:00,0.9766666666666668,top10,10,2024Q3
61,2024-12-30 00:00:00,0.9733333333333334,top10,10,2024Q4
73,2020-03-30 00:00:00,0.9866666666666668,top10,10,2020Q1
73,2020-06-30 00:00:00,0.9833333333333334,top10,10,2020Q2
73,2020-09-30 00:00:00,0.9800000000000001,top10,10,2020Q3
73,2020-12-30 00:00:00,0.98,top10,10,2020Q4
73,2021-03-30 00:00:00,0.9833333333333334,top10,10,2021Q1
73,2021-06-30 00:00:00,0.9833333333333334,top10,10,2021Q2
73,2021-09-30 00:00:00,0.9866666666666666,top10,10,2021Q3
73,2021-12-30 00:00:00,0.9833333333333334,top10,10,2021Q4
73,2022-03-30 00:00:00,0.99,top10,10,2022Q1
73,2022-06-30 00:00:00,0.9900000000000002,top10,10,2022Q2
73,2022-09-30 00:00:00,0.9733333333333334,top10,10,2022Q3
73,2022-12-30 00:00:00,0.9800000000000001,top10,10,2022Q4
73,2023-03-30 00:00:00,0.9800000000000002,top10,10,2023Q1
73,2023-06-30 00:00:00,0.9833333333333334,top10,10,2023Q2
73,2023-09-30 00:00:00,0.9833333333333334,top10,10,2023Q3
73,2023-12-30 00:00:00,0.98,top10,10,2023Q4
73,2024-03-30 00:00:00,0.98,top10,10,2024Q1
73,2024-06-30 00:00:00,0.9733333333333334,top10,10,2024Q2
73,2024-09-30 00:00:00,0.9833333333333334,top10,10,2024Q3
73,2024-12-30 00:00:00,0.98,top10,10,2024Q4
263,2020-03-30 00:00:00,0.9800000000000001,top10,10,2020Q1
263,2020-06-30 00:00:00,0.98,top10,10,2020Q2
263,2020-09-30 00:00:00,0.98,top10,10,2020Q3
263,2020-12-30 00:00:00,0.9733333333333334,top10,10,2020Q4
263,2021-03-30 00:00:00,0.9766666666666668,top10,10,2021Q1
263,2021-06-30 00:00:00,0.9766666666666668,top10,10,2021Q2
263,2021-09-30 00:00:00,0.9733333333333334,top10,10,2021Q3
263,2021-12-30 00:00:00,0.9766666666666666,top10,10,2021Q4
263,2022-03-30 00:00:00,0.9766666666666666,top10,10,2022Q1
263,2022-06-30 00:00:00,0.9833333333333334,top10,10,2022Q2
263,2022-09-30 00:00:00,0.9833333333333334,top10,10,2022Q3
263,2022-12-30 00:00:00,0.9833333333333334,top10,10,2022Q4
263,2023-03-30 00:00:00,0.9866666666666668,top10,10,2023Q1
263,2023-06-30 00:00:00,0.9866666666666668,top10,10,2023Q2
263,2023-09-30 00:00:00,0.9766666666666667,top10,10,2023Q3
263,2023-12-30 00:00:00,0.98,top10,10,2023Q4
263,2024-03-30 00:00:00,0.9766666666666667,top10,10,2024Q1
263,2024-06-30 00:00:00,0.9700000000000002,top10,10,2024Q2
263,2024-09-30 00:00:00,0.9733333333333334,top10,10,2024Q3
263,2024-12-30 00:00:00,0.9733333333333334,top10,10,2024Q4
308,2020-03-30 00:00:00,0.9933333333333334,top10,10,2020Q1
308,2020-06-30 00:00:00,0.9833333333333334,top10,10,2020Q2
308,2020-09-30 00:00:00,0.9733333333333334,top10,10,2020Q3
308,2020-12-30 00:00:00,0.9766666666666667,top10,10,2020Q4
308,2021-03-30 00:00:00,0.99,top10,10,2021Q1
308,2021-06-30 00:00:00,0.9833333333333334,top10,10,2021Q2
308,2021-09-30 00:00:00,0.99,top10,10,2021Q3
308,2021-12-30 00:00:00,0.99,top10,10,2021Q4
