fund_code,date,nav,daily_return
002910,2017-10-12,1.0589,-0.367
002910,2017-10-13,1.064,0.4816
002910,2017-10-16,1.0632,-0.0752
002910,2017-10-17,1.0507,-1.1757
002910,2017-10-18,1.033,-1.6846
002910,2017-10-19,1.0195,-1.3069
002910,2017-10-20,1.0381,1.8244
002910,2017-10-23,1.0349,-0.3083
002910,2017-10-24,1.0379,0.2899
002910,2017-10-25,1.0425,0.4432
002910,2017-10-26,1.0541,1.1127
002910,2017-10-27,1.0475,-0.6261
002910,2017-10-30,1.0211,-2.5203
002910,2017-10-31,1.0291,0.7835
002910,2017-11-01,1.0311,0.1943
002910,2017-11-02,1.0304,-0.0679
002910,2017-11-03,1.0088,-2.0963
002910,2017-11-06,1.0231,1.4175
002910,2017-11-07,1.0417,1.818
002910,2017-11-08,1.047,0.5088
002910,2017-11-09,1.0585,1.0984
002910,2017-11-10,1.0626,0.3873
002910,2017-11-13,1.0838,1.9951
002910,2017-11-14,1.0936,0.9042
002910,2017-11-15,1.0701,-2.1489
002910,2017-11-16,1.075,0.4579
002910,2017-11-17,1.0462,-2.6791
002910,2017-11-20,1.0553,0.8698
002910,2017-11-21,1.0547,-0.0569
002910,2017-11-22,1.0576,0.275
002910,2017-11-23,1.0276,-2.8366
002910,2017-11-24,1.034,0.6228
002910,2017-11-27,1.026,-0.7737
002910,2017-11-28,1.0657,3.8694
002910,2017-11-29,1.0941,2.6649
002910,2017-11-30,1.0859,-0.7495
002910,2017-12-01,1.086,0.0092
002910,2017-12-04,1.079,-0.6446
002910,2017-12-05,1.0568,-2.0575
002910,2017-12-06,1.0442,-1.1923
002910,2017-12-07,1.0267,-1.6759
002910,2017-12-08,1.0414,1.4318
002910,2017-12-11,1.0496,0.7874
002910,2017-12-12,1.0409,-0.8289
002910,2017-12-13,1.0437,0.269
002910,2017-12-14,1.0445,0.0767
002910,2017-12-15,1.0271,-1.6659
002910,2017-12-18,1.0292,0.2045
002910,2017-12-19,1.0403,1.0785
002910,2017-12-20,1.0281,-1.1727
002910,2017-12-21,1.0374,0.9046
002910,2017-12-22,1.0431,0.5495
002910,2017-12-25,1.0333,-0.9395
002910,2017-12-26,1.0361,0.271
002910,2017-12-27,1.0321,-0.3861
002910,2017-12-28,1.0464,1.3855
002910,2017-12-29,1.0495,0.2963
002910,2017-12-31,1.0494,0.0
002910,2018-01-02,1.0823,3.1253
002910,2018-01-03,1.0901,0.7207
002910,2018-01-04,1.1082,1.6604
002910,2018-01-05,1.1015,-0.6046
002910,2018-01-08,1.1216,1.8248
002910,2018-01-09,1.1188,-0.2496
002910,2018-01-10,1.1155,-0.295
002910,2018-01-11,1.1028,-1.1385
002910,2018-01-12,1.1011,-0.1542
002910,2018-01-15,1.0752,-2.3522
002910,2018-01-16,1.0777,0.2325
002910,2018-01-17,1.0757,-0.1856
002910,2018-01-18,1.0858,0.9389
002910,2018-01-19,1.0855,-0.0276
002910,2018-01-22,1.1023,1.5477
002910,2018-01-23,1.1104,0.7348
002910,2018-01-24,1.1053,-0.4593
002910,2018-01-25,1.1122,0.6243
002910,2018-01-26,1.1126,0.036
002910,2018-01-29,1.122,0.8449
002910,2018-01-30,1.1132,-0.7843
002910,2018-01-31,1.1061,-0.6378
002910,2018-02-01,1.0851,-1.8986
002910,2018-02-02,1.1127,2.5435
002910,2018-02-05,1.1202,0.674
002910,2018-02-06,1.0708,-4.4099
002910,2018-02-07,1.0577,-1.2234
002910,2018-02-08,1.0534,-0.4065
002910,2018-02-09,1.0074,-4.3668
002910,2018-02-12,1.0208,1.3302
002910,2018-02-13,1.0255,0.4604
002910,2018-02-14,1.0409,1.5017
002910,2018-02-22,1.0559,1.4411
002910,2018-02-23,1.0718,1.5058
002910,2018-02-26,1.089,1.6048
002910,2018-02-27,1.0719,-1.5702
002910,2018-02-28,1.0778,0.5504
002910,2018-03-01,1.0828,0.4639
002910,2018-03-02,1.0651,-1.6347
002910,2018-03-05,1.0598,-0.4976
002910,2018-03-06,1.0823,2.123
002910,2018-03-07,1.0627,-1.811
002910,2018-03-08,1.0672,0.4234
002910,2018-03-09,1.0647,-0.2343
002910,2018-03-12,1.0765,1.1083
002910,2018-03-13,1.0677,-0.8175
002910,2018-03-14,1.0663,-0.1311
002910,2018-03-15,1.0537,-1.1817
002910,2018-03-16,1.0467,-0.6643
002910,2018-03-19,1.0447,-0.1911
002910,2018-03-20,1.0508,0.5839
002910,2018-03-21,1.0428,-0.7613
002910,2018-03-22,1.0337,-0.8727
002910,2018-03-23,0.9784,-5.3497
002910,2018-03-26,0.9893,1.1141
002910,2018-03-27,1.0154,2.6382
002910,2018-03-28,1.005,-1.0242
002910,2018-03-29,1.0149,0.9851
002910,2018-03-30,1.0293,1.4189
002910,2018-04-02,1.0344,0.4955
002910,2018-04-03,1.0209,-1.3051
002910,2018-04-04,1.0087,-1.195
002910,2018-04-09,1.0181,0.9319
002910,2018-04-10,1.034,1.5617
002910,2018-04-11,1.0374,0.3288
002910,2018-04-12,1.0304,-0.6748
002910,2018-04-13,1.0366,0.6017
002910,2018-04-16,1.0255,-1.0708
002910,2018-04-17,1.0059,-1.9113
002910,2018-04-18,1.0256,1.9584
002910,2018-04-19,1.04,1.4041
002910,2018-04-20,1.0133,-2.5673
002910,2018-04-23,1.0078,-0.5428
002910,2018-04-24,1.0357,2.7684
002910,2018-04-25,1.0266,-0.8786
002910,2018-04-26,1.012,-1.4222
002910,2018-04-27,1.0137,0.168
002910,2018-05-02,1.0154,0.1677
002910,2018-05-03,1.0236,0.8076
002910,2018-05-04,1.0207,-0.2833
002910,2018-05-07,1.0445,2.3317
002910,2018-05-08,1.0525,0.7659
002910,2018-05-09,1.0435,-0.8551
002910,2018-05-10,1.0551,1.1116
002910,2018-05-11,1.052,-0.2938
002910,2018-05-14,1.0431,-0.846
002910,2018-05-15,1.0587,1.4955
002910,2018-05-16,1.0472,-1.0862
002910,2018-05-17,1.0475,0.0286
002910,2018-05-18,1.0679,1.9475
002910,2018-05-21,1.0833,1.4421
002910,2018-05-22,1.0863,0.2769
002910,2018-05-23,1.0623,-2.2093
002910,2018-05-24,1.0583,-0.3765
002910,2018-05-25,1.0388,-1.8426
002910,2018-05-28,1.0296,-0.8856
002910,2018-05-29,1.0284,-0.1166
002910,2018-05-30,0.9954,-3.2089
002910,2018-05-31,1.0096,1.4266
002910,2018-06-01,1.0052,-0.4358
002910,2018-06-04,0.9955,-0.965
002910,2018-06-05,1.0198,2.441
002910,2018-06-06,1.025,0.5099
002910,2018-06-07,1.0254,0.039
002910,2018-06-08,1.0145,-1.063
002910,2018-06-11,1.0105,-0.3943
002910,2018-06-12,1.0211,1.049
002910,2018-06-13,1.008,-1.2829
002910,2018-06-14,1.0133,0.5258
002910,2018-06-15,0.9929,-2.0132
002910,2018-06-19,0.9323,-6.1033
002910,2018-06-20,0.9487,1.7591
002910,2018-06-21,0.9337,-1.5811
002910,2018-06-22,0.9563,2.4205
002910,2018-06-25,0.9464,-1.0352
002910,2018-06-26,0.9449,-0.1585
002910,2018-06-27,0.9358,-0.9631
002910,2018-06-28,0.9269,-0.9511
002910,2018-06-29,0.9554,3.0748
002910,2018-06-30,0.9553,0.0
002910,2018-07-02,0.9376,-1.8631
002910,2018-07-03,0.9472,1.0239
002910,2018-07-04,0.9313,-1.6786
002910,2018-07-05,0.9091,-2.3838
002910,2018-07-06,0.9129,0.418
002910,2018-07-09,0.9455,3.571
002910,2018-07-10,0.9579,1.3115
002910,2018-07-11,0.9498,-0.8456
002910,2018-07-12,0.9722,2.3584
002910,2018-07-13,0.9774,0.5349
002910,2018-07-16,0.9766,-0.0818
002910,2018-07-17,0.9685,-0.8294
002910,2018-07-18,0.9569,-1.1977
002910,2018-07-19,0.9594,0.2613
002910,2018-07-20,0.9696,1.0632
002910,2018-07-23,0.9997,3.1044
002910,2018-07-24,1.0149,1.5205
002910,2018-07-25,1.0134,-0.1478
002910,2018-07-26,1.002,-1.1249
002910,2018-07-27,1.0012,-0.0798
002910,2018-07-30,1.0008,-0.04
002910,2018-07-31,0.9979,-0.2898
002910,2018-08-01,0.9816,-1.6334
002910,2018-08-02,0.9681,-1.3753
002910,2018-08-03,0.9572,-1.1259
002910,2018-08-06,0.9311,-2.7267
002910,2018-08-07,0.9595,3.0502
002910,2018-08-08,0.937,-2.345
002910,2018-08-09,0.9612,2.5827
002910,2018-08-10,0.9663,0.5306
002910,2018-08-13,0.9795,1.366
002910,2018-08-14,0.9724,-0.7249
002910,2018-08-15,0.9551,-1.7791
002910,2018-08-16,0.9408,-1.4972
002910,2018-08-17,0.9294,-1.2117
002910,2018-08-20,0.9377,0.893
002910,2018-08-21,0.9518,1.5037
002910,2018-08-22,0.9473,-0.4728
002910,2018-08-23,0.9472,-0.0106
002910,2018-08-24,0.9374,-1.0346
002910,2018-08-27,0.9556,1.9415
002910,2018-08-28,0.9599,0.45
002910,2018-08-29,0.9526,-0.7605
002910,2018-08-30,0.9385,-1.4802
002910,2018-08-31,0.9288,-1.0336
002910,2018-09-03,0.9305,0.183
002910,2018-09-04,0.9408,1.1069
002910,2018-09-05,0.9232,-1.8707
002910,2018-09-06,0.9147,-0.9207
002910,2018-09-07,0.9251,1.137
002910,2018-09-10,0.9085,-1.7944
002910,2018-09-11,0.892,-1.8162
002910,2018-09-12,0.8884,-0.4036
002910,2018-09-13,0.9011,1.4295
002910,2018-09-14,0.8969,-0.4661
002910,2018-09-17,0.8841,-1.4271
002910,2018-09-18,0.9019,2.0133
002910,2018-09-19,0.9112,1.0312
002910,2018-09-20,0.9132,0.2195
002910,2018-09-21,0.9267,1.4783
002910,2018-09-25,0.9236,-0.3345
002910,2018-09-26,0.93,0.6929
002910,2018-09-27,0.9283,-0.1828
002910,2018-09-28,0.9326,0.4632
002910,2018-10-08,0.9068,-2.7665
002910,2018-10-09,0.9195,1.4005
002910,2018-10-10,0.9287,1.0005
002910,2018-10-11,0.885,-4.7055
002910,2018-10-12,0.9056,2.3277
002910,2018-10-15,0.8822,-2.5839
002910,2018-10-16,0.8555,-3.0265
002910,2018-10-17,0.8734,2.0923
002910,2018-10-18,0.8379,-4.0646
002910,2018-10-19,0.8553,2.0766
002910,2018-10-22,0.8911,4.1857
002910,2018-10-23,0.8772,-1.5599
002910,2018-10-24,0.8743,-0.3306
002910,2018-10-25,0.8712,-0.3546
002910,2018-10-26,0.8684,-0.3214
002910,2018-10-29,0.8467,-2.4988
002910,2018-10-30,0.8466,-0.0118
002910,2018-10-31,0.8612,1.7245
002910,2018-11-01,0.8627,0.1742
002910,2018-11-02,0.8853,2.6197
002910,2018-11-05,0.8844,-0.1017
002910,2018-11-06,0.8817,-0.3053
002910,2018-11-07,0.8705,-1.2703
002910,2018-11-08,0.8701,-0.046
002910,2018-11-09,0.863,-0.816
002910,2018-11-12,0.8748,1.3673
002910,2018-11-13,0.8749,0.0114
002910,2018-11-14,0.8598,-1.7259
002910,2018-11-15,0.8675,0.8956
002910,2018-11-16,0.8659,-0.1844
002910,2018-11-19,0.8683,0.2772
002910,2018-11-20,0.8511,-1.9809
002910,2018-11-21,0.842,-1.0692
002910,2018-11-22,0.8452,0.38
002910,2018-11-23,0.8206,-2.9106
002910,2018-11-26,0.8168,-0.4631
002910,2018-11-27,0.819,0.2693
002910,2018-11-28,0.8299,1.3309
002910,2018-11-29,0.8163,-1.6388
002910,2018-11-30,0.8249,1.0535
002910,2018-12-03,0.849,2.9216
002910,2018-12-04,0.8538,0.5654
002910,2018-12-05,0.8468,-0.8199
002910,2018-12-06,0.8333,-1.5942
002910,2018-12-07,0.8343,0.12
002910,2018-12-10,0.8346,0.036
002910,2018-12-11,0.8378,0.3834
002910,2018-12-12,0.838,0.0239
002910,2018-12-13,0.848,1.1933
002910,2018-12-14,0.8302,-2.0991
002910,2018-12-17,0.8276,-0.3132
002910,2018-12-18,0.8216,-0.725
002910,2018-12-19,0.8098,-1.4362
002910,2018-12-20,0.8077,-0.2593
002910,2018-12-21,0.8052,-0.3095
002910,2018-12-24,0.8121,0.8569
002910,2018-12-25,0.8061,-0.7388
002910,2018-12-26,0.7983,-0.9676
002910,2018-12-27,0.789,-1.165
002910,2018-12-28,0.7873,-0.2155
002910,2018-12-31,0.7873,0.0
002910,2019-01-02,0.7787,-1.0923
002910,2019-01-03,0.7771,-0.2055
002910,2019-01-04,0.7893,1.5699
002910,2019-01-07,0.793,0.4688
002910,2019-01-08,0.7848,-1.034
002910,2019-01-09,0.7867,0.2421
002910,2019-01-10,0.7875,0.1017
002910,2019-01-11,0.7901,0.3302
002910,2019-01-14,0.7875,-0.3291
002910,2019-01-15,0.7934,0.7492
002910,2019-01-16,0.79,-0.4285
002910,2019-01-17,0.7866,-0.4304
002910,2019-01-18,0.7915,0.6229
002910,2019-01-21,0.794,0.3159
002910,2019-01-22,0.7886,-0.6801
002910,2019-01-23,0.7887,0.0127
002910,2019-01-24,0.7902,0.1902
002910,2019-01-25,0.7929,0.3417
002910,2019-01-28,0.8028,1.2486
002910,2019-01-29,0.7997,-0.3861
002910,2019-01-30,0.8024,0.3376
002910,2019-01-31,0.7999,-0.3116
002910,2019-02-01,0.8099,1.2502
002910,2019-02-11,0.814,0.5062
002910,2019-02-12,0.8258,1.4496
002910,2019-02-13,0.8321,0.7629
002910,2019-02-14,0.8287,-0.4086
002910,2019-02-15,0.8263,-0.2896
002910,2019-02-18,0.8422,1.9242
002910,2019-02-19,0.839,-0.38
002910,2019-02-20,0.8432,0.5006
002910,2019-02-21,0.8415,-0.2016
002910,2019-02-22,0.8406,-0.107
002910,2019-02-25,0.8761,4.2232
002910,2019-02-26,0.8685,-0.8675
002910,2019-02-27,0.8572,-1.3011
002910,2019-02-28,0.8563,-0.105
002910,2019-03-01,0.8658,1.1094
002910,2019-03-04,0.8726,0.7854
002910,2019-03-05,0.8825,1.1345
002910,2019-03-06,0.8932,1.2125
002910,2019-03-07,0.8888,-0.4926
002910,2019-03-08,0.8436,-5.0855
002910,2019-03-11,0.8664,2.7027
002910,2019-03-12,0.8776,1.2927
002910,2019-03-13,0.8724,-0.5925
002910,2019-03-14,0.8688,-0.4127
002910,2019-03-15,0.8832,1.6575
002910,2019-03-18,0.8996,1.8569
002910,2019-03-19,0.8948,-0.5336
002910,2019-03-20,0.8954,0.0671
002910,2019-03-21,0.8969,0.1675
002910,2019-03-22,0.8967,-0.0223
002910,2019-03-25,0.8803,-1.8289
002910,2019-03-26,0.8692,-1.2609
002910,2019-03-27,0.8708,0.1841
002910,2019-03-28,0.8674,-0.3904
002910,2019-03-29,0.8925,2.8937
002910,2019-04-01,0.9241,3.5406
002910,2019-04-02,0.9255,0.1515
002910,2019-04-03,0.9361,1.1453
002910,2019-04-04,0.9485,1.3246
002910,2019-04-08,0.9662,1.8661
002910,2019-04-09,0.9519,-1.48
002910,2019-04-10,0.9423,-1.0085
002910,2019-04-11,0.9246,-1.8784
002910,2019-04-12,0.9184,-0.6706
002910,2019-04-15,0.9151,-0.3593
002910,2019-04-16,0.9401,2.7319
002910,2019-04-17,0.9499,1.0424
002910,2019-04-18,0.9374,-1.3159
002910,2019-04-19,0.9451,0.8214
002910,2019-04-22,0.9137,-3.3224
002910,2019-04-23,0.9101,-0.394
002910,2019-04-24,0.912,0.2088
002910,2019-04-25,0.8833,-3.1469
002910,2019-04-26,0.8667,-1.8793
002910,2019-04-29,0.8482,-2.1345
002910,2019-04-30,0.8526,0.5187
002910,2019-05-06,0.8165,-4.2341
002910,2019-05-07,0.8259,1.1513
002910,2019-05-08,0.8183,-0.9202
002910,2019-05-09,0.8063,-1.4665
002910,2019-05-10,0.8272,2.5921
002910,2019-05-13,0.8159,-1.3661
002910,2019-05-14,0.8114,-0.5515
002910,2019-05-15,0.8276,1.9965
002910,2019-05-16,0.8349,0.8821
002910,2019-05-17,0.8093,-3.0662
002910,2019-05-20,0.8003,-1.1121
002910,2019-05-21,0.815,1.8368
002910,2019-05-22,0.8083,-0.8221
002910,2019-05-23,0.7961,-1.5093
002910,2019-05-24,0.7926,-0.4396
002910,2019-05-27,0.8085,2.0061
002910,2019-05-28,0.8091,0.0742
002910,2019-05-29,0.8105,0.173
002910,2019-05-30,0.8072,-0.4072
002910,2019-05-31,0.8029,-0.5327
002910,2019-06-03,0.7964,-0.8096
002910,2019-06-04,0.7884,-1.0045
002910,2019-06-05,0.7868,-0.2029
002910,2019-06-06,0.7777,-1.1566
002910,2019-06-10,0.7857,1.0287
002910,2019-06-11,0.8058,2.5582
002910,2019-06-12,0.8,-0.7198
002910,2019-06-13,0.8016,0.2
002910,2019-06-14,0.7873,-1.7839
002910,2019-06-17,0.7906,0.4192
002910,2019-06-18,0.7913,0.0885
002910,2019-06-19,0.8021,1.3648
002910,2019-06-20,0.8128,1.334
002910,2019-06-21,0.8181,0.6521
002910,2019-06-24,0.8206,0.3056
002910,2019-06-25,0.8125,-0.9871
002910,2019-06-26,0.8158,0.4062
002910,2019-06-27,0.823,0.8826
002910,2019-06-28,0.8178,-0.6318
002910,2019-06-30,0.8178,0.0
002910,2019-07-01,0.8424,3.0081
002910,2019-07-02,0.8472,0.5698
002910,2019-07-03,0.8387,-1.0033
002910,2019-07-04,0.8375,-0.1431
002910,2019-07-05,0.8377,0.0239
002910,2019-07-08,0.8154,-2.6621
002910,2019-07-09,0.8201,0.5764
002910,2019-07-10,0.8137,-0.7804
002910,2019-07-11,0.8206,0.848
002910,2019-07-12,0.8305,1.2064
002910,2019-07-15,0.8322,0.2047
002910,2019-07-16,0.834,0.2163
002910,2019-07-17,0.8387,0.5635
002910,2019-07-18,0.8271,-1.3831
002910,2019-07-19,0.8301,0.3627
002910,2019-07-22,0.8123,-2.1443
002910,2019-07-23,0.8238,1.4157
002910,2019-07-24,0.8309,0.8619
002910,2019-07-25,0.827,-0.4694
002910,2019-07-26,0.8304,0.4111
002910,2019-07-29,0.832,0.1927
002910,2019-07-30,0.8374,0.649
002910,2019-07-31,0.834,-0.406
002910,2019-08-01,0.836,0.2398
002910,2019-08-02,0.8224,-1.6268
002910,2019-08-05,0.8102,-1.4835
002910,2019-08-06,0.7938,-2.0242
002910,2019-08-07,0.7933,-0.063
002910,2019-08-08,0.8019,1.0841
002910,2019-08-09,0.7907,-1.3967
002910,2019-08-12,0.7998,1.1509
002910,2019-08-13,0.7948,-0.6252
002910,2019-08-14,0.8016,0.8556
002910,2019-08-15,0.8015,-0.0125
002910,2019-08-16,0.8012,-0.0374
002910,2019-08-19,0.8219,2.5836
002910,2019-08-20,0.8239,0.2433
002910,2019-08-21,0.8272,0.4005
002910,2019-08-22,0.8234,-0.4594
002910,2019-08-23,0.8204,-0.3643
002910,2019-08-26,0.8136,-0.8289
002910,2019-08-27,0.8222,1.057
002910,2019-08-28,0.8182,-0.4865
002910,2019-08-29,0.8233,0.6233
002910,2019-08-30,0.8187,-0.5587
002910,2019-09-02,0.8335,1.8077
002910,2019-09-03,0.8377,0.5039
002910,2019-09-04,0.8445,0.8117
002910,2019-09-05,0.8564,1.4091
002910,2019-09-06,0.8578,0.1635
002910,2019-09-09,0.8705,1.4805
002910,2019-09-10,0.8745,0.4595
002910,2019-09-11,0.8745,0.0
002910,2019-09-12,0.877,0.2859
002910,2019-09-16,0.875,-0.2281
002910,2019-09-17,0.8603,-1.68
002910,2019-09-18,0.8585,-0.2092
002910,2019-09-19,0.8699,1.3279
002910,2019-09-20,0.8679,-0.2299
002910,2019-09-23,0.8596,-0.9563
002910,2019-09-24,0.8597,0.0116
002910,2019-09-25,0.8557,-0.4653
002910,2019-09-26,0.8465,-1.0751
002910,2019-09-27,0.8516,0.6025
002910,2019-09-30,0.8434,-0.9629
002910,2019-10-08,0.8428,-0.0711
002910,2019-10-09,0.8526,1.1628
002910,2019-10-10,0.8589,0.7389
002910,2019-10-11,0.859,0.0116
002910,2019-10-14,0.8738,1.7229
002910,2019-10-15,0.8599,-1.5908
002910,2019-10-16,0.8581,-0.2093
002910,2019-10-17,0.8586,0.0583
002910,2019-10-18,0.8467,-1.386
002910,2019-10-21,0.8404,-0.7441
002910,2019-10-22,0.8488,0.9995
002910,2019-10-23,0.844,-0.5655
002910,2019-10-24,0.834,-1.1848
002910,2019-10-25,0.8358,0.2158
002910,2019-10-28,0.8468,1.3161
002910,2019-10-29,0.8385,-0.9802
002910,2019-10-30,0.8369,-0.1908
002910,2019-10-31,0.8329,-0.478
002910,2019-11-01,0.8382,0.6363
002910,2019-11-04,0.841,0.334
002910,2019-11-05,0.8466,0.6659
002910,2019-11-06,0.8444,-0.2599
002910,2019-11-07,0.8484,0.4737
002910,2019-11-08,0.8445,-0.4597
002910,2019-11-11,0.8286,-1.8828
002910,2019-11-12,0.8326,0.4827
002910,2019-11-13,0.8298,-0.3363
002910,2019-11-14,0.832,0.2651
002910,2019-11-15,0.8241,-0.9495
002910,2019-11-18,0.8329,1.0678
002910,2019-11-19,0.8434,1.2607
002910,2019-11-20,0.8426,-0.0949
002910,2019-11-21,0.8444,0.2136
002910,2019-11-22,0.8428,-0.1895
002910,2019-11-25,0.8517,1.056
002910,2019-11-26,0.8504,-0.1526
002910,2019-11-27,0.8553,0.5762
002910,2019-11-28,0.8501,-0.608
002910,2019-11-29,0.8493,-0.0941
002910,2019-12-02,0.8506,0.1531
002910,2019-12-03,0.8566,0.7054
002910,2019-12-04,0.8543,-0.2685
002910,2019-12-05,0.8592,0.5736
002910,2019-12-06,0.8636,0.5121
002910,2019-12-09,0.8667,0.359
002910,2019-12-10,0.8749,0.9461
002910,2019-12-11,0.8701,-0.5486
002910,2019-12-12,0.8752,0.5861
002910,2019-12-13,0.8937,2.1138
002910,2019-12-16,0.9046,1.2196
002910,2019-12-17,0.9077,0.3427
002910,2019-12-18,0.9068,-0.0992
002910,2019-12-19,0.9103,0.386
002910,2019-12-20,0.91,-0.033
002910,2019-12-23,0.9083,-0.1868
002910,2019-12-24,0.9241,1.7395
002910,2019-12-25,0.9271,0.3246
002910,2019-12-26,0.9367,1.0355
002910,2019-12-27,0.9383,0.1708
002910,2019-12-30,0.9596,2.2701
002910,2019-12-31,0.963,0.3543
002910,2020-01-02,0.9766,1.4123
002910,2020-01-03,0.9832,0.6758
002910,2020-01-06,0.9797,-0.356
002910,2020-01-07,0.9825,0.2858
002910,2020-01-08,0.9713,-1.1399
002910,2020-01-09,0.9843,1.3384
002910,2020-01-10,0.9812,-0.3149
002910,2020-01-13,1.0004,1.9568
002910,2020-01-14,1.0059,0.5498
002910,2020-01-15,1.0075,0.1591
002910,2020-01-16,1.0142,0.665
002910,2020-01-17,1.0223,0.7987
002910,2020-01-20,1.0272,0.4793
002910,2020-01-21,1.0169,-1.0027
002910,2020-01-22,1.0308,1.3669
002910,2020-01-23,0.9865,-4.2976
002910,2020-02-03,0.9095,-7.8054
002910,2020-02-04,0.9374,3.0676
002910,2020-02-05,0.9505,1.3975
002910,2020-02-06,0.9746,2.5355
002910,2020-02-07,0.9889,1.4673
002910,2020-02-10,1.0134,2.4775
002910,2020-02-11,1.0081,-0.523
002910,2020-02-12,1.0282,1.9938
002910,2020-02-13,1.0267,-0.1459
002910,2020-02-14,1.0425,1.5389
002910,2020-02-17,1.0798,3.5779
002910,2020-02-18,1.0852,0.5001
002910,2020-02-19,1.078,-0.6635
002910,2020-02-20,1.0993,1.9759
002910,2020-02-21,1.1091,0.8915
002910,2020-02-24,1.1181,0.8115
002910,2020-02-25,1.1039,-1.27
002910,2020-02-26,1.0853,-1.6849
002910,2020-02-27,1.093,0.7095
002910,2020-02-28,1.0529,-3.6688
002910,2020-03-02,1.0989,4.3689
002910,2020-03-03,1.1122,1.2103
002910,2020-03-04,1.1162,0.3596
002910,2020-03-05,1.1255,0.8332
002910,2020-03-06,1.1326,0.6308
002910,2020-03-09,1.0904,-3.7259
002910,2020-03-10,1.1002,0.8988
002910,2020-03-11,1.0862,-1.2725
002910,2020-03-12,1.0583,-2.5686
002910,2020-03-13,1.0449,-1.2662
002910,2020-03-16,1.0067,-3.6559
002910,2020-03-17,1.0069,0.0199
002910,2020-03-18,1.0019,-0.4966
002910,2020-03-19,1.0039,0.1996
002910,2020-03-20,1.0195,1.5539
002910,2020-03-23,0.9907,-2.8249
002910,2020-03-24,1.0084,1.7866
002910,2020-03-25,1.0276,1.904
002910,2020-03-26,1.0297,0.2044
002910,2020-03-27,1.0304,0.068
002910,2020-03-30,1.0216,-0.854
002910,2020-03-31,1.0348,1.2921
002910,2020-04-01,1.0289,-0.5702
002910,2020-04-02,1.0457,1.6328
002910,2020-04-03,1.042,-0.3538
002910,2020-04-07,1.0715,2.8311
002910,2020-04-08,1.0715,0.0
002910,2020-04-09,1.0741,0.2427
002910,2020-04-10,1.0552,-1.7596
002910,2020-04-13,1.0667,1.0898
002910,2020-04-14,1.0783,1.0875
002910,2020-04-15,1.0749,-0.3153
002910,2020-04-16,1.0727,-0.2047
002910,2020-04-17,1.0762,0.3263
002910,2020-04-20,1.0944,1.6911
002910,2020-04-21,1.0953,0.0822
002910,2020-04-22,1.1088,1.2325
002910,2020-04-23,1.1104,0.1443
002910,2020-04-24,1.0956,-1.3329
002910,2020-04-27,1.0991,0.3195
002910,2020-04-28,1.0875,-1.0554
002910,2020-04-29,1.0926,0.469
002910,2020-04-30,1.0996,0.6407
002910,2020-05-06,1.1148,1.3823
002910,2020-05-07,1.1187,0.3498
002910,2020-05-08,1.1307,1.0727
002910,2020-05-11,1.1257,-0.4422
002910,2020-05-12,1.1278,0.1866
002910,2020-05-13,1.1367,0.7891
002910,2020-05-14,1.1249,-1.0381
002910,2020-05-15,1.1259,0.0889
002910,2020-05-18,1.1349,0.7994
002910,2020-05-19,1.1486,1.2072
002910,2020-05-20,1.1379,-0.9316
002910,2020-05-21,1.1301,-0.6855
002910,2020-05-22,1.1146,-1.3716
002910,2020-05-25,1.1169,0.2064
002910,2020-05-26,1.1389,1.9697
002910,2020-05-27,1.1405,0.1405
002910,2020-05-28,1.1498,0.8154
002910,2020-05-29,1.1611,0.9828
002910,2020-06-01,1.1861,2.1531
002910,2020-06-02,1.1938,0.6492
002910,2020-06-03,1.2058,1.0052
002910,2020-06-04,1.2094,0.2986
002910,2020-06-05,1.2,-0.7772
002910,2020-06-08,1.2059,0.4917
002910,2020-06-09,1.2134,0.6219
002910,2020-06-10,1.2189,0.4533
002910,2020-06-11,1.2114,-0.6153
002910,2020-06-12,1.2181,0.5531
002910,2020-06-15,1.202,-1.3217
002910,2020-06-16,1.2295,2.2879
002910,2020-06-17,1.2288,-0.0569
002910,2020-06-18,1.2274,-0.1139
002910,2020-06-19,1.2311,0.3015
002910,2020-06-22,1.231,-0.0081
002910,2020-06-23,1.2335,0.2031
002910,2020-06-24,1.2435,0.8107
002910,2020-06-29,1.2382,-0.4262
002910,2020-06-30,1.2567,1.4941
002910,2020-07-01,1.2593,0.2069
002910,2020-07-02,1.2753,1.2705
002910,2020-07-03,1.2814,0.4783
002910,2020-07-06,1.3333,4.0503
002910,2020-07-07,1.3582,1.8675
002910,2020-07-08,1.3873,2.1425
002910,2020-07-09,1.4137,1.903
002910,2020-07-10,1.4142,0.0354
002910,2020-07-13,1.4626,3.4224
002910,2020-07-14,1.4557,-0.4718
002910,2020-07-15,1.464,0.5702
002910,2020-07-16,1.403,-4.1667
002910,2020-07-17,1.4395,2.6016
002910,2020-07-20,1.5125,5.0712
002910,2020-07-21,1.5219,0.6215
002910,2020-07-22,1.5371,0.9988
002910,2020-07-23,1.5372,0.0065
002910,2020-07-24,1.4882,-3.1876
002910,2020-07-27,1.4934,0.3494
002910,2020-07-28,1.511,1.1785
002910,2020-07-29,1.5507,2.6274
002910,2020-07-30,1.5607,0.6449
002910,2020-07-31,1.5663,0.3588
002910,2020-08-03,1.5933,1.7238
002910,2020-08-04,1.5981,0.3013
