fund_code,report_date,stock_code,stock_name,hold_ratio,source
001437,2021-06-30,300955,嘉亨家化,0.0,ak-top10-2021
001437,2021-06-30,300956,英力股份,0.0,ak-top10-2021
001437,2021-06-30,300962,中金辐照,0.0,ak-top10-2021
001437,2021-06-30,300952,恒辉安防,0.0,ak-top10-2021
001437,2021-06-30,301016,雷尔伟,0.0,ak-top10-2021
001437,2021-06-30,300966,共同药业,0.0,ak-top10-2021
001437,2021-06-30,300945,曼卡龙,0.0,ak-top10-2021
001437,2021-06-30,300948,冠中生态,0.0,ak-top10-2021
001437,2021-06-30,300931,通用电梯,0.0,ak-top10-2021
001437,2021-06-30,300961,深水海纳,0.0,ak-top10-2021
001437,2021-06-30,300950,德固特,0.0,ak-top10-2021
001437,2021-06-30,300986,志特新材,0.0,ak-top10-2021
001437,2021-06-30,300978,东箭科技,0.0,ak-top10-2021
001437,2021-06-30,300926,博俊科技,0.0,ak-top10-2021
001437,2021-06-30,300930,屹通新材,0.0,ak-top10-2021
001437,2021-06-30,301004,嘉益股份,0.0,ak-top10-2021
001437,2021-06-30,300985,致远新能,0.0,ak-top10-2021
001437,2021-06-30,300991,创益通,0.0,ak-top10-2021
001437,2021-06-30,300927,江天化学,0.0,ak-top10-2021
001437,2021-06-30,300975,商络电子,0.0,ak-top10-2021
001437,2021-06-30,300963,中洲特材,0.0,ak-top10-2021
001437,2021-06-30,300943,春晖智控,0.0,ak-top10-2021
001437,2021-06-30,300972,万辰集团,0.0,ak-top10-2021
001437,2021-06-30,300929,华骐环保,0.0,ak-top10-2021
001437,2021-06-30,300960,通业科技,0.0,ak-top10-2021
001437,2021-06-30,605011,杭州热电,0.0,ak-top10-2021
001437,2021-06-30,300995,奇德新材,0.0,ak-top10-2021
001437,2021-06-30,301007,德迈仕,0.0,ak-top10-2021
001437,2021-06-30,300998,宁波方正,0.0,ak-top10-2021
001437,2021-06-30,301012,扬电科技,0.0,ak-top10-2021
001437,2021-06-30,300992,泰福泵业,0.0,ak-top10-2021
001437,2021-06-30,301010,晶雪节能,0.0,ak-top10-2021
001437,2021-09-30,600570,恒生电子,9.9,ak-top10-2021
001437,2021-09-30,600588,用友网络,9.88,ak-top10-2021
001437,2021-09-30,600845,宝信软件,9.49,ak-top10-2021
001437,2021-09-30,002153,石基信息,9.46,ak-top10-2021
001437,2021-09-30,002568,百润股份,8.41,ak-top10-2021
001437,2021-09-30,002460,赣锋锂业,7.29,ak-top10-2021
001437,2021-09-30,300223,北京君正,6.78,ak-top10-2021
001437,2021-09-30,688363,华熙生物,5.45,ak-top10-2021
001437,2021-09-30,002466,天齐锂业,5.36,ak-top10-2021
001437,2021-09-30,603605,珀莱雅,5.01,ak-top10-2021
001437,2021-12-31,600570,恒生电子,9.71,ak-top10-2021
001437,2021-12-31,600845,宝信软件,9.67,ak-top10-2021
001437,2021-12-31,002153,石基信息,9.51,ak-top10-2021
001437,2021-12-31,002466,天齐锂业,7.98,ak-top10-2021
001437,2021-12-31,002460,赣锋锂业,7.39,ak-top10-2021
001437,2021-12-31,600803,新奥股份,7.11,ak-top10-2021
001437,2021-12-31,300223,北京君正,6.62,ak-top10-2021
001437,2021-12-31,300454,深信服,5.03,ak-top10-2021
001437,2021-12-31,603605,珀莱雅,4.98,ak-top10-2021
001437,2021-12-31,300604,长川科技,4.9,ak-top10-2021
001437,2021-12-31,603236,移远通信,4.13,ak-top10-2021
001437,2021-12-31,300253,卫宁健康,2.31,ak-top10-2021
001437,2021-12-31,300394,天孚通信,2.19,ak-top10-2021
001437,2021-12-31,300502,新易盛,2.1,ak-top10-2021
001437,2021-12-31,300638,广和通,2.06,ak-top10-2021
001437,2021-12-31,300308,中际旭创,2.0,ak-top10-2021
001437,2021-12-31,002568,百润股份,1.86,ak-top10-2021
001437,2021-12-31,920185,贝特瑞,1.23,ak-top10-2021
001437,2021-12-31,688262,国芯科技,0.04,ak-top10-2021
001437,2021-12-31,688553,汇宇制药,0.03,ak-top10-2021
001437,2021-12-31,301029,怡合达,0.02,ak-top10-2021
001437,2021-12-31,688501,青达环保,0.01,ak-top10-2021
001437,2021-12-31,300957,贝泰妮,0.01,ak-top10-2021
001437,2021-12-31,301050,雷电微力,0.01,ak-top10-2021
001437,2021-12-31,301058,中粮科工,0.01,ak-top10-2021
001437,2021-12-31,301069,凯盛新材,0.01,ak-top10-2021
001437,2021-12-31,301155,海力风电,0.01,ak-top10-2021
001437,2021-12-31,301082,久盛电气,0.01,ak-top10-2021
001437,2021-12-31,300994,久祺股份,0.01,ak-top10-2021
001437,2021-12-31,301127,天源环保,0.01,ak-top10-2021
001437,2021-12-31,301060,兰卫医学,0.01,ak-top10-2021
001437,2021-12-31,301035,润丰股份,0.01,ak-top10-2021
001437,2021-12-31,301211,亨迪药业,0.01,ak-top10-2021
001437,2021-12-31,301177,迪阿股份,0.01,ak-top10-2021
001437,2021-12-31,301118,恒光股份,0.01,ak-top10-2021
001437,2021-12-31,301089,拓新药业,0.01,ak-top10-2021
001437,2021-12-31,301180,万祥科技,0.01,ak-top10-2021
001437,2021-12-31,301039,中集车辆,0.01,ak-top10-2021
001437,2021-12-31,301046,能辉科技,0.01,ak-top10-2021
001437,2021-12-31,301101,明月镜片,0.01,ak-top10-2021
001437,2021-12-31,301111,粤万年青,0.01,ak-top10-2021
001437,2021-12-31,301017,漱玉平民,0.0,ak-top10-2021
001437,2021-12-31,301138,华研精机,0.0,ak-top10-2021
001437,2021-12-31,301026,浩通科技,0.0,ak-top10-2021
001437,2021-12-31,301021,英诺激光,0.0,ak-top10-2021
001437,2021-12-31,301090,华润材料,0.0,ak-top10-2021
001437,2021-12-31,301048,金鹰重工,0.0,ak-top10-2021
001437,2021-12-31,301166,优宁维,0.0,ak-top10-2021
001437,2021-12-31,301189,奥尼电子,0.0,ak-top10-2021
001437,2021-12-31,301100,风光股份,0.0,ak-top10-2021
001437,2021-12-31,301028,东亚机械,0.0,ak-top10-2021
001437,2021-12-31,300774,倍杰特,0.0,ak-top10-2021
001437,2021-12-31,301040,中环海陆,0.0,ak-top10-2021
001437,2021-12-31,301078,孩子王,0.0,ak-top10-2021
001437,2021-12-31,301091,深城交,0.0,ak-top10-2021
001437,2021-12-31,301182,凯旺科技,0.0,ak-top10-2021
001437,2021-12-31,301062,上海艾录,0.0,ak-top10-2021
001437,2021-12-31,301096,百诚医药,0.0,ak-top10-2021
001437,2021-12-31,301025,读客文化,0.0,ak-top10-2021
001437,2021-12-31,301190,善水科技,0.0,ak-top10-2021
001437,2021-12-31,301093,华兰股份,0.0,ak-top10-2021
001437,2021-12-31,301066,万事利,0.0,ak-top10-2021
001437,2021-12-31,300814,中富电路,0.0,ak-top10-2021
001437,2021-12-31,301055,张小泉,0.0,ak-top10-2021
001437,2021-12-31,301133,金钟股份,0.0,ak-top10-2021
001437,2021-12-31,301198,喜悦智行,0.0,ak-top10-2021
001437,2021-12-31,301030,仕净科技,0.0,ak-top10-2021
001437,2021-12-31,301193,家联科技,0.0,ak-top10-2021
001437,2021-12-31,301081,严牌股份,0.0,ak-top10-2021
001437,2021-12-31,301179,泽宇智能,0.0,ak-top10-2021
001437,2021-12-31,301098,金埔园林,0.0,ak-top10-2021
001437,2021-12-31,301088,戎美股份,0.0,ak-top10-2021
001437,2021-12-31,301049,超越科技,0.0,ak-top10-2021
001437,2021-12-31,301056,森赫股份,0.0,ak-top10-2021
001437,2021-12-31,301041,金百泽,0.0,ak-top10-2021
001437,2021-12-31,301072,中捷精工,0.0,ak-top10-2021
001437,2021-12-31,301083,百胜智能,0.0,ak-top10-2021
001437,2021-12-31,301063,海锅股份,0.0,ak-top10-2021
001437,2021-12-31,001234,泰慕士,0.0,ak-top10-2021
001437,2021-12-31,301038,深水规院,0.0,ak-top10-2021
001437,2021-12-31,301059,金三江,0.0,ak-top10-2021
001437,2021-12-31,301027,华蓝集团,0.0,ak-top10-2021
001437,2021-12-31,603176,汇通集团,0.0,ak-top10-2021
001437,2021-12-31,301073,君亭酒店,0.0,ak-top10-2021
001437,2021-12-31,301057,汇隆新材,0.0,ak-top10-2021
001437,2021-12-31,301068,大地海洋,0.0,ak-top10-2021
001437,2021-12-31,301079,邵阳液压,0.0,ak-top10-2021
001437,2022-03-31,600845,宝信软件,9.91,ak-top10-2022
001437,2022-03-31,600570,恒生电子,9.36,ak-top10-2022
001437,2022-03-31,600803,新奥股份,8.41,ak-top10-2022
001437,2022-03-31,002460,赣锋锂业,7.53,ak-top10-2022
001437,2022-03-31,002466,天齐锂业,7.28,ak-top10-2022
001437,2022-03-31,002192,融捷股份,6.4,ak-top10-2022
001437,2022-03-31,002756,永兴材料,5.35,ak-top10-2022
001437,2022-03-31,000792,盐湖股份,5.15,ak-top10-2022
001437,2022-03-31,600763,通策医疗,3.94,ak-top10-2022
001437,2022-03-31,300015,爱尔眼科,3.71,ak-top10-2022
001437,2022-06-30,600845,宝信软件,9.85,ak-top10-2022
001437,2022-06-30,002460,赣锋锂业,9.63,ak-top10-2022
001437,2022-06-30,002466,天齐锂业,9.54,ak-top10-2022
001437,2022-06-30,300014,亿纬锂能,7.07,ak-top10-2022
001437,2022-06-30,002594,比亚迪,6.96,ak-top10-2022
001437,2022-06-30,002192,融捷股份,5.12,ak-top10-2022
001437,2022-06-30,002240,盛新锂能,5.06,ak-top10-2022
001437,2022-06-30,000762,西藏矿业,5.04,ak-top10-2022
001437,2022-06-30,002756,永兴材料,5.0,ak-top10-2022
001437,2022-06-30,000792,盐湖股份,4.97,ak-top10-2022
001437,2022-06-30,603236,移远通信,3.06,ak-top10-2022
001437,2022-06-30,601111,中国国航,2.37,ak-top10-2022
001437,2022-06-30,600115,中国东航,2.26,ak-top10-2022
001437,2022-06-30,600029,南方航空,2.25,ak-top10-2022
001437,2022-06-30,603885,吉祥航空,2.2,ak-top10-2022
001437,2022-06-30,601021,春秋航空,2.04,ak-top10-2022
001437,2022-06-30,603596,伯特利,1.98,ak-top10-2022
001437,2022-06-30,601816,京沪高铁,1.97,ak-top10-2022
001437,2022-06-30,920185,贝特瑞,1.96,ak-top10-2022
001437,2022-06-30,688187,时代电气,1.53,ak-top10-2022
001437,2022-06-30,603290,斯达半导,1.52,ak-top10-2022
001437,2022-06-30,002497,雅化集团,1.5,ak-top10-2022
001437,2022-06-30,920368,连城数控,1.02,ak-top10-2022
001437,2022-06-30,600938,中国海油,0.3,ak-top10-2022
001437,2022-06-30,301175,中科环保,0.04,ak-top10-2022
001437,2022-06-30,688400,凌云光,0.04,ak-top10-2022
001437,2022-06-30,301239,普瑞眼科,0.03,ak-top10-2022
001437,2022-06-30,688237,超卓航科,0.03,ak-top10-2022
001437,2022-06-30,688209,英集芯,0.03,ak-top10-2022
001437,2022-06-30,301233,盛帮股份,0.01,ak-top10-2022
001437,2022-06-30,601089,福元医药,0.01,ak-top10-2022
001437,2022-06-30,301238,瑞泰新材,0.01,ak-top10-2022
001437,2022-06-30,301266,宇邦新材,0.01,ak-top10-2022
001437,2022-06-30,301112,信邦智能,0.0,ak-top10-2022
001437,2022-06-30,301286,侨源股份,0.0,ak-top10-2022
001437,2022-06-30,301160,翔楼新材,0.0,ak-top10-2022
001437,2022-06-30,301187,欧圣电气,0.0,ak-top10-2022
001437,2022-06-30,301298,东利机械,0.0,ak-top10-2022
001437,2022-06-30,301153,中科江南,0.0,ak-top10-2022
001437,2022-06-30,301122,采纳股份,0.0,ak-top10-2022
001437,2022-06-30,301256,华融化学,0.0,ak-top10-2022
001437,2022-06-30,301201,诚达药业,0.0,ak-top10-2022
001437,2022-06-30,301116,益客食品,0.0,ak-top10-2022
001437,2022-06-30,001268,联合精密,0.0,ak-top10-2022
001437,2022-06-30,301235,华康医疗,0.0,ak-top10-2022
001437,2022-06-30,301220,亚香股份,0.0,ak-top10-2022
001437,2022-06-30,301097,天益医疗,0.0,ak-top10-2022
001437,2022-06-30,301117,佳缘科技,0.0,ak-top10-2022
001437,2022-06-30,301248,杰创智能,0.0,ak-top10-2022
001437,2022-06-30,301137,哈焊华通,0.0,ak-top10-2022
001437,2022-06-30,301103,何氏眼科,0.0,ak-top10-2022
001437,2022-06-30,301288,清研环境,0.0,ak-top10-2022
001437,2022-06-30,301125,腾亚精工,0.0,ak-top10-2022
001437,2022-06-30,301163,宏德股份,0.0,ak-top10-2022
001437,2022-06-30,301130,西点药业,0.0,ak-top10-2022
001437,2022-06-30,301102,兆讯传媒,0.0,ak-top10-2022
001437,2022-06-30,301216,万凯新材,0.0,ak-top10-2022
001437,2022-06-30,301258,富士莱,0.0,ak-top10-2022
001437,2022-06-30,301206,三元生物,0.0,ak-top10-2022
001437,2022-06-30,301158,德石股份,0.0,ak-top10-2022
001437,2022-06-30,301219,腾远钴业,0.0,ak-top10-2022
001437,2022-06-30,301151,冠龙节能,0.0,ak-top10-2022
001437,2022-06-30,301279,金道科技,0.0,ak-top10-2022
001437,2022-06-30,301181,标榜股份,0.0,ak-top10-2022
001437,2022-06-30,301123,奕东电子,0.0,ak-top10-2022
001437,2022-06-30,301110,青木科技,0.0,ak-top10-2022
001437,2022-06-30,301196,唯科科技,0.0,ak-top10-2022
001437,2022-09-30,600845,宝信软件,9.22,ak-top10-2022
001437,2022-09-30,600029,南方航空,7.03,ak-top10-2022
001437,2022-09-30,601111,中国国航,7.02,ak-top10-2022
001437,2022-09-30,601888,中国中免,6.14,ak-top10-2022
001437,2022-09-30,600004,白云机场,6.1,ak-top10-2022
001437,2022-09-30,600009,上海机场,6.02,ak-top10-2022
001437,2022-09-30,603885,吉祥航空,5.37,ak-top10-2022
001437,2022-09-30,601021,春秋航空,5.32,ak-top10-2022
001437,2022-09-30,600115,中国东航,5.15,ak-top10-2022
001437,2022-09-30,002153,石基信息,5.06,ak-top10-2022
001437,2022-12-31,600845,宝信软件,9.82,ak-top10-2022
001437,2022-12-31,600029,南方航空,7.03,ak-top10-2022
001437,2022-12-31,002594,比亚迪,6.96,ak-top10-2022
001437,2022-12-31,002153,石基信息,6.94,ak-top10-2022
001437,2022-12-31,601111,中国国航,6.89,ak-top10-2022
001437,2022-12-31,601021,春秋航空,5.04,ak-top10-2022
001437,2022-12-31,601816,京沪高铁,5.02,ak-top10-2022
001437,2022-12-31,600115,中国东航,5.02,ak-top10-2022
001437,2022-12-31,002568,百润股份,5.01,ak-top10-2022
001437,2022-12-31,600754,锦江酒店,4.96,ak-top10-2022
001437,2022-12-31,600809,山西汾酒,4.93,ak-top10-2022
001437,2022-12-31,603885,吉祥航空,4.92,ak-top10-2022
001437,2022-12-31,601888,中国中免,4.55,ak-top10-2022
001437,2022-12-31,600009,上海机场,3.96,ak-top10-2022
001437,2022-12-31,600004,白云机场,3.95,ak-top10-2022
001437,2022-12-31,300014,亿纬锂能,2.88,ak-top10-2022
001437,2022-12-31,002928,华夏航空,2.02,ak-top10-2022
001437,2022-12-31,002149,西部材料,1.98,ak-top10-2022
001437,2022-12-31,603596,伯特利,0.06,ak-top10-2022
001437,2022-12-31,688403,汇成股份,0.02,ak-top10-2022
001437,2022-12-31,688293,奥浦迈,0.02,ak-top10-2022
001437,2022-12-31,688381,帝奥微,0.01,ak-top10-2022
001437,2022-12-31,688409,富创精密,0.01,ak-top10-2022
001437,2022-12-31,688132,邦彦技术,0.01,ak-top10-2022
001437,2022-12-31,688525,佰维存储,0.01,ak-top10-2022
001437,2022-12-31,688455,科捷智能,0.01,ak-top10-2022
001437,2022-12-31,001301,尚太科技,0.01,ak-top10-2022
001437,2022-12-31,301269,华大九天,0.0,ak-top10-2022
001437,2022-12-31,301239,普瑞眼科,0.0,ak-top10-2022
001437,2022-12-31,301301,川宁生物,0.0,ak-top10-2022
001437,2022-12-31,301175,中科环保,0.0,ak-top10-2022
001437,2022-12-31,301171,易点天下,0.0,ak-top10-2022
001437,2022-12-31,301297,富乐德,0.0,ak-top10-2022
001437,2022-12-31,301338,凯格精机,0.0,ak-top10-2022
001437,2022-12-31,301197,工大科雅,0.0,ak-top10-2022
001437,2022-12-31,301300,远翔新材,0.0,ak-top10-2022
001437,2022-12-31,301233,盛帮股份,0.0,ak-top10-2022
001437,2023-03-31,600845,宝信软件,9.74,ak-top10-2023
001437,2023-03-31,600029,南方航空,9.46,ak-top10-2023
001437,2023-03-31,601111,中国国航,9.34,ak-top10-2023
001437,2023-03-31,002153,石基信息,8.89,ak-top10-2023
001437,2023-03-31,600009,上海机场,6.83,ak-top10-2023
001437,2023-03-31,002594,比亚迪,6.7,ak-top10-2023
001437,2023-03-31,601021,春秋航空,5.06,ak-top10-2023
001437,2023-03-31,603885,吉祥航空,5.02,ak-top10-2023
001437,2023-03-31,601816,京沪高铁,4.98,ak-top10-2023
001437,2023-03-31,600754,锦江酒店,4.96,ak-top10-2023
001437,2023-06-30,600029,南方航空,9.8,ak-top10-2023
001437,2023-06-30,600845,宝信软件,9.69,ak-top10-2023
001437,2023-06-30,601111,中国国航,9.64,ak-top10-2023
001437,2023-06-30,002568,百润股份,7.01,ak-top10-2023
001437,2023-06-30,002153,石基信息,6.05,ak-top10-2023
001437,2023-06-30,601021,春秋航空,6.04,ak-top10-2023
001437,2023-06-30,600115,中国东航,5.96,ak-top10-2023
001437,2023-06-30,603596,伯特利,5.65,ak-top10-2023
001437,2023-06-30,603885,吉祥航空,5.55,ak-top10-2023
001437,2023-06-30,688326,经纬恒润,5.52,ak-top10-2023
001437,2023-06-30,600009,上海机场,5.42,ak-top10-2023
001437,2023-06-30,002920,德赛西威,5.39,ak-top10-2023
001437,2023-06-30,002594,比亚迪,4.94,ak-top10-2023
001437,2023-06-30,600754,锦江酒店,3.78,ak-top10-2023
001437,2023-06-30,002928,华夏航空,2.04,ak-top10-2023
001437,2023-06-30,301073,君亭酒店,1.94,ak-top10-2023
001437,2023-06-30,301486,致尚科技,0.02,ak-top10-2023
001437,2023-06-30,688502,茂莱光学,0.01,ak-top10-2023
001437,2023-06-30,688249,晶合集成,0.01,ak-top10-2023
001437,2023-06-30,301292,海科新源,0.01,ak-top10-2023
001437,2023-06-30,688631,莱斯信息,0.01,ak-top10-2023
001437,2023-06-30,688472,阿特斯,0.01,ak-top10-2023
001437,2023-06-30,301488,豪恩汽电,0.01,ak-top10-2023
001437,2023-06-30,688443,智翔金泰,0.0,ak-top10-2023
001437,2023-06-30,301202,朗威股份,0.0,ak-top10-2023
001437,2023-06-30,688469,芯联集成,0.0,ak-top10-2023
001437,2023-06-30,301261,恒工精密,0.0,ak-top10-2023
001437,2023-06-30,301358,湖南裕能,0.0,ak-top10-2023
001437,2023-06-30,688361,中科飞测,0.0,ak-top10-2023
001437,2023-06-30,688531,日联科技,0.0,ak-top10-2023
001437,2023-06-30,688146,中船特气,0.0,ak-top10-2023
001437,2023-06-30,301291,明阳电气,0.0,ak-top10-2023
001437,2023-06-30,688484,南芯科技,0.0,ak-top10-2023
001437,2023-06-30,001286,陕西能源,0.0,ak-top10-2023
001437,2023-06-30,301301,川宁生物,0.0,ak-top10-2023
001437,2023-06-30,601061,中信金属,0.0,ak-top10-2023
001437,2023-06-30,001287,中电港,0.0,ak-top10-2023
001437,2023-06-30,688352,颀中科技,0.0,ak-top10-2023
001437,2023-06-30,688507,索辰科技,0.0,ak-top10-2023
001437,2023-06-30,688582,芯动联科,0.0,ak-top10-2023
001437,2023-06-30,301293,三博脑科,0.0,ak-top10-2023
001437,2023-06-30,688552,航天南湖,0.0,ak-top10-2023
001437,2023-06-30,688570,天玛智控,0.0,ak-top10-2023
001437,2023-06-30,301307,美利信,0.0,ak-top10-2023
001437,2023-06-30,688581,安杰思,0.0,ak-top10-2023
001437,2023-06-30,301262,海看股份,0.0,ak-top10-2023
001437,2023-06-30,688478,晶升股份,0.0,ak-top10-2023
001437,2023-06-30,688562,航天软件,0.0,ak-top10-2023
001437,2023-06-30,301439,泓淋电力,0.0,ak-top10-2023
001437,2023-06-30,688623,双元科技,0.0,ak-top10-2023
001437,2023-06-30,301332,德尔玛,0.0,ak-top10-2023
001437,2023-06-30,301399,英特科技,0.0,ak-top10-2023
001437,2023-06-30,301408,华人健康,0.0,ak-top10-2023
001437,2023-06-30,301305,朗坤环境,0.0,ak-top10-2023
001437,2023-06-30,301397,溯联股份,0.0,ak-top10-2023
001437,2023-06-30,301419,阿莱德,0.0,ak-top10-2023
001437,2023-06-30,688334,西高院,0.0,ak-top10-2023
001437,2023-06-30,688593,新相微,0.0,ak-top10-2023
001437,2023-06-30,301382,蜂助手,0.0,ak-top10-2023
001437,2023-06-30,301320,豪江智能,0.0,ak-top10-2023
001437,2023-06-30,688433,华曙高科,0.0,ak-top10-2023
001437,2023-06-30,688629,华丰科技,0.0,ak-top10-2023
001437,2023-06-30,688620,安凯微,0.0,ak-top10-2023
001437,2023-06-30,301360,荣旗科技,0.0,ak-top10-2023
001437,2023-06-30,301345,涛涛车业,0.0,ak-top10-2023
001437,2023-06-30,301315,威士顿,0.0,ak-top10-2023
001437,2023-06-30,688523,航天环宇,0.0,ak-top10-2023
001437,2023-06-30,603135,中重科技,0.0,ak-top10-2023
001437,2023-06-30,301141,中科磁业,0.0,ak-top10-2023
001437,2023-06-30,301225,恒勃股份,0.0,ak-top10-2023
001437,2023-06-30,601065,江盐集团,0.0,ak-top10-2023
001437,2023-06-30,688479,友车科技,0.0,ak-top10-2023
001437,2023-06-30,301232,飞沃科技,0.0,ak-top10-2023
001437,2023-06-30,301376,致欧科技,0.0,ak-top10-2023
001437,2023-06-30,301355,南王科技,0.0,ak-top10-2023
001437,2023-06-30,301386,未来电器,0.0,ak-top10-2023
001437,2023-06-30,301323,新莱福,0.0,ak-top10-2023
001437,2023-06-30,688429,时创能源,0.0,ak-top10-2023
001437,2023-06-30,301373,凌玮科技,0.0,ak-top10-2023
001437,2023-06-30,301170,锡南科技,0.0,ak-top10-2023
001437,2023-06-30,301281,科源制药,0.0,ak-top10-2023
001437,2023-06-30,688535,华海诚科,0.0,ak-top10-2023
001437,2023-06-30,601133,柏诚股份,0.0,ak-top10-2023
001437,2023-06-30,301157,华塑科技,0.0,ak-top10-2023
001437,2023-06-30,301295,美硕科技,0.0,ak-top10-2023
001437,2023-06-30,300804,广康生化,0.0,ak-top10-2023
001437,2023-06-30,301337,亚华电子,0.0,ak-top10-2023
001437,2023-06-30,301428,世纪恒通,0.0,ak-top10-2023
001437,2023-06-30,603125,常青科技,0.0,ak-top10-2023
001437,2023-06-30,001328,登康口腔,0.0,ak-top10-2023
001437,2023-06-30,001282,三联锻造,0.0,ak-top10-2023
001437,2023-06-30,001360,南矿集团,0.0,ak-top10-2023
001437,2023-06-30,603137,恒尚节能,0.0,ak-top10-2023
001437,2023-06-30,001324,长青科技,0.0,ak-top10-2023
001437,2023-06-30,001367,海森药业,0.0,ak-top10-2023
001437,2023-06-30,603172,万丰股份,0.0,ak-top10-2023
001437,2023-09-30,601111,中国国航,9.94,ak-top10-2023
