n_days,n_days_used,TM_beta2,TM_alpha,idio_vol,sys_vol,factor_drift,fund_code,year,TM_alpha_annual,idio_vol_annual
487.0,487.0,0.1466880937391237,0.0001762756326099,0.0013415281707152,0.0014766282658968,0.4760304123954192,1407,2020.0,0.0444214594176952,0.0212960994989997
486.0,486.0,0.6855599304339767,0.0001076888931182,0.0010238871948496,0.0020662810774571,0.3313370355994541,1407,2021.0,0.0271376010658091,0.0162537053289335
485.0,485.0,0.9009603243758548,-3.024855249974237e-05,0.000953559179251,0.0022930096137783,0.2937129135530537,1407,2022.0,-0.007622635229935,0.0151372826920873
484.0,484.0,1.6106052763307568,-0.0002514360989209,0.0019360855665931,0.0025383102517793,0.4327032397633051,1407,2023.0,-0.0633618969280908,0.0307344055568823
484.0,484.0,6.203135275936258,-0.0003539184122943,0.0103067773304919,0.0131005400946438,0.4403228761030134,1407,2024.0,-0.0891874398981815,0.1636150178099994
485.0,485.0,3.1811548808736783,0.0011289395755928,0.01369552455312,0.0190142597523038,0.4186981003983279,1407,2025.0,0.2844927730494022,0.2174097122528078
299.0,299.0,6.272696538219474,0.0012633110691355,0.0133675799986438,0.0191661411678378,0.4108838312789133,1407,2026.0,0.3183543894221645,0.2122037538430371
377.0,377.0,0.0829774613809537,1.2898888071278822e-05,0.0007294608796066,0.0005325608626014,0.5780097562585066,1411,2016.0,0.0032505197939622,0.011579832471537
488.0,488.0,0.5575493071216773,-4.567967488011924e-05,0.0008275120560668,0.0007170038171463,0.5357743940470646,1411,2017.0,-0.01151127806979,0.0131363466435641
487.0,487.0,0.0737763837900733,-4.135025623018759e-05,0.0008007625806969,0.0017594305003762,0.3127742929300041,1411,2018.0,-0.0104202645700072,0.012711711886383
487.0,487.0,-0.0035246499674452,3.364484779788485e-05,0.001264023947966,0.0023182526731131,0.3528549248620601,1411,2019.0,0.0084785016450669,0.0200657581052885
487.0,487.0,-0.2426008161007329,3.8119979765120914e-05,0.0029071107961056,0.003160062961913,0.4791540364677146,1411,2020.0,0.0096062349008104,0.0461489532012399
486.0,486.0,2.299132577112543,9.371141130646066e-05,0.011315460464175,0.0083603362445122,0.5750954145190508,1411,2021.0,0.023615275649228,0.1796273661503448
485.0,485.0,1.306938640282329,-0.000214895830027,0.0149119201899731,0.0146227777525296,0.5048949618175617,1411,2022.0,-0.0541537491668057,0.2367193943586724
484.0,484.0,-1.0231713347846216,-0.0004830778201548,0.0148507060213273,0.0158414378722968,0.4838601719318903,1411,2023.0,-0.1217356106790246,0.2357476495569695
484.0,484.0,5.335600467768568,-0.0005752719091712,0.0140943834239971,0.0180958486386995,0.4378465926106292,1411,2024.0,-0.1449685211111607,0.2237414005361251
485.0,485.0,5.895743017397934,-0.0007136617163665,0.0105206420001984,0.0181675383460438,0.3667239216019681,1411,2025.0,-0.1798427525243629,0.1670100141915982
