序号,行业类别,占净值比例,市值,截止时间,fund_code
31,住宿和餐饮业,2.1,20.89,2024-03-31,6271
32,交通运输、仓储和邮政业,1.93,19.2178,2024-03-31,6271
33,采矿业,0.99,9.88,2024-03-31,6271
1,制造业,57.7,143009.355144,2023-12-31,6281
2,信息传输、软件和信息技术服务业,20.41,50576.431119,2023-12-31,6281
3,建筑业,2.81,6975.772488,2023-12-31,6281
4,农、林、牧、渔业,0.98,2429.821662,2023-12-31,6281
5,电力、热力、燃气及水生产和供应业,0.97,2404.7202,2023-12-31,6281
6,采矿业,0.92,2273.8198,2023-12-31,6281
7,科学研究和技术服务业,0.0,0.84384,2023-12-31,6281
8,制造业,54.18,116504.427148,2023-09-30,6281
9,信息传输、软件和信息技术服务业,28.49,61268.003057,2023-09-30,6281
10,金融业,6.82,14664.729714,2023-09-30,6281
11,建筑业,2.01,4314.387266,2023-09-30,6281
12,房地产业,1.08,2331.9219,2023-09-30,6281
13,电力、热力、燃气及水生产和供应业,0.0,3.356397,2023-09-30,6281
14,科学研究和技术服务业,0.0,2.570496,2023-09-30,6281
15,批发和零售业,0.0,1.521095,2023-09-30,6281
16,制造业,44.8,126517.35273,2023-06-30,6281
17,信息传输、软件和信息技术服务业,43.09,121678.026128,2023-06-30,6281
18,金融业,2.22,6266.417752,2023-06-30,6281
19,租赁和商务服务业,1.25,3541.1901,2023-06-30,6281
20,电力、热力、燃气及水生产和供应业,0.0,3.544747,2023-06-30,6281
21,科学研究和技术服务业,0.0,3.228993,2023-06-30,6281
22,批发和零售业,0.0,1.40195,2023-06-30,6281
23,建筑业,0.0,0.307726,2023-06-30,6281
24,信息传输、软件和信息技术服务业,52.94,26767.7367,2023-03-31,6281
25,制造业,30.35,15343.892313,2023-03-31,6281
26,金融业,4.29,2167.623,2023-03-31,6281
27,建筑业,3.02,1525.33383,2023-03-31,6281
28,文化、体育和娱乐业,0.09,45.5243,2023-03-31,6281
29,电力、热力、燃气及水生产和供应业,0.07,36.82228,2023-03-31,6281
30,批发和零售业,0.02,9.871446,2023-03-31,6281
31,科学研究和技术服务业,0.01,2.617131,2023-03-31,6281
1,制造业,68.79,254382.681018,2024-12-31,6281
2,信息传输、软件和信息技术服务业,15.9,58791.141642,2024-12-31,6281
3,金融业,3.35,12381.15875,2024-12-31,6281
4,交通运输、仓储和邮政业,0.01,42.020445,2024-12-31,6281
5,制造业,74.78,273857.444651,2024-09-30,6281
6,信息传输、软件和信息技术服务业,12.25,44847.868923,2024-09-30,6281
7,交通运输、仓储和邮政业,2.83,10375.145888,2024-09-30,6281
8,采矿业,2.03,7446.9405,2024-09-30,6281
9,卫生和社会工作,1.08,3972.443802,2024-09-30,6281
10,金融业,0.96,3510.465,2024-09-30,6281
11,水利、环境和公共设施管理业,0.47,1704.5116,2024-09-30,6281
12,制造业,74.1,223523.859147,2024-06-30,6281
13,信息传输、软件和信息技术服务业,13.84,41760.300965,2024-06-30,6281
14,交通运输、仓储和邮政业,5.58,16827.192848,2024-06-30,6281
15,采矿业,0.15,454.5191,2024-06-30,6281
16,水利、环境和公共设施管理业,0.0,2.007768,2024-06-30,6281
17,制造业,49.93,175100.286713,2024-03-31,6281
18,信息传输、软件和信息技术服务业,16.38,57445.89664,2024-03-31,6281
19,交通运输、仓储和邮政业,4.22,14787.313636,2024-03-31,6281
20,采矿业,0.61,2147.2082,2024-03-31,6281
21,水利、环境和公共设施管理业,0.0,1.586338,2024-03-31,6281
22,建筑业,0.0,0.585662,2024-03-31,6281
1,制造业,69.88,84131.11631,2023-12-31,6314
2,信息传输、软件和信息技术服务业,12.58,15149.614554,2023-12-31,6314
3,农、林、牧、渔业,5.71,6875.966846,2023-12-31,6314
4,租赁和商务服务业,1.48,1780.65198,2023-12-31,6314
5,交通运输、仓储和邮政业,1.21,1456.4056,2023-12-31,6314
6,批发和零售业,1.15,1380.9474,2023-12-31,6314
7,卫生和社会工作,0.69,826.8956,2023-12-31,6314
8,文化、体育和娱乐业,0.68,816.7848,2023-12-31,6314
9,科学研究和技术服务业,0.03,34.562714,2023-12-31,6314
10,制造业,68.55,68294.89,2023-09-30,6314
11,信息传输、软件和信息技术服务业,12.33,12280.948749,2023-09-30,6314
12,金融业,3.62,3601.9853,2023-09-30,6314
13,农、林、牧、渔业,2.76,2744.745833,2023-09-30,6314
14,批发和零售业,2.17,2162.156398,2023-09-30,6314
15,租赁和商务服务业,1.37,1365.371448,2023-09-30,6314
16,建筑业,0.47,469.6501,2023-09-30,6314
17,水利、环境和公共设施管理业,0.0,2.522721,2023-09-30,6314
18,科学研究和技术服务业,0.0,2.177404,2023-09-30,6314
19,制造业,71.14,79192.107256,2023-06-30,6314
20,信息传输、软件和信息技术服务业,18.71,20832.531709,2023-06-30,6314
21,租赁和商务服务业,2.43,2707.18264,2023-06-30,6314
22,文化、体育和娱乐业,0.77,862.088296,2023-06-30,6314
23,金融业,0.76,847.2114,2023-06-30,6314
24,建筑业,0.27,304.94,2023-06-30,6314
25,批发和零售业,0.0,3.858792,2023-06-30,6314
26,水利、环境和公共设施管理业,0.0,2.256657,2023-06-30,6314
27,科学研究和技术服务业,0.0,1.439448,2023-06-30,6314
28,制造业,70.78,82543.079473,2023-03-31,6314
29,信息传输、软件和信息技术服务业,10.26,11960.096473,2023-03-31,6314
30,交通运输、仓储和邮政业,2.67,3116.8978,2023-03-31,6314
31,租赁和商务服务业,2.51,2923.52586,2023-03-31,6314
32,建筑业,2.48,2890.4416,2023-03-31,6314
33,卫生和社会工作,1.87,2175.3016,2023-03-31,6314
34,批发和零售业,1.85,2160.15558,2023-03-31,6314
35,科学研究和技术服务业,1.65,1920.689234,2023-03-31,6314
36,综合,0.34,392.8631,2023-03-31,6314
37,水利、环境和公共设施管理业,0.01,10.346959,2023-03-31,6314
38,电力、热力、燃气及水生产和供应业,0.0,0.66196,2023-03-31,6314
1,制造业,68.23,51280.484419,2024-12-31,6314
2,信息传输、软件和信息技术服务业,11.01,8271.412258,2024-12-31,6314
3,水利、环境和公共设施管理业,2.57,1930.02758,2024-12-31,6314
4,农、林、牧、渔业,2.55,1918.010431,2024-12-31,6314
5,金融业,2.02,1517.4176,2024-12-31,6314
6,建筑业,1.98,1491.4588,2024-12-31,6314
7,批发和零售业,1.56,1171.3599,2024-12-31,6314
8,文化、体育和娱乐业,0.72,543.8301,2024-12-31,6314
9,综合,0.61,458.5998,2024-12-31,6314
10,采矿业,0.58,435.117034,2024-12-31,6314
11,交通运输、仓储和邮政业,0.24,179.7411,2024-12-31,6314
12,房地产业,0.0,1.34,2024-12-31,6314
13,制造业,71.43,66873.302422,2024-09-30,6314
14,采矿业,5.68,5321.2773,2024-09-30,6314
15,交通运输、仓储和邮政业,3.35,3135.22946,2024-09-30,6314
16,批发和零售业,3.27,3061.176,2024-09-30,6314
17,信息传输、软件和信息技术服务业,2.85,2668.726049,2024-09-30,6314
18,水利、环境和公共设施管理业,2.45,2289.40708,2024-09-30,6314
19,农、林、牧、渔业,1.6,1494.591705,2024-09-30,6314
20,金融业,0.86,801.1319,2024-09-30,6314
21,建筑业,0.02,21.2489,2024-09-30,6314
22,电力、热力、燃气及水生产和供应业,0.01,8.8316,2024-09-30,6314
23,制造业,75.23,68283.760917,2024-06-30,6314
24,信息传输、软件和信息技术服务业,5.49,4979.828613,2024-06-30,6314
25,交通运输、仓储和邮政业,2.8,2544.4565,2024-06-30,6314
26,采矿业,2.53,2293.829,2024-06-30,6314
27,农、林、牧、渔业,1.76,1598.921927,2024-06-30,6314
28,建筑业,1.14,1031.019088,2024-06-30,6314
29,金融业,1.08,981.18,2024-06-30,6314
30,科学研究和技术服务业,0.91,824.59134,2024-06-30,6314
31,批发和零售业,0.84,761.125,2024-06-30,6314
32,电力、热力、燃气及水生产和供应业,0.64,581.74,2024-06-30,6314
33,教育,0.44,399.168,2024-06-30,6314
34,制造业,58.41,64889.278409,2024-03-31,6314
35,信息传输、软件和信息技术服务业,8.37,9297.014661,2024-03-31,6314
36,电力、热力、燃气及水生产和供应业,6.31,7005.182,2024-03-31,6314
37,农、林、牧、渔业,5.83,6472.504269,2024-03-31,6314
38,租赁和商务服务业,2.9,3226.143688,2024-03-31,6314
39,科学研究和技术服务业,2.24,2485.665757,2024-03-31,6314
40,批发和零售业,2.18,2425.3174,2024-03-31,6314
41,建筑业,2.05,2272.79656,2024-03-31,6314
42,文化、体育和娱乐业,1.98,2194.823,2024-03-31,6314
43,采矿业,1.13,1251.9936,2024-03-31,6314
44,金融业,1.09,1212.4958,2024-03-31,6314
45,交通运输、仓储和邮政业,0.55,606.7215,2024-03-31,6314
1,制造业,69.88,84131.11631,2023-12-31,6315
2,信息传输、软件和信息技术服务业,12.58,15149.614554,2023-12-31,6315
3,农、林、牧、渔业,5.71,6875.966846,2023-12-31,6315
4,租赁和商务服务业,1.48,1780.65198,2023-12-31,6315
5,交通运输、仓储和邮政业,1.21,1456.4056,2023-12-31,6315
6,批发和零售业,1.15,1380.9474,2023-12-31,6315
7,卫生和社会工作,0.69,826.8956,2023-12-31,6315
8,文化、体育和娱乐业,0.68,816.7848,2023-12-31,6315
9,科学研究和技术服务业,0.03,34.562714,2023-12-31,6315
10,制造业,68.55,68294.89,2023-09-30,6315
11,信息传输、软件和信息技术服务业,12.33,12280.948749,2023-09-30,6315
12,金融业,3.62,3601.9853,2023-09-30,6315
13,农、林、牧、渔业,2.76,2744.745833,2023-09-30,6315
14,批发和零售业,2.17,2162.156398,2023-09-30,6315
15,租赁和商务服务业,1.37,1365.371448,2023-09-30,6315
16,建筑业,0.47,469.6501,2023-09-30,6315
17,水利、环境和公共设施管理业,0.0,2.522721,2023-09-30,6315
18,科学研究和技术服务业,0.0,2.177404,2023-09-30,6315
19,制造业,71.14,79192.107256,2023-06-30,6315
20,信息传输、软件和信息技术服务业,18.71,20832.531709,2023-06-30,6315
21,租赁和商务服务业,2.43,2707.18264,2023-06-30,6315
22,文化、体育和娱乐业,0.77,862.088296,2023-06-30,6315
23,金融业,0.76,847.2114,2023-06-30,6315
24,建筑业,0.27,304.94,2023-06-30,6315
25,批发和零售业,0.0,3.858792,2023-06-30,6315
26,水利、环境和公共设施管理业,0.0,2.256657,2023-06-30,6315
27,科学研究和技术服务业,0.0,1.439448,2023-06-30,6315
28,制造业,70.78,82543.079473,2023-03-31,6315
29,信息传输、软件和信息技术服务业,10.26,11960.096473,2023-03-31,6315
30,交通运输、仓储和邮政业,2.67,3116.8978,2023-03-31,6315
31,租赁和商务服务业,2.51,2923.52586,2023-03-31,6315
32,建筑业,2.48,2890.4416,2023-03-31,6315
33,卫生和社会工作,1.87,2175.3016,2023-03-31,6315
34,批发和零售业,1.85,2160.15558,2023-03-31,6315
35,科学研究和技术服务业,1.65,1920.689234,2023-03-31,6315
36,综合,0.34,392.8631,2023-03-31,6315
37,水利、环境和公共设施管理业,0.01,10.346959,2023-03-31,6315
38,电力、热力、燃气及水生产和供应业,0.0,0.66196,2023-03-31,6315
1,制造业,68.23,51280.484419,2024-12-31,6315
2,信息传输、软件和信息技术服务业,11.01,8271.412258,2024-12-31,6315
3,水利、环境和公共设施管理业,2.57,1930.02758,2024-12-31,6315
4,农、林、牧、渔业,2.55,1918.010431,2024-12-31,6315
5,金融业,2.02,1517.4176,2024-12-31,6315
6,建筑业,1.98,1491.4588,2024-12-31,6315
7,批发和零售业,1.56,1171.3599,2024-12-31,6315
8,文化、体育和娱乐业,0.72,543.8301,2024-12-31,6315
9,综合,0.61,458.5998,2024-12-31,6315
10,采矿业,0.58,435.117034,2024-12-31,6315
11,交通运输、仓储和邮政业,0.24,179.7411,2024-12-31,6315
12,房地产业,0.0,1.34,2024-12-31,6315
13,制造业,71.43,66873.302422,2024-09-30,6315
14,采矿业,5.68,5321.2773,2024-09-30,6315
15,交通运输、仓储和邮政业,3.35,3135.22946,2024-09-30,6315
16,批发和零售业,3.27,3061.176,2024-09-30,6315
17,信息传输、软件和信息技术服务业,2.85,2668.726049,2024-09-30,6315
18,水利、环境和公共设施管理业,2.45,2289.40708,2024-09-30,6315
19,农、林、牧、渔业,1.6,1494.591705,2024-09-30,6315
20,金融业,0.86,801.1319,2024-09-30,6315
21,建筑业,0.02,21.2489,2024-09-30,6315
22,电力、热力、燃气及水生产和供应业,0.01,8.8316,2024-09-30,6315
23,制造业,75.23,68283.760917,2024-06-30,6315
24,信息传输、软件和信息技术服务业,5.49,4979.828613,2024-06-30,6315
25,交通运输、仓储和邮政业,2.8,2544.4565,2024-06-30,6315
26,采矿业,2.53,2293.829,2024-06-30,6315
27,农、林、牧、渔业,1.76,1598.921927,2024-06-30,6315
28,建筑业,1.14,1031.019088,2024-06-30,6315
29,金融业,1.08,981.18,2024-06-30,6315
30,科学研究和技术服务业,0.91,824.59134,2024-06-30,6315
31,批发和零售业,0.84,761.125,2024-06-30,6315
32,电力、热力、燃气及水生产和供应业,0.64,581.74,2024-06-30,6315
33,教育,0.44,399.168,2024-06-30,6315
34,制造业,58.41,64889.278409,2024-03-31,6315
35,信息传输、软件和信息技术服务业,8.37,9297.014661,2024-03-31,6315
36,电力、热力、燃气及水生产和供应业,6.31,7005.182,2024-03-31,6315
37,农、林、牧、渔业,5.83,6472.504269,2024-03-31,6315
38,租赁和商务服务业,2.9,3226.143688,2024-03-31,6315
39,科学研究和技术服务业,2.24,2485.665757,2024-03-31,6315
40,批发和零售业,2.18,2425.3174,2024-03-31,6315
41,建筑业,2.05,2272.79656,2024-03-31,6315
42,文化、体育和娱乐业,1.98,2194.823,2024-03-31,6315
43,采矿业,1.13,1251.9936,2024-03-31,6315
44,金融业,1.09,1212.4958,2024-03-31,6315
45,交通运输、仓储和邮政业,0.55,606.7215,2024-03-31,6315
1,信息技术,3.06,1601399.49,2023-12-31,6522
2,医疗保健,1.7,890488.02,2023-12-31,6522
3,制造业,64.98,3395.645732,2023-12-31,6522
4,信息传输、软件和信息技术服务业,9.86,515.134855,2023-12-31,6522
5,科学研究和技术服务业,5.88,307.30362,2023-12-31,6522
6,文化、体育和娱乐业,4.26,222.734318,2023-12-31,6522
7,电力、热力、燃气及水生产和供应业,1.98,103.275,2023-12-31,6522
8,租赁和商务服务业,1.86,96.9971,2023-12-31,6522
9,批发和零售业,0.47,24.5716,2023-12-31,6522
10,水利、环境和公共设施管理业,0.24,12.3234,2023-12-31,6522
11,农、林、牧、渔业,0.04,1.8438,2023-12-31,6522
12,非日常生活消费品,0.02,10167.34,2023-09-30,6522
13,制造业,56.31,2867.891177,2023-09-30,6522
14,信息传输、软件和信息技术服务业,21.81,1110.926162,2023-09-30,6522
15,租赁和商务服务业,6.14,312.7371,2023-09-30,6522
16,金融业,6.14,312.5536,2023-09-30,6522
17,文化、体育和娱乐业,2.18,110.968,2023-09-30,6522
18,水利、环境和公共设施管理业,0.28,14.4072,2023-09-30,6522
19,批发和零售业,0.0,0.1885,2023-09-30,6522
20,采矿业,0.0,0.1846,2023-09-30,6522
21,非日常生活消费品,0.02,11275.82,2023-06-30,6522
22,医疗保健,0.01,4709.33,2023-06-30,6522
23,信息传输、软件和信息技术服务业,38.35,2358.634858,2023-06-30,6522
24,制造业,20.0,1229.865833,2023-06-30,6522
25,文化、体育和娱乐业,12.04,740.1904,2023-06-30,6522
26,建筑业,6.54,402.4027,2023-06-30,6522
27,电力、热力、燃气及水生产和供应业,6.04,371.70782,2023-06-30,6522
28,采矿业,4.89,300.8092,2023-06-30,6522
29,租赁和商务服务业,4.32,265.6012,2023-06-30,6522
30,教育,0.95,58.7197,2023-06-30,6522
31,金融业,0.57,35.056,2023-06-30,6522
32,交通运输、仓储和邮政业,0.29,17.7012,2023-06-30,6522
33,水利、环境和公共设施管理业,0.26,15.8148,2023-06-30,6522
34,批发和零售业,0.0,0.1447,2023-06-30,6522
35,通讯业务,2.48,1621119.25,2023-03-31,6522
36,医疗保健,0.4,259419.18,2023-03-31,6522
37,非日常生活消费品,0.02,12562.13,2023-03-31,6522
38,制造业,47.33,3091.81881,2023-03-31,6522
39,信息传输、软件和信息技术服务业,19.63,1282.367696,2023-03-31,6522
40,电力、热力、燃气及水生产和供应业,9.53,622.837448,2023-03-31,6522
41,文化、体育和娱乐业,7.15,467.3164,2023-03-31,6522
42,科学研究和技术服务业,2.78,181.414,2023-03-31,6522
43,水利、环境和公共设施管理业,0.19,12.5304,2023-03-31,6522
44,采矿业,0.0,0.2034,2023-03-31,6522
45,批发和零售业,0.0,0.1593,2023-03-31,6522
1,信息技术,0.23,70877.55,2024-12-31,6522
2,制造业,59.48,1861.764612,2024-12-31,6522
3,信息传输、软件和信息技术服务业,11.79,369.1202,2024-12-31,6522
4,农、林、牧、渔业,6.09,190.5717,2024-12-31,6522
5,租赁和商务服务业,4.5,140.712,2024-12-31,6522
6,批发和零售业,3.98,124.7184,2024-12-31,6522
7,金融业,2.57,80.563,2024-12-31,6522
8,水利、环境和公共设施管理业,0.94,29.3949,2024-12-31,6522
9,采矿业,0.01,0.4348,2024-12-31,6522
10,制造业,75.49,1732.43065,2024-09-30,6522
11,金融业,7.95,182.484,2024-09-30,6522
12,信息传输、软件和信息技术服务业,7.83,179.689415,2024-09-30,6522
13,房地产业,1.62,37.1756,2024-09-30,6522
14,水利、环境和公共设施管理业,1.41,32.3964,2024-09-30,6522
15,采矿业,0.02,0.436,2024-09-30,6522
16,批发和零售业,0.01,0.1423,2024-09-30,6522
17,电力、热力、燃气及水生产和供应业,0.0,0.1115,2024-09-30,6522
18,制造业,70.04,2663.05684,2024-06-30,6522
19,采矿业,9.55,363.2292,2024-06-30,6522
20,批发和零售业,6.69,254.5,2024-06-30,6522
21,电力、热力、燃气及水生产和供应业,6.54,248.6978,2024-06-30,6522
22,水利、环境和公共设施管理业,0.65,24.8622,2024-06-30,6522
23,交通运输、仓储和邮政业,0.04,1.549,2024-06-30,6522
24,制造业,72.73,2727.355384,2024-03-31,6522
25,电力、热力、燃气及水生产和供应业,6.81,255.3301,2024-03-31,6522
26,信息传输、软件和信息技术服务业,5.35,200.7305,2024-03-31,6522
27,文化、体育和娱乐业,3.62,135.805,2024-03-31,6522
28,租赁和商务服务业,3.37,126.2043,2024-03-31,6522
29,水利、环境和公共设施管理业,0.71,26.7342,2024-03-31,6522
30,采矿业,0.01,0.3909,2024-03-31,6522
1,信息技术,3.06,1601399.49,2023-12-31,6523
2,医疗保健,1.7,890488.02,2023-12-31,6523
3,制造业,64.98,3395.645732,2023-12-31,6523
4,信息传输、软件和信息技术服务业,9.86,515.134855,2023-12-31,6523
5,科学研究和技术服务业,5.88,307.30362,2023-12-31,6523
6,文化、体育和娱乐业,4.26,222.734318,2023-12-31,6523
7,电力、热力、燃气及水生产和供应业,1.98,103.275,2023-12-31,6523
8,租赁和商务服务业,1.86,96.9971,2023-12-31,6523
9,批发和零售业,0.47,24.5716,2023-12-31,6523
10,水利、环境和公共设施管理业,0.24,12.3234,2023-12-31,6523
11,农、林、牧、渔业,0.04,1.8438,2023-12-31,6523
12,非日常生活消费品,0.02,10167.34,2023-09-30,6523
13,制造业,56.31,2867.891177,2023-09-30,6523
14,信息传输、软件和信息技术服务业,21.81,1110.926162,2023-09-30,6523
15,租赁和商务服务业,6.14,312.7371,2023-09-30,6523
16,金融业,6.14,312.5536,2023-09-30,6523
