fund_code,year,quarter,industry_hhi,hhi_normalized,ICI,ICI_normalized,industry_count,industry_max_pct,total_weight_pct
5551,2025,1,0.045811,0.108462,0.202276,0.478907,3,43.94,64.99
5551,2025,2,0.058374,0.065187,0.335876,0.375078,6,48.09,94.63
5551,2025,3,0.044559,0.11216,0.159933,0.402572,3,35.4,63.03
5551,2025,4,0.041896,0.049114,0.288108,0.337744,6,50.66,92.36
5551,2026,1,0.039184,0.116041,0.145692,0.431452,3,32.91,58.11
5551,2026,2,0.03322,0.110703,0.145054,0.483376,3,36.53,54.78
5729,2018,4,0.010282,0.09102,0.052002,0.460346,6,22.85,33.61
5729,2019,2,0.023951,0.044155,0.08256,0.152203,17,27.33,73.65
5729,2019,4,0.032709,0.044173,0.104242,0.140781,14,28.73,86.05
5729,2020,1,0.021935,0.106889,0.066704,0.325052,5,24.89,45.3
5729,2020,2,0.041988,0.047368,0.133113,0.150168,12,28.52,94.15
5729,2020,3,0.018834,0.116893,0.024067,0.14937,6,9.02,40.14
5729,2020,4,0.034106,0.051109,0.052461,0.078613,21,14.62,81.69
5729,2021,1,0.028216,0.119807,0.025943,0.110155,8,10.34,48.53
5729,2021,2,0.035878,0.051286,0.081751,0.11686,24,17.68,83.64
5729,2021,3,0.032218,0.109512,0.046455,0.157905,6,14.5,54.24
5729,2021,4,0.036553,0.041501,0.183558,0.208404,16,38.75,93.85
5729,2022,1,0.023886,0.106582,0.058205,0.259717,5,21.45,47.34
5729,2022,2,0.034679,0.047361,0.07782,0.106279,15,20.6,85.57
5729,2022,3,0.025505,0.12122,0.064897,0.308438,5,23.24,45.87
5729,2022,4,0.035275,0.063419,0.172839,0.310741,13,40.08,74.58
5729,2023,1,0.019197,0.117444,0.084787,0.51871,3,28.81,40.43
5729,2023,2,0.02355,0.052729,0.202895,0.454286,17,44.82,66.83
5729,2023,3,0.020031,0.119746,0.042792,0.255809,4,17.12,40.9
5729,2023,4,0.029476,0.046184,0.255003,0.39954,12,49.32,79.89
5729,2024,1,0.018899,0.116019,0.040327,0.247567,4,13.6,40.36
5729,2024,2,0.026755,0.06756,0.083928,0.211929,7,21.23,62.93
5729,2024,3,0.023836,0.11745,0.074,0.364621,3,23.02,45.05
5729,2024,4,0.030628,0.051418,0.124283,0.208642,8,29.14,77.18
5729,2025,1,0.016117,0.131565,0.038144,0.311383,3,14.38,35.0
5729,2025,2,0.024326,0.044435,0.107397,0.196176,7,20.71,73.99
5729,2025,3,0.022692,0.128826,0.049595,0.281551,4,18.41,41.97
5729,2025,4,0.040204,0.065094,0.136933,0.221705,8,27.51,78.59
5729,2026,1,0.035312,0.13397,0.058706,0.222725,5,16.78,51.34
5729,2026,2,0.041002,0.110048,0.209973,0.563553,2,43.88,61.04
5765,2018,2,0.025844,0.032804,0.063233,0.080262,21,18.15,88.76
5765,2018,4,0.033535,0.040559,0.082262,0.099492,18,22.12,90.93
5765,2019,2,0.026018,0.033967,0.06482,0.084625,18,16.27,87.52
5765,2019,4,0.029165,0.035304,0.059205,0.071668,19,17.02,90.89
5765,2020,1,0.016478,0.105396,0.016505,0.105573,8,7.49,39.54
5765,2020,2,0.020503,0.025843,0.072356,0.091203,23,17.12,89.07
5765,2020,3,0.024992,0.10838,0.02005,0.086949,9,7.16,48.02
5765,2020,4,0.041092,0.05072,0.049881,0.061567,26,14.56,90.01
5765,2021,1,0.022498,0.105541,0.025103,0.117763,8,10.38,46.17
5765,2021,2,0.033547,0.040475,0.207207,0.25,26,42.34,91.04
5765,2021,3,0.027459,0.114786,0.154262,0.644858,2,39.01,48.91
5765,2021,4,0.029276,0.036007,0.323987,0.398478,24,57.51,90.17
5765,2022,1,0.032875,0.109673,0.178277,0.594739,4,42.79,54.75
5765,2022,2,0.048512,0.055957,0.4337,0.500262,17,65.58,93.11
5765,2022,3,0.041622,0.107237,0.261294,0.673214,3,51.79,62.3
5765,2022,4,0.048431,0.05437,0.387758,0.435312,21,62.57,94.38
5765,2023,1,0.031246,0.115956,0.167756,0.622551,4,41.57,51.91
5765,2023,2,0.044619,0.049774,0.23773,0.265196,20,47.71,94.68
5765,2023,3,0.026006,0.117475,0.053112,0.239925,7,21.93,47.05
5765,2023,4,0.029493,0.040572,0.080408,0.110614,23,22.4,85.26
5765,2024,1,0.028158,0.138252,0.037107,0.182192,8,17.72,45.13
5765,2024,2,0.041135,0.048474,0.132692,0.156364,15,30.44,92.12
5765,2024,3,0.044526,0.116923,0.0865,0.227147,5,23.74,61.71
5765,2024,4,0.039473,0.050228,0.143522,0.182625,18,31.32,88.65
5765,2025,1,0.025942,0.160368,0.052971,0.327459,4,19.9,40.22
5765,2025,2,0.026552,0.057626,0.052922,0.114856,23,16.94,67.88
5765,2025,3,0.047915,0.125741,0.086475,0.226932,4,18.23,61.73
5765,2025,4,0.04962,0.062196,0.106271,0.133203,17,22.78,89.32
5765,2026,1,0.045338,0.126233,0.091226,0.253999,4,22.73,59.93
5765,2026,2,0.043353,0.123036,0.098797,0.280386,4,22.43,59.36
5774,2018,4,0.024807,0.089457,0.044403,0.160121,7,15.07,52.66
5774,2019,2,0.036524,0.098965,0.05342,0.144746,8,16.46,60.75
5774,2019,4,0.02438,0.065649,0.039778,0.107113,11,11.54,60.94
5774,2020,1,0.017377,0.101483,0.029403,0.171717,6,12.24,41.38
5774,2020,2,0.03817,0.045116,0.115558,0.136589,15,27.88,91.98
5774,2020,3,0.028569,0.110575,0.121017,0.468389,5,35.09,50.83
5774,2020,4,0.04081,0.051894,0.576176,0.732662,11,77.36,88.68
5774,2021,1,0.035593,0.116349,0.296051,0.967742,1,55.31,55.31
5774,2021,2,0.05297,0.066187,0.713036,0.89095,21,85.92,89.46
5774,2021,3,0.046819,0.098682,0.387461,0.81666,2,63.21,68.88
5774,2021,4,0.053078,0.062943,0.561207,0.665509,17,76.13,91.83
5774,2022,1,0.054551,0.098049,0.459506,0.825905,2,68.86,74.59
5774,2022,2,0.06032,0.068572,0.574285,0.652852,16,77.14,93.79
5774,2022,3,0.053796,0.085396,0.53195,0.844419,2,74.13,79.37
5774,2022,4,0.060295,0.068398,0.71337,0.809238,17,86.01,93.89
5774,2023,1,0.055486,0.101573,0.528647,0.967742,1,73.91,73.91
5774,2023,2,0.060952,0.079321,0.623567,0.811484,18,80.3,87.66
5774,2023,3,0.059333,0.095384,0.507901,0.816498,2,72.37,78.87
5774,2023,4,0.060908,0.0847,0.512347,0.71248,19,72.67,84.8
5774,2024,1,0.061568,0.11585,0.332178,0.625051,3,58.1,72.9
5774,2024,2,0.060655,0.091049,0.266184,0.399566,12,50.33,81.62
5774,2024,3,0.052461,0.114089,0.222281,0.483409,3,46.2,67.81
5774,2024,4,0.056441,0.079553,0.157987,0.222683,15,32.86,84.23
5774,2025,1,0.031849,0.130246,0.077912,0.31862,5,25.16,49.45
5774,2025,2,0.041083,0.09417,0.119583,0.274109,18,32.62,66.05
5774,2025,3,0.041512,0.122135,0.131718,0.387533,4,34.4,58.3
5774,2025,4,0.05548,0.091542,0.292438,0.482522,19,52.0,77.85
5774,2026,1,0.027418,0.114944,0.121067,0.507545,2,31.31,48.84
5774,2026,2,0.025164,0.101916,0.127192,0.515134,3,34.94,49.69
5775,2018,4,0.009743,0.035553,0.02155,0.078635,19,9.6,52.35
5775,2019,1,0.013935,0.102455,0.020969,0.154169,7,11.22,36.88
5775,2019,2,0.021754,0.032283,0.041203,0.061143,18,13.37,82.09
5775,2019,3,0.014049,0.112876,0.014844,0.119263,9,9.89,35.28
5775,2019,4,0.023906,0.028616,0.048831,0.058453,22,16.98,91.4
5775,2020,1,0.01172,0.106711,0.019419,0.176815,6,9.76,33.14
5775,2020,2,0.01841,0.027154,0.026757,0.039465,23,9.78,82.34
5775,2020,3,0.029283,0.130998,0.025147,0.112493,9,10.89,47.28
5775,2020,4,0.034981,0.054251,0.02793,0.043315,23,10.83,80.3
5775,2021,1,0.027826,0.110508,0.0262,0.104049,9,11.42,50.18
5775,2021,2,0.027586,0.051937,0.03755,0.070696,21,15.23,72.88
5775,2021,3,0.017166,0.106436,0.013438,0.083318,9,5.57,40.16
5775,2021,4,0.020261,0.035459,0.040385,0.070679,23,15.39,75.59
5775,2022,1,0.015438,0.122018,0.013208,0.104394,10,7.91,35.57
5775,2022,2,0.015381,0.039358,0.027665,0.070791,23,11.4442,62.5142
5775,2022,3,0.014004,0.118581,0.017616,0.149167,7,9.91,34.3648
5775,2022,4,0.014711,0.051841,0.034436,0.121351,18,15.27,53.27
5775,2023,1,0.027358,0.10787,0.058512,0.230708,6,17.8495,50.3608
5775,2023,2,0.044797,0.051813,0.221059,0.255684,9,44.98,92.9826
5775,2023,3,0.031486,0.111232,0.039424,0.139273,8,13.54,53.2042
5775,2023,4,0.044559,0.051552,0.077825,0.090039,10,17.35,92.97
5775,2024,1,0.033799,0.107177,0.046978,0.148967,8,17.68,56.157
5775,2024,2,0.034428,0.040538,0.112339,0.132279,13,26.6,92.1554
5775,2024,3,0.029657,0.109044,0.07871,0.289406,9,27.0732,52.1508
5775,2024,4,0.032124,0.036967,0.135187,0.155567,13,34.42,93.22
5775,2025,1,0.037271,0.110374,0.146267,0.433157,4,37.38,58.11
5775,2025,2,0.043826,0.049939,0.146181,0.16657,10,26.87,93.68
5775,2025,3,0.043529,0.105611,0.098037,0.237859,4,21.79,64.2
5775,2025,4,0.050419,0.057073,0.157456,0.178237,6,30.79,93.99
5775,2026,1,0.013501,0.100675,0.035963,0.268176,4,14.81,36.62
5775,2026,2,0.020525,0.101403,0.048079,0.237533,5,18.29,44.99
5776,2018,4,0.009743,0.035553,0.02155,0.078635,19,9.6,52.35
5776,2019,1,0.013936,0.101808,0.020989,0.153341,9,11.22,36.9974
5776,2019,2,0.021754,0.032265,0.041204,0.061112,18,13.37,82.1122
5776,2019,3,0.01405,0.112183,0.01488,0.118816,10,9.89,35.3892
5776,2019,4,0.023906,0.028616,0.048831,0.058453,22,16.98,91.4
5776,2020,1,0.01172,0.105738,0.019453,0.175502,9,9.76,33.2927
5776,2020,2,0.01841,0.027073,0.026748,0.039334,24,9.78,82.4638
5776,2020,3,0.029284,0.130468,0.025166,0.112124,11,10.89,47.3762
5776,2020,4,0.034981,0.054251,0.02793,0.043315,23,10.83,80.3
5776,2021,1,0.027826,0.110388,0.02621,0.103975,9,11.42,50.2073
5776,2021,2,0.027586,0.051804,0.037546,0.070506,22,15.23,72.9738
5776,2021,3,0.017166,0.105994,0.013447,0.083031,10,5.5879,40.2438
5776,2021,4,0.020261,0.035459,0.040385,0.070679,23,15.39,75.59
5776,2022,1,0.015438,0.122498,0.013199,0.104735,9,7.91,35.5
5776,2022,2,0.015381,0.039388,0.02762,0.070729,23,11.42,62.49
5776,2022,3,0.014003,0.119028,0.01757,0.149346,7,9.91,34.3
5776,2022,4,0.014711,0.051841,0.034436,0.121351,18,15.27,53.27
5776,2023,1,0.027357,0.109165,0.057889,0.231003,5,17.66,50.06
5776,2023,2,0.044796,0.051927,0.221036,0.256224,8,44.98,92.88
5776,2023,3,0.031485,0.112213,0.039259,0.139918,7,13.54,52.97
5776,2023,4,0.044559,0.051552,0.077825,0.090039,10,17.35,92.97
5776,2024,1,0.033799,0.108007,0.046909,0.149902,7,17.68,55.94
5776,2024,2,0.034427,0.040648,0.112326,0.132624,12,26.6,92.03
5776,2024,3,0.029655,0.11018,0.07816,0.290391,6,26.96,51.88
5776,2024,4,0.032124,0.036967,0.135187,0.155567,13,34.42,93.22
5776,2025,1,0.037271,0.110374,0.146267,0.433157,4,37.38,58.11
5776,2025,2,0.043826,0.049939,0.146181,0.16657,10,26.87,93.68
5776,2025,3,0.043529,0.105611,0.098037,0.237859,4,21.79,64.2
5776,2025,4,0.050419,0.057073,0.157456,0.178237,6,30.79,93.99
5776,2026,1,0.013501,0.100675,0.035963,0.268176,4,14.81,36.62
5776,2026,2,0.020525,0.101403,0.048079,0.237533,5,18.29,44.99
5787,2018,2,0.027129,0.039763,0.166374,0.243852,17,41.19,82.6
5787,2018,4,0.026367,0.044878,0.091081,0.155026,13,27.86,76.65
5787,2019,2,0.032618,0.051119,0.079743,0.124972,15,16.65,79.88
5787,2019,4,0.032559,0.041225,0.055352,0.070084,21,17.59,88.87
5787,2020,1,0.027629,0.11208,0.027037,0.109677,9,12.24,49.65
5787,2020,2,0.030424,0.037669,0.044952,0.055657,23,17.16,89.87
5787,2020,3,0.020424,0.106898,0.029831,0.15614,7,11.8,43.71
5787,2020,4,0.034911,0.04255,0.046429,0.056588,24,14.45,90.58
5787,2021,1,0.025074,0.106508,0.0399,0.169484,6,13.56,48.52
5787,2021,2,0.02485,0.037615,0.044546,0.067429,28,12.45,81.28
5787,2021,3,0.016736,0.116449,0.020236,0.140808,7,8.63,37.91
5787,2021,4,0.020318,0.026345,0.035647,0.046221,25,11.05,87.82
5787,2022,1,0.014983,0.113522,0.014864,0.112617,8,7.34,36.33
5787,2022,2,0.020896,0.025356,0.043747,0.053085,26,14.75,90.78
5787,2022,3,0.01153,0.113948,0.012626,0.124781,7,6.17,31.81
5787,2022,4,0.017658,0.020615,0.043403,0.050672,26,14.01,92.55
5787,2023,1,0.010351,0.123255,0.011911,0.141826,9,9.87,28.98
5787,2023,2,0.017873,0.022819,0.034658,0.04425,28,14.5,88.5
5787,2023,3,0.013647,0.118334,0.013115,0.113718,9,9.4,33.96
5787,2023,4,0.028616,0.033765,0.046208,0.054522,25,17.65,92.06
5787,2024,1,0.028656,0.121975,0.026171,0.111395,9,12.01,48.47
5787,2024,2,0.035891,0.049017,0.047795,0.065274,20,15.19,85.57
5787,2024,3,0.032394,0.115803,0.02337,0.083545,10,9.78,52.89
5787,2024,4,0.02814,0.0401,0.029655,0.04226,23,13.77,83.77
5787,2025,1,0.016093,0.111213,0.012699,0.087761,9,6.19,38.04
5787,2025,2,0.025971,0.034061,0.036658,0.048077,21,14.08,87.32
5787,2025,3,0.031146,0.1054,0.033161,0.11222,8,11.96,54.36
5787,2025,4,0.040453,0.048076,0.102458,0.121765,17,26.5,91.73
5787,2026,1,0.032715,0.111983,0.059254,0.202827,5,17.23,54.05
5787,2026,2,0.04369,0.11395,0.055671,0.145201,8,18.07,61.92
5819,2018,4,0.022927,0.044178,0.098951,0.190665,14,30.43,72.04
5819,2019,2,0.049122,0.05906,0.211811,0.254658,15,44.11,91.2
5819,2019,4,0.027703,0.033359,0.052736,0.063502,21,15.81,91.13
5819,2020,1,0.051402,0.105868,0.12501,0.257472,4,25.06,69.68
5819,2020,2,0.05791,0.06697,0.175744,0.203239,22,28.94,92.99
5819,2020,3,0.010946,0.102614,0.021347,0.200124,6,10.51,32.66
5819,2020,4,0.038447,0.045672,0.117349,0.139401,23,27.3,91.75
5819,2021,1,0.036236,0.113311,0.103167,0.322609,5,30.57,56.55
5819,2021,2,0.02592,0.031922,0.115844,0.142668,26,22.34,90.11
5819,2021,3,0.025111,0.104416,0.068035,0.282898,4,20.63,49.04
5819,2021,4,0.040326,0.045628,0.173449,0.196257,24,31.79,94.01
5819,2022,1,0.037067,0.115257,0.093981,0.292227,5,26.62,56.71
5819,2022,2,0.040999,0.048693,0.156763,0.186182,17,30.08,91.76
5819,2022,3,0.030578,0.118073,0.059449,0.229551,7,23.16,50.89
5819,2022,4,0.028829,0.035489,0.093845,0.115524,12,20.38,90.13
5819,2023,1,0.043537,0.112172,0.253062,0.652004,2,50.06,62.3
5819,2023,2,0.062821,0.077161,0.533251,0.654982,14,73.87,90.23
5819,2023,3,0.068705,0.109201,0.403987,0.642099,2,63.08,79.32
5819,2023,4,0.072533,0.083486,0.514038,0.591658,14,70.94,93.21
5819,2024,1,0.058648,0.114112,0.306757,0.596867,3,54.57,71.69
5819,2024,2,0.068024,0.077977,0.538444,0.61723,9,73.99,93.4
5819,2024,3,0.066636,0.103729,0.436043,0.678769,2,66.11,80.15
5819,2024,4,0.066357,0.075677,0.721248,0.822549,10,86.42,93.64
5819,2025,1,0.024995,0.116345,0.173792,0.808967,2,42.32,46.35
5819,2025,2,0.017906,0.02081,0.148681,0.172796,15,32.04,92.76
5819,2025,3,0.046862,0.105873,0.378439,0.85499,2,62.54,66.53
5819,2025,4,0.068904,0.077355,0.662043,0.743236,10,82.66,94.38
5819,2026,1,0.055291,0.112069,0.477451,0.967742,1,70.24,70.24
5819,2026,2,0.056243,0.105368,0.516558,0.967742,1,73.06,73.06
5844,2018,4,0.014292,0.039846,0.052105,0.145268,20,19.88,59.89
5844,2019,2,0.021612,0.034628,0.075137,0.120392,21,22.96,79.0
5844,2019,4,0.042238,0.107031,0.111083,0.281484,7,29.43,62.82
5844,2020,1,0.047459,0.102757,0.076963,0.166639,6,19.07,67.96
5844,2020,2,0.034675,0.057449,0.139165,0.230569,7,26.45,77.69
5844,2020,3,0.032593,0.125308,0.070223,0.269985,4,20.66,51.0
5844,2020,4,0.053554,0.070738,0.176238,0.232788,9,28.16,87.01
5844,2021,1,0.041644,0.105358,0.049074,0.124154,8,16.84,62.87
5844,2021,2,0.052797,0.059879,0.126614,0.143599,8,26.6,93.9
5844,2021,3,0.047227,0.104829,0.154112,0.342084,4,35.89,67.12
5844,2021,4,0.031798,0.035941,0.558619,0.631401,7,76.16,94.06
5844,2022,1,0.018309,0.101222,0.071247,0.393893,3,21.58,42.53
5844,2022,2,0.046544,0.051573,0.871868,0.966059,3,94.92,95.0
5844,2022,3,0.029331,0.102133,0.208712,0.726743,2,46.08,53.59
5844,2022,4,0.063562,0.070966,0.641807,0.716564,3,80.72,94.64
5844,2023,1,0.065364,0.105641,0.382809,0.618691,2,60.94,78.66
5844,2023,2,0.076064,0.084405,0.566385,0.628499,16,74.7,94.93
5844,2023,3,0.0787,0.092338,0.537947,0.631173,3,73.17,92.32
5844,2023,4,0.07945,0.088145,0.543969,0.603497,9,72.64,94.94
5844,2024,1,0.056814,0.109109,0.353068,0.678056,2,59.48,72.16
5844,2024,2,0.074917,0.086937,0.538559,0.624966,4,72.55,92.83
5844,2024,3,0.072864,0.088319,0.529486,0.641794,2,72.21,90.83
5844,2024,4,0.079203,0.087135,0.541791,0.596048,4,71.9,95.34
5844,2025,1,0.080324,0.090635,0.548587,0.619009,2,72.96,94.14
5844,2025,2,0.082159,0.091246,0.57581,0.639497,9,75.27,94.89
5844,2025,3,0.081357,0.091354,0.621421,0.697779,2,79.19,94.37
5844,2025,4,0.076495,0.085768,0.638952,0.716401,12,80.62,94.44
5844,2026,1,0.075179,0.09779,0.582568,0.757785,2,77.23,87.68
5844,2026,2,0.070578,0.1013,0.544281,0.781201,2,74.78,83.47
5875,2018,4,0.020729,0.057008,0.036437,0.10021,11,13.7,60.3
5875,2019,2,0.052268,0.069646,0.071843,0.095731,15,17.05,86.63
5875,2019,4,0.030603,0.050624,0.047492,0.078563,15,13.06,77.75
5875,2020,1,0.025164,0.119442,0.030629,0.145382,7,13.77,45.9
5875,2020,2,0.037283,0.055043,0.095123,0.140438,15,24.65,82.3
5875,2020,3,0.02938,0.183902,0.024227,0.151644,6,9.83,39.97
5875,2020,4,0.03554,0.093205,0.0363,0.095198,21,11.93,61.75
5875,2021,1,0.030866,0.136171,0.025944,0.114455,8,9.79,47.61
5875,2021,2,0.035879,0.074752,0.048494,0.101036,22,13.0,69.28
5875,2021,3,0.036897,0.118079,0.047311,0.151404,7,16.35,55.9
5875,2021,4,0.043572,0.07709,0.066606,0.117844,22,19.92,75.18
5875,2022,1,0.031044,0.136671,0.057033,0.251083,5,21.01,47.66
5875,2022,2,0.036563,0.060266,0.077076,0.127045,21,23.8,77.89
5875,2022,3,0.02687,0.118544,0.033916,0.149626,7,14.24,47.61
5875,2022,4,0.032824,0.056146,0.079615,0.136183,23,23.09,76.46
5875,2023,1,0.026767,0.124702,0.042204,0.196621,6,14.73,46.33
5875,2023,2,0.021652,0.037516,0.062985,0.109133,24,20.55,75.97
5875,2023,3,0.015372,0.115762,0.033739,0.254084,6,17.51,36.44
5875,2023,4,0.026142,0.043966,0.081282,0.136701,24,24.99,77.11
5875,2024,1,0.025361,0.107021,0.077154,0.325579,5,26.8,48.68
5875,2024,2,0.027482,0.046136,0.069415,0.116532,17,23.85,77.18
5875,2024,3,0.021459,0.103336,0.052292,0.251813,6,21.08,45.57
5875,2024,4,0.027103,0.042022,0.053101,0.08233,14,14.07,80.31
5875,2025,1,0.02316,0.137238,0.025794,0.152845,7,13.38,41.08
5875,2025,2,0.030825,0.049467,0.151185,0.242613,14,38.35,78.94
5875,2025,3,0.027611,0.134846,0.058315,0.284802,5,17.72,45.25
5875,2025,4,0.03599,0.04937,0.20461,0.280681,19,39.98,85.38
5875,2026,1,0.026605,0.132441,0.105453,0.524946,2,29.99,44.82
5875,2026,2,0.042004,0.105194,0.200039,0.500977,3,43.3,63.19
5903,2018,3,0.026679,0.10016,0.046471,0.17447,7,16.17,51.6099
5903,2018,4,0.030794,0.074992,0.048374,0.117806,11,18.24,64.08
5903,2019,1,0.042163,0.101942,0.040213,0.097229,11,15.062,64.3113
5903,2019,2,0.063805,0.071994,0.146784,0.165624,14,36.43,94.1408
5903,2019,3,0.047921,0.106862,0.109396,0.243949,7,29.9277,66.9656
5903,2019,4,0.056972,0.064204,0.134333,0.151385,14,31.16,94.2
5903,2020,1,0.042301,0.109057,0.122215,0.315086,4,31.59,62.28
5903,2020,2,0.051786,0.060056,0.190422,0.220831,8,33.28,92.86
5903,2020,3,0.063538,0.104595,0.188443,0.310213,3,31.35,77.94
5903,2020,4,0.077318,0.086874,0.281935,0.31678,5,41.47,94.34
5903,2021,1,0.084641,0.100723,0.257298,0.306184,3,35.73,91.67
5903,2021,2,0.068065,0.076802,0.373578,0.421534,7,56.11,94.14
5903,2021,3,0.016227,0.106358,0.032677,0.214177,6,16.22,39.06
5903,2021,4,0.019814,0.022577,0.148017,0.168662,21,38.78,93.68
5903,2022,1,0.020878,0.104491,0.095457,0.477741,4,30.85,44.7
5903,2022,2,0.028493,0.032432,0.304035,0.346072,10,55.09,93.73
5903,2022,3,0.028756,0.138416,0.079496,0.382647,4,25.81,45.58
5903,2022,4,0.026644,0.035178,0.233403,0.308154,11,48.28,87.03
5903,2023,1,0.010988,0.117737,0.031293,0.335294,5,16.95,30.55
5903,2023,2,0.025717,0.031686,0.203196,0.250359,18,39.18,90.09
5903,2023,3,0.007938,0.108168,0.012402,0.168999,6,7.49,27.09
5903,2023,4,0.017815,0.021039,0.09214,0.108813,15,20.49,92.02
5903,2024,1,0.01795,0.111359,0.032923,0.204243,7,13.6908,40.149
5903,2024,2,0.04048,0.051714,0.171138,0.218631,8,32.63,88.4742
5903,2024,3,0.030834,0.118345,0.079203,0.303995,5,20.3966,51.0433
5903,2024,4,0.034161,0.043844,0.212557,0.272803,9,36.14,88.27
5903,2025,1,0.019758,0.101595,0.029984,0.154173,7,14.01,44.1
5903,2025,2,0.031507,0.036233,0.112833,0.129759,13,24.31,93.25
5903,2025,3,0.045901,0.117243,0.159624,0.407723,3,30.78,62.57
5903,2025,4,0.06309,0.079222,0.264307,0.331886,6,40.98,89.24
5903,2026,1,0.050822,0.115687,0.140379,0.319549,5,34.11,66.28
5903,2026,2,0.050464,0.117123,0.151578,0.351802,4,33.1,65.64
5914,2019,2,0.017156,0.07773,0.028774,0.130369,11,12.45,46.98
5914,2019,4,0.010146,0.049837,0.030071,0.147711,10,12.37,45.12
5914,2020,1,0.018178,0.14473,0.028207,0.224577,5,14.56,35.44
5914,2020,2,0.025736,0.048268,0.04589,0.086066,14,17.09,73.02
5914,2020,3,0.009002,0.133782,0.008284,0.123109,7,5.39,25.94
5914,2020,4,0.01793,0.035982,0.054944,0.110264,20,21.27,70.59
5914,2021,1,0.024073,0.115465,0.035665,0.171069,6,13.1,45.66
5914,2021,2,0.019908,0.041538,0.055556,0.115916,24,21.38,69.23
5914,2021,3,0.021023,0.103861,0.022963,0.113446,8,10.54,44.99
5914,2021,4,0.021156,0.027419,0.070386,0.091222,21,20.66,87.84
5914,2022,1,0.015029,0.127001,0.01819,0.153719,6,8.91,34.4
5914,2022,2,0.020915,0.033134,0.079522,0.125979,17,23.22,79.45
5914,2022,3,0.015612,0.11585,0.025374,0.188286,6,13.24,36.71
5914,2022,4,0.017105,0.024556,0.029476,0.042317,19,10.96,83.46
5914,2023,1,0.013077,0.113659,0.015357,0.133472,7,8.18,33.92
5914,2023,2,0.023254,0.030124,0.082272,0.106579,13,19.43,87.86
5914,2023,3,0.014418,0.104415,0.015953,0.115527,8,8.98,37.16
5914,2023,4,0.019094,0.027525,0.093314,0.134512,13,22.15,83.29
5914,2024,1,0.009739,0.10587,0.025018,0.271967,6,15.23,30.33
5914,2024,2,0.016952,0.030949,0.077987,0.142378,15,26.11,74.01
5914,2024,3,0.04641,0.107126,0.100742,0.23254,4,23.08,65.82
5914,2024,4,0.042187,0.065198,0.15428,0.238433,7,33.1,80.44
5914,2025,1,0.020099,0.159216,0.039217,0.310657,4,14.72,35.53
5914,2025,2,0.033192,0.05893,0.093194,0.165458,8,23.38,75.05
5914,2025,3,0.025816,0.135371,0.041461,0.217405,5,13.53,43.67
5914,2025,4,0.046865,0.062591,0.145635,0.194506,14,31.12,86.53
5914,2026,1,0.038946,0.115097,0.098223,0.29028,5,23.36,58.17
5914,2026,2,0.030227,0.148149,0.104081,0.510118,2,29.16,45.17
5939,2019,2,0.023974,0.035935,0.123114,0.184533,17,33.66,81.68
5939,2019,4,0.02639,0.042575,0.224506,0.3622,8,46.87,78.73
5939,2020,1,0.015907,0.100773,0.041842,0.265078,4,15.61,39.73
5939,2020,2,0.043841,0.050831,0.43754,0.507302,14,65.95,92.87
5939,2020,3,0.040271,0.105204,0.218821,0.571648,3,46.7,61.87
5939,2020,4,0.035225,0.039395,0.443437,0.495926,20,64.84,94.56
5939,2021,1,0.038278,0.102434,0.198517,0.531237,3,43.82,61.13
5939,2021,2,0.044668,0.049702,0.517795,0.576157,22,72.45,94.8
5939,2021,3,0.029585,0.087825,0.099755,0.296129,6,22.97,58.04
5939,2021,4,0.028362,0.031996,0.357065,0.402816,19,58.85,94.15
5939,2022,1,0.030177,0.120321,0.10185,0.4061,4,30.99,50.08
5939,2022,2,0.021782,0.056555,0.16898,0.438745,17,41.6,62.06
5939,2022,3,0.023655,0.11068,0.053589,0.250744,5,20.13,46.23
5939,2022,4,0.028231,0.041995,0.134441,0.199991,16,33.66,81.99
5939,2023,1,0.021342,0.10959,0.067496,0.346584,6,25.05,44.13
5939,2023,2,0.029574,0.039508,0.154218,0.206016,21,36.35,86.52
5939,2023,3,0.021664,0.129002,0.042292,0.251835,7,19.24,40.98
5939,2023,4,0.022825,0.028412,0.132236,0.164605,21,32.78,89.63
5939,2024,1,0.022204,0.139193,0.041494,0.260119,6,17.88,39.94
5939,2024,2,0.026571,0.035218,0.126546,0.167729,17,30.13,86.86
5939,2024,3,0.023466,0.14987,0.054355,0.347144,4,19.4,39.57
5939,2024,4,0.025335,0.029667,0.191846,0.224654,12,40.49,92.41
5939,2025,1,0.026215,0.138604,0.077105,0.407663,4,25.47,43.49
5939,2025,2,0.03112,0.036631,0.195723,0.230389,10,41.92,92.17
5939,2025,3,0.02297,0.141152,0.09313,0.572293,3,30.6,40.34
5939,2025,4,0.024712,0.030441,0.186274,0.229458,12,41.7,90.1
5939,2026,1,0.024849,0.118203,0.05937,0.282415,5,22.14,45.85
5939,2026,2,0.019653,0.125708,0.064699,0.413834,4,24.03,39.54
5940,2019,2,0.023974,0.035935,0.123114,0.184533,17,33.66,81.68
