fund_code,date,subscription,redemption,total_shares,net_asset,nav_change_rate,year,quarter
110009,2023-03-31,3.07,1.03,36.65,44.3,14.37%,2023,1
110009,2022-12-31,0.74,0.84,34.61,38.73,1.49%,2022,4
110009,2022-09-30,0.81,1.05,34.71,38.16,-10.76%,2022,3
110009,2022-06-30,2.69,0.88,34.95,42.76,19.85%,2022,2
110009,2022-03-31,8.27,0.79,33.14,35.68,-14.19%,2022,1
110009,2021-12-31,2.17,0.87,25.66,41.58,9.41%,2021,4
110009,2021-09-30,0.91,1.54,24.36,38.0,1.39%,2021,3
110009,2021-06-30,0.95,0.95,24.99,37.48,3.13%,2021,2
110009,2021-03-31,5.82,1.86,24.98,36.34,1.82%,2021,1
110009,2020-12-31,1.29,1.06,21.01,35.69,14.93%,2020,4
110009,2020-09-30,1.05,2.29,20.78,31.06,8.05%,2020,3
110009,2020-06-30,0.46,1.31,22.03,28.74,20.47%,2020,2
110009,2020-03-31,1.76,2.18,22.88,23.86,-12.44%,2020,1
110009,2019-12-31,1.06,0.99,23.3,27.25,1.25%,2019,4
110009,2019-09-30,0.32,1.5,23.22,26.91,-0.65%,2019,3
110009,2019-06-30,0.51,1.07,24.4,27.09,-0.01%,2019,2
110009,2019-06-28,,,,27.09,0.39%,2019,2
110009,2019-03-31,0.41,0.88,24.97,26.98,24.83%,2019,1
110009,2018-12-31,2.25,2.38,25.44,21.62,-14.04%,2018,4
110009,2018-09-30,0.65,0.39,25.57,25.15,-3.72%,2018,3
110009,2018-06-30,0.4,0.69,25.31,26.12,0.00%,2018,2
110009,2018-06-29,,,,26.12,-8.77%,2018,2
110009,2018-03-31,2.4,1.05,25.61,28.63,-3.80%,2018,1
110009,2017-12-31,0.41,1.1,24.26,29.76,-0.57%,2017,4
110009,2017-09-30,0.34,1.23,24.94,29.93,5.01%,2017,3
110009,2017-06-30,0.45,1.18,25.84,28.51,-0.36%,2017,2
110009,2017-03-31,0.42,1.01,26.57,28.61,2.26%,2017,1
110009,2016-12-31,0.39,1.44,27.16,27.98,-7.70%,2016,4
110009,2016-09-30,0.63,1.4,28.21,30.31,-8.05%,2016,3
110009,2016-06-30,1.51,1.49,28.97,32.97,7.89%,2016,2
110009,2016-03-31,7.5,1.03,28.95,30.55,-23.74%,2016,1
110009,2015-12-31,1.26,1.65,22.48,40.06,34.76%,2015,4
110009,2015-09-30,3.41,5.44,22.87,29.73,-34.42%,2015,3
110009,2015-06-30,7.08,14.03,24.9,45.33,-6.51%,2015,2
110009,2015-03-31,5.21,6.24,31.85,48.49,38.84%,2015,1
110009,2014-12-31,0.81,5.32,32.87,34.93,-10.78%,2014,4
110009,2014-09-30,0.4,2.92,37.39,39.14,6.08%,2014,3
110009,2014-06-30,0.28,1.69,39.91,36.9,-1.89%,2014,2
110009,2014-03-31,0.35,3.36,41.32,37.61,-12.23%,2014,1
110009,2013-12-31,0.55,2.55,44.33,42.85,-7.06%,2013,4
110009,2013-09-30,1.47,4.65,46.33,46.11,0.39%,2013,3
110009,2013-06-30,0.63,5.9,49.51,45.93,-15.48%,2013,2
110009,2013-03-31,2.3,6.43,54.78,54.34,-9.55%,2013,1
110009,2012-12-31,2.82,1.29,58.91,60.08,13.04%,2012,4
110009,2012-09-30,2.73,4.15,57.38,53.15,-10.93%,2012,3
110009,2012-06-30,1.77,1.47,58.8,59.67,2.11%,2012,2
110009,2012-03-31,7.03,5.22,58.5,58.44,8.32%,2012,1
110009,2011-12-31,0.89,1.53,56.69,53.95,-9.57%,2011,4
110009,2011-09-30,1.22,2.2,57.33,59.66,-13.16%,2011,3
110009,2011-06-30,3.55,2.03,58.31,68.7,-1.56%,2011,2
110009,2011-03-31,1.85,3.1,56.79,69.79,-3.99%,2011,1
110009,2010-12-31,3.03,5.85,58.04,72.69,-0.49%,2010,4
110009,2010-09-30,1.61,2.95,60.86,73.05,19.31%,2010,3
110009,2010-06-30,2.13,1.97,62.19,61.22,-18.84%,2010,2
110009,2010-03-31,10.33,3.63,62.04,75.43,-9.14%,2010,1
110009,2009-12-31,5.34,4.95,55.34,83.02,13.62%,2009,4
110009,2009-09-30,2.79,8.8,54.96,73.07,-12.84%,2009,3
110009,2009-06-30,4.33,9.19,60.97,83.83,8.82%,2009,2
110009,2009-03-31,6.59,12.62,65.83,77.04,12.13%,2009,1
110009,2008-12-31,17.64,7.09,71.87,68.7,-10.07%,2008,4
110009,2008-09-30,11.24,9.88,61.33,76.4,-24.36%,2008,3
110009,2008-06-30,20.46,13.22,59.97,101.0,-26.56%,2008,2
110009,2008-03-31,9.79,8.02,52.73,137.53,-14.81%,2008,1
110009,2007-12-31,6.94,8.71,50.96,161.44,-8.16%,2007,4
110009,2007-09-30,9.76,10.14,52.73,175.78,41.48%,2007,3
110009,2007-06-30,20.13,20.79,53.11,124.24,31.68%,2007,2
110009,2007-03-31,11.31,48.98,53.76,94.36,-29.26%,2007,1
110009,2006-12-31,7.17,30.58,91.44,133.39,11.09%,2006,4
110009,2006-09-30,1.38,4.44,114.85,120.07,0.61%,2006,3
110009,2006-07-06,,,,119.35,0.00%,2006,3
110009,2006-07-05,,,,119.35,0.00%,2006,3
110009,2006-07-04,,,,119.35,0.00%,2006,3
110009,2006-07-03,,,,119.35,0.00%,2006,3
110009,2006-06-30,,,117.91,119.35,1.22%,2006,2
110009,2006-06-13,,,117.91,,---,2006,2
110013,2026-06-30,0.85,1.48,6.02,52.54,29.64%,2026,2
110013,2026-03-31,1.03,0.97,6.65,40.53,-3.84%,2026,1
110013,2025-12-31,0.93,0.87,6.6,42.15,0.15%,2025,4
110013,2025-09-30,0.52,2.01,6.53,42.09,23.10%,2025,3
110013,2025-06-30,0.1,0.38,8.02,34.19,1.53%,2025,2
110013,2025-03-31,0.12,0.59,8.3,33.67,-3.78%,2025,1
110013,2024-12-31,1.54,4.28,8.77,35.0,-24.78%,2024,4
110013,2024-09-30,0.17,0.44,11.51,46.53,3.26%,2024,3
110013,2024-06-30,0.12,0.5,11.78,45.06,-3.13%,2024,2
110013,2024-03-31,0.23,0.37,12.16,46.52,-5.65%,2024,1
110013,2023-12-31,0.23,0.68,12.29,49.3,-3.67%,2023,4
110013,2023-09-30,0.3,0.76,12.74,51.18,-13.16%,2023,3
110013,2023-06-30,0.4,1.45,13.2,58.93,-13.31%,2023,2
110013,2023-03-31,1.01,1.24,14.25,67.98,0.31%,2023,1
110013,2022-12-31,0.97,0.72,14.48,67.77,3.47%,2022,4
110013,2022-09-30,4.4,0.74,14.23,65.5,22.65%,2022,3
110013,2022-06-30,0.85,0.91,10.56,53.41,8.03%,2022,2
110013,2022-03-31,2.06,1.91,10.62,49.44,-23.48%,2022,1
110013,2021-12-31,1.84,1.17,10.47,64.61,15.91%,2021,4
110013,2021-09-30,2.35,1.94,9.8,55.74,9.23%,2021,3
110013,2021-06-30,1.1,2.96,9.39,51.03,-1.35%,2021,2
110013,2021-03-31,2.66,2.75,11.25,51.72,-8.98%,2021,1
110013,2020-12-31,1.38,2.11,11.34,56.82,6.24%,2020,4
110013,2020-09-30,4.15,3.73,12.07,53.48,5.69%,2020,3
110013,2020-06-30,2.54,1.7,11.65,50.6,47.07%,2020,2
110013,2020-03-31,4.4,4.0,10.8,34.41,4.10%,2020,1
110013,2019-12-31,1.77,2.91,10.39,33.05,-1.62%,2019,4
110013,2019-09-30,1.84,2.28,11.53,33.6,11.89%,2019,3
110013,2019-06-30,0.79,1.89,11.96,30.03,-0.01%,2019,2
110013,2019-06-28,,,,30.03,-16.15%,2019,2
110013,2019-03-31,2.43,1.31,13.06,35.81,48.56%,2019,1
110013,2018-12-31,0.69,0.42,11.94,24.11,-11.69%,2018,4
110013,2018-09-30,0.58,0.55,11.68,27.3,-5.73%,2018,3
110013,2018-06-30,2.35,0.83,11.64,28.96,0.00%,2018,2
110013,2018-06-29,,,,28.96,2.98%,2018,2
110013,2018-03-31,1.27,1.34,10.12,28.12,-2.74%,2018,1
110013,2017-12-31,1.59,1.37,10.2,28.91,4.75%,2017,4
110013,2017-09-30,0.94,1.31,9.98,27.6,5.53%,2017,3
110013,2017-06-30,0.58,1.38,10.35,26.15,-3.16%,2017,2
110013,2017-03-31,0.54,1.28,11.16,27.01,0.17%,2017,1
110013,2016-12-31,1.04,3.52,11.91,26.96,-19.49%,2016,4
110013,2016-09-30,3.14,1.64,14.38,33.49,7.18%,2016,3
110013,2016-06-30,3.1,3.0,12.89,31.24,11.76%,2016,2
110013,2016-03-31,6.61,4.25,12.78,27.95,-3.90%,2016,1
110013,2015-12-31,6.41,4.69,10.42,29.09,69.27%,2015,4
110013,2015-09-30,7.09,9.01,8.7,17.18,-39.99%,2015,3
110013,2015-06-30,14.81,10.47,10.62,28.63,113.54%,2015,2
110013,2015-03-31,3.54,2.98,6.28,13.41,52.63%,2015,1
110013,2014-12-31,2.7,1.26,5.72,8.79,37.85%,2014,4
110013,2014-09-30,0.86,0.91,4.28,6.37,18.73%,2014,3
110013,2014-06-30,1.86,0.15,4.34,5.37,76.07%,2014,2
110013,2014-03-31,0.17,0.16,2.62,3.05,-13.87%,2014,1
110013,2013-12-31,0.23,0.17,2.61,3.54,-1.83%,2013,4
110013,2013-09-30,0.17,0.24,2.55,3.61,14.66%,2013,3
110013,2013-06-30,0.17,0.34,2.61,3.15,-4.99%,2013,2
110013,2013-03-31,0.12,0.2,2.77,3.31,1.77%,2013,1
110013,2012-12-31,0.13,1.27,2.86,3.25,-22.48%,2012,4
110013,2012-09-30,0.16,0.21,4.01,4.2,-9.09%,2012,3
110013,2012-06-30,0.27,0.43,4.06,4.62,1.08%,2012,2
110013,2012-03-31,0.27,0.43,4.22,4.57,-3.98%,2012,1
110013,2011-12-31,0.26,0.21,4.38,4.76,-4.69%,2011,4
110013,2011-09-30,1.08,0.15,4.33,4.99,12.46%,2011,3
110013,2011-06-30,0.3,0.57,3.4,4.44,-16.38%,2011,2
110013,2011-03-31,0.17,0.54,3.67,5.31,-12.95%,2011,1
110013,2010-12-31,0.45,0.99,4.05,6.09,-7.63%,2010,4
110013,2010-09-30,0.72,0.87,4.59,6.6,17.09%,2010,3
110013,2010-06-30,0.38,0.72,4.74,5.63,-23.47%,2010,2
110013,2010-03-31,1.8,0.87,5.08,7.36,19.72%,2010,1
110013,2009-12-31,0.33,0.89,4.15,6.15,5.24%,2009,4
110013,2009-09-30,0.31,1.06,4.71,5.84,-13.81%,2009,3
110013,2009-06-30,2.46,3.43,5.46,6.78,-13.10%,2009,2
110013,2009-03-31,0.66,8.57,6.43,7.8,-45.24%,2009,1
110013,2008-12-31,3.61,0.0,14.33,14.25,---,2008,4
110013,2008-12-12,,,14.33,,---,2008,4
110013,2008-11-13,,,8.0,,---,2008,4
110015,2026-06-30,0.34,0.64,2.46,17.94,70.18%,2026,2
110015,2026-03-31,0.12,0.23,2.76,10.54,-4.70%,2026,1
110015,2025-12-31,0.05,0.24,2.88,11.06,-2.59%,2025,4
110015,2025-09-30,0.07,0.42,3.07,11.36,24.33%,2025,3
110015,2025-06-30,0.03,0.13,3.42,9.14,-0.75%,2025,2
110015,2025-03-31,0.04,0.2,3.52,9.2,-4.22%,2025,1
110015,2024-12-31,0.08,0.23,3.68,9.61,-13.83%,2024,4
110015,2024-09-30,0.05,0.14,3.83,11.15,6.36%,2024,3
110015,2024-06-30,0.05,0.11,3.92,10.48,-11.68%,2024,2
110015,2024-03-31,0.06,0.13,3.97,11.87,-2.41%,2024,1
110015,2023-12-31,0.06,0.15,4.05,12.16,-6.89%,2023,4
110015,2023-09-30,0.09,0.18,4.14,13.06,-4.04%,2023,3
110015,2023-06-30,0.12,0.97,4.23,13.61,-26.97%,2023,2
110015,2023-03-31,0.13,0.19,5.08,18.64,-1.66%,2023,1
110015,2022-12-31,0.21,0.35,5.15,18.95,-8.01%,2022,4
110015,2022-09-30,0.95,0.47,5.29,20.6,-1.77%,2022,3
110015,2022-06-30,0.28,0.22,4.81,20.98,15.23%,2022,2
110015,2022-03-31,0.61,0.32,4.75,18.2,-17.23%,2022,1
110015,2021-12-31,0.46,0.64,4.45,21.99,4.33%,2021,4
110015,2021-09-30,0.52,0.75,4.63,21.08,-8.88%,2021,3
110015,2021-06-30,0.75,2.39,4.86,23.13,-19.02%,2021,2
110015,2021-03-31,3.33,1.71,6.49,28.57,21.08%,2021,1
110015,2020-12-31,1.05,1.23,4.87,23.59,18.95%,2020,4
110015,2020-09-30,1.85,1.03,5.05,19.84,41.90%,2020,3
110015,2020-06-30,0.46,0.49,4.22,13.98,29.10%,2020,2
110015,2020-03-31,1.39,1.23,4.26,10.83,-6.23%,2020,1
110015,2019-12-31,0.93,0.46,4.1,11.55,20.60%,2019,4
110015,2019-09-30,0.54,0.58,3.63,9.57,9.81%,2019,3
110015,2019-06-30,0.28,0.51,3.66,8.72,-0.01%,2019,2
110015,2019-06-28,,,,8.72,-3.71%,2019,2
110015,2019-03-31,0.46,0.67,3.89,9.06,28.00%,2019,1
110015,2018-12-31,0.1,0.22,4.09,7.07,-18.23%,2018,4
110015,2018-09-30,0.12,0.22,4.21,8.65,-8.03%,2018,3
110015,2018-06-30,0.2,0.47,4.31,9.41,0.00%,2018,2
110015,2018-06-29,,,,9.41,-9.04%,2018,2
