date,open,high,low,close,volume,index_code,index_name
2011-02-14,6411.359,6523.436,6411.359,6508.335,1717205504,sz399005,中小板指
2011-02-15,6517.724,6569.586,6496.328,6497.98,1875992704,sz399005,中小板指
2011-02-16,6486.106,6592.233,6463.423,6592.233,1732697600,sz399005,中小板指
2011-02-17,6604.835,6655.502,6561.448,6632.653,1978867840,sz399005,中小板指
2011-02-18,6625.447,6626.86,6547.769,6565.293,1750157184,sz399005,中小板指
2011-02-21,6522.706,6681.131,6508.269,6681.131,1808040192,sz399005,中小板指
2011-02-22,6695.055,6711.476,6513.214,6515.81,2187515392,sz399005,中小板指
2011-02-23,6493.727,6594.043,6493.727,6580.126,1622884992,sz399005,中小板指
2011-02-24,6574.851,6645.907,6540.175,6642.046,1694667648,sz399005,中小板指
2011-02-25,6636.905,6681.465,6594.448,6661.009,1647500160,sz399005,中小板指
2011-02-28,6679.544,6732.994,6625.773,6732.994,1740974080,sz399005,中小板指
2011-03-01,6744.352,6789.918,6711.565,6758.663,1962669952,sz399005,中小板指
2011-03-02,6739.724,6746.544,6613.405,6719.864,1825881472,sz399005,中小板指
2011-03-03,6722.403,6749.142,6576.128,6585.856,1841209728,sz399005,中小板指
2011-03-04,6578.286,6635.605,6545.051,6633.425,1443134080,sz399005,中小板指
2011-03-07,6659.368,6717.399,6630.15,6717.399,1936527616,sz399005,中小板指
2011-03-08,6712.829,6735.651,6672.838,6735.213,1706524672,sz399005,中小板指
2011-03-09,6745.242,6769.712,6723.053,6760.111,1799799040,sz399005,中小板指
2011-03-10,6750.568,6777.13,6716.861,6734.333,1875940096,sz399005,中小板指
2011-03-11,6706.66,6791.476,6699.041,6712.639,1898475648,sz399005,中小板指
2011-03-14,6689.803,6770.313,6680.85,6770.313,2035771136,sz399005,中小板指
2011-03-15,6759.659,6759.659,6552.018,6724.036,2268659712,sz399005,中小板指
2011-03-16,6711.845,6813.3,6711.845,6812.78,1961285632,sz399005,中小板指
2011-03-17,6757.54,6802.198,6667.337,6697.396,1912307072,sz399005,中小板指
2011-03-18,6739.28,6778.835,6701.406,6734.257,1611312512,sz399005,中小板指
2011-03-21,6735.765,6751.39,6644.521,6673.241,1656491136,sz399005,中小板指
2011-03-22,6674.094,6694.419,6568.37,6631.214,1461218304,sz399005,中小板指
2011-03-23,6635.216,6714.998,6623.237,6714.998,1546552320,sz399005,中小板指
2011-03-24,6721.259,6748.84,6705.874,6707.258,1670886400,sz399005,中小板指
2011-03-25,6707.595,6760.264,6705.864,6743.758,1881234176,sz399005,中小板指
2011-03-28,6763.686,6778.677,6645.542,6653.061,2096568832,sz399005,中小板指
2011-03-29,6637.454,6638.583,6496.918,6499.911,2123390848,sz399005,中小板指
2011-03-30,6494.85,6524.434,6432.708,6444.912,1675104640,sz399005,中小板指
2011-03-31,6458.666,6480.905,6368.905,6397.669,1401904896,sz399005,中小板指
2011-04-01,6409.467,6456.601,6378.992,6456.601,1144695936,sz399005,中小板指
2011-04-06,6439.671,6455.6,6381.296,6405.636,1306560896,sz399005,中小板指
2011-04-07,6406.348,6442.492,6364.478,6442.492,1376663424,sz399005,中小板指
2011-04-08,6439.081,6514.625,6429.561,6514.463,1497475584,sz399005,中小板指
2011-04-11,6527.434,6544.842,6438.971,6441.647,1703013504,sz399005,中小板指
2011-04-12,6427.294,6458.906,6369.545,6392.541,1471193216,sz399005,中小板指
2011-04-13,6375.369,6483.692,6359.51,6483.692,1357694336,sz399005,中小板指
2011-04-14,6482.983,6492.311,6451.218,6465.454,1555771392,sz399005,中小板指
2011-04-15,6459.064,6467.43,6387.577,6433.799,1464719360,sz399005,中小板指
2011-04-18,6415.061,6456.586,6396.303,6428.156,1678930048,sz399005,中小板指
2011-04-19,6394.926,6400.545,6308.659,6372.791,1876099840,sz399005,中小板指
2011-04-20,6358.76,6400.833,6345.435,6398.553,1784091264,sz399005,中小板指
2011-04-21,6407.107,6437.365,6402.951,6428.615,1907490816,sz399005,中小板指
2011-04-22,6423.22,6423.22,6344.655,6371.274,1784070272,sz399005,中小板指
2011-04-25,6360.331,6360.331,6252.429,6262.98,1610043264,sz399005,中小板指
2011-04-26,6246.814,6261.108,6167.239,6199.073,1352399744,sz399005,中小板指
2011-04-27,6209.086,6235.393,6102.462,6140.703,1351888384,sz399005,中小板指
2011-04-28,6153.212,6172.675,5982.907,5982.907,1363034752,sz399005,中小板指
2011-04-29,5983.546,6050.925,5964.659,6050.054,1029836928,sz399005,中小板指
2011-05-03,6058.527,6120.37,6021.735,6120.37,1100045824,sz399005,中小板指
2011-05-04,6101.594,6101.594,5969.099,5980.877,1235530368,sz399005,中小板指
2011-05-05,5957.164,6025.207,5950.351,6006.907,938710144,sz399005,中小板指
2011-05-06,5972.676,6067.996,5936.128,6054.764,1018334208,sz399005,中小板指
2011-05-09,6062.314,6124.405,6062.314,6090.267,1032521472,sz399005,中小板指
2011-05-10,6098.187,6103.996,6063.158,6102.744,1107336832,sz399005,中小板指
2011-05-11,6103.957,6120.647,6054.097,6087.311,1266205184,sz399005,中小板指
2011-05-12,6054.671,6075.698,5992.614,5993.025,1260872960,sz399005,中小板指
2011-05-13,5991.567,6018.552,5930.502,6016.499,1090868992,sz399005,中小板指
2011-05-16,6005.727,6047.28,6003.65,6012.85,1036359104,sz399005,中小板指
2011-05-17,6012.273,6041.107,5954.391,6012.216,1231613184,sz399005,中小板指
2011-05-18,6000.717,6055.174,5986.434,6044.119,1002730944,sz399005,中小板指
2011-05-19,6057.672,6095.723,6026.702,6033.739,1128242048,sz399005,中小板指
2011-05-20,6028.537,6039.411,5992.543,6019.849,1031851520,sz399005,中小板指
2011-05-23,6011.991,6011.991,5823.892,5830.135,1351087744,sz399005,中小板指
2011-05-24,5802.844,5813.146,5708.056,5803.425,1200841344,sz399005,中小板指
2011-05-25,5793.692,5813.528,5702.884,5707.334,1071892416,sz399005,中小板指
2011-05-26,5726.404,5766.762,5644.998,5645.018,1136494080,sz399005,中小板指
2011-05-27,5636.771,5657.037,5519.265,5532.423,1163531008,sz399005,中小板指
2011-05-30,5510.739,5561.194,5461.184,5488.385,957803776,sz399005,中小板指
2011-05-31,5493.083,5580.799,5477.587,5580.799,1018834432,sz399005,中小板指
2011-06-01,5577.761,5641.04,5560.075,5638.12,1112053120,sz399005,中小板指
2011-06-02,5584.649,5599.652,5486.701,5560.029,1293854080,sz399005,中小板指
2011-06-03,5554.397,5673.89,5552.549,5651.449,1159095936,sz399005,中小板指
2011-06-07,5646.093,5715.722,5635.417,5711.265,1075655296,sz399005,中小板指
2011-06-08,5702.397,5720.33,5633.755,5716.161,1220869120,sz399005,中小板指
2011-06-09,5708.504,5711.041,5599.464,5604.776,1260814080,sz399005,中小板指
2011-06-10,5593.537,5626.704,5514.351,5604.16,1157568768,sz399005,中小板指
2011-06-13,5565.769,5598.278,5530.498,5588.077,935767936,sz399005,中小板指
2011-06-14,5589.77,5668.183,5581.951,5658.383,1199969920,sz399005,中小板指
2011-06-15,5645.215,5673.195,5596.027,5597.467,1147727488,sz399005,中小板指
2011-06-16,5558.109,5560.298,5482.491,5486.554,1090698880,sz399005,中小板指
2011-06-17,5494.341,5543.896,5434.504,5439.377,948804928,sz399005,中小板指
2011-06-20,5434.241,5444.898,5332.172,5357.125,949128768,sz399005,中小板指
2011-06-21,5363.759,5423.392,5342.563,5423.392,1085999616,sz399005,中小板指
2011-06-22,5425.705,5453.885,5396.653,5431.758,1104579840,sz399005,中小板指
2011-06-23,5416.412,5557.402,5385.509,5544.866,1415183104,sz399005,中小板指
2011-06-24,5534.606,5714.958,5527.72,5678.887,2105427456,sz399005,中小板指
2011-06-27,5694.675,5779.753,5694.513,5750.858,2095083008,sz399005,中小板指
2011-06-28,5753.427,5783.11,5723.638,5772.462,1747564288,sz399005,中小板指
2011-06-29,5769.075,5796.538,5719.361,5720.075,1680755328,sz399005,中小板指
2011-06-30,5716.782,5821.553,5716.782,5816.118,1727089024,sz399005,中小板指
2011-07-01,5832.139,5878.715,5813.502,5838.916,1744205184,sz399005,中小板指
2011-07-04,5861.742,5967.868,5861.742,5967.868,2157016064,sz399005,中小板指
2011-07-05,5978.037,6014.311,5952.704,5993.281,2230561024,sz399005,中小板指
2011-07-06,5976.077,6035.876,5939.023,6032.567,2096750720,sz399005,中小板指
2011-07-07,6028.32,6124.49,6028.32,6056.592,2491354880,sz399005,中小板指
2011-07-08,6047.815,6066.673,5999.113,6039.099,1741587584,sz399005,中小板指
2011-07-11,6018.87,6105.669,5997.132,6095.027,1770875648,sz399005,中小板指
2011-07-12,6050.894,6080.027,6024.968,6026.186,2031800960,sz399005,中小板指
2011-07-13,6023.624,6121.868,6023.624,6121.501,1981688832,sz399005,中小板指
2011-07-14,6129.171,6144.789,6081.095,6138.655,2380949760,sz399005,中小板指
2011-07-15,6119.373,6177.972,6106.974,6177.972,2602706176,sz399005,中小板指
2011-07-18,6190.379,6232.782,6182.182,6197.9,2321841920,sz399005,中小板指
2011-07-19,6170.026,6170.026,6111.915,6129.076,1975782656,sz399005,中小板指
2011-07-20,6160.775,6176.348,6059.096,6122.268,1839169024,sz399005,中小板指
2011-07-21,6119.971,6131.482,6053.113,6055.639,1650033664,sz399005,中小板指
2011-07-22,6060.913,6105.323,6060.668,6082.829,1578086912,sz399005,中小板指
2011-07-25,6048.195,6053.544,5828.112,5855.547,2005169664,sz399005,中小板指
2011-07-26,5834.426,5873.055,5802.918,5873.055,1373780096,sz399005,中小板指
2011-07-27,5845.14,5972.997,5821.821,5965.623,1622708864,sz399005,中小板指
2011-07-28,5918.032,5955.538,5892.691,5948.311,1663601280,sz399005,中小板指
2011-07-29,5943.119,5973.269,5856.77,5878.679,1575158144,sz399005,中小板指
2011-08-01,5861.123,5905.395,5831.075,5880.733,1338262400,sz399005,中小板指
2011-08-02,5855.267,5855.267,5770.204,5852.119,1569113728,sz399005,中小板指
2011-08-03,5795.268,5904.74,5786.473,5888.841,1574626816,sz399005,中小板指
2011-08-04,5896.495,5941.59,5893.451,5920.944,1544831104,sz399005,中小板指
2011-08-05,5747.833,5876.826,5718.35,5837.373,1752428416,sz399005,中小板指
2011-08-08,5762.214,5808.534,5498.097,5628.935,2152539904,sz399005,中小板指
2011-08-09,5482.246,5659.837,5395.892,5634.215,2061454848,sz399005,中小板指
2011-08-10,5706.298,5773.348,5704.266,5714.766,2078119296,sz399005,中小板指
2011-08-11,5612.398,5810.715,5608.135,5810.715,1989654528,sz399005,中小板指
2011-08-12,5841.802,5893.567,5837.337,5858.935,2008601088,sz399005,中小板指
2011-08-15,5875.232,5921.007,5865.357,5920.428,1914507008,sz399005,中小板指
2011-08-16,5926.322,5927.442,5855.085,5875.985,1834471296,sz399005,中小板指
2011-08-17,5864.12,5895.746,5832.497,5838.813,1594143360,sz399005,中小板指
2011-08-18,5833.188,5841.353,5717.944,5720.181,1537276544,sz399005,中小板指
2011-08-19,5622.929,5689.97,5612.566,5689.686,1394208768,sz399005,中小板指
2011-08-22,5687.11,5736.115,5599.943,5617.224,1328454656,sz399005,中小板指
2011-08-23,5632.443,5687.858,5619.115,5687.858,1457681920,sz399005,中小板指
2011-08-24,5716.041,5755.012,5687.555,5696.192,1712629120,sz399005,中小板指
2011-08-25,5698.24,5802.377,5686.836,5800.122,1775759744,sz399005,中小板指
2011-08-26,5788.535,5816.542,5768.361,5803.496,1644760832,sz399005,中小板指
2011-08-29,5774.335,5785.298,5737.759,5759.707,1596180352,sz399005,中小板指
2011-08-30,5788.612,5825.805,5707.732,5710.709,1705948672,sz399005,中小板指
2011-08-31,5706.745,5730.177,5630.962,5675.07,1331221376,sz399005,中小板指
2011-09-01,5684.558,5708.093,5622.888,5640.465,1214819840,sz399005,中小板指
2011-09-02,5631.875,5648.554,5556.066,5585.156,1155670272,sz399005,中小板指
2011-09-05,5542.771,5542.771,5476.934,5477.708,1073596288,sz399005,中小板指
2011-09-06,5442.911,5475.955,5385.348,5405.071,979211584,sz399005,中小板指
2011-09-07,5429.214,5515.36,5414.896,5514.407,1285012608,sz399005,中小板指
2011-09-08,5536.317,5554.228,5489.873,5489.873,1237725824,sz399005,中小板指
2011-09-09,5497.775,5539.964,5430.165,5441.758,1094386560,sz399005,中小板指
2011-09-13,5371.443,5371.948,5316.864,5352.668,1075259008,sz399005,中小板指
2011-09-14,5365.9,5396.228,5270.924,5396.228,1192522496,sz399005,中小板指
2011-09-15,5405.515,5457.253,5398.733,5415.621,1253183872,sz399005,中小板指
2011-09-16,5432.737,5461.839,5403.935,5409.368,1144419840,sz399005,中小板指
2011-09-19,5391.295,5391.295,5292.989,5296.338,1041851648,sz399005,中小板指
2011-09-20,5282.726,5317.108,5230.925,5296.356,1140254720,sz399005,中小板指
2011-09-21,5296.688,5448.127,5275.111,5446.682,1865842560,sz399005,中小板指
2011-09-22,5407.091,5440.724,5295.959,5298.777,1643445760,sz399005,中小板指
2011-09-23,5200.872,5262.622,5169.925,5254.569,1389345664,sz399005,中小板指
2011-09-26,5216.48,5276.504,5150.794,5159.55,1189106816,sz399005,中小板指
2011-09-27,5190.525,5215.914,5123.82,5179.294,1176885376,sz399005,中小板指
2011-09-28,5207.714,5221.393,5087.587,5109.432,1242169600,sz399005,中小板指
2011-09-29,5072.993,5078.592,4980.689,4996.646,1292258048,sz399005,中小板指
2011-09-30,5002.732,5029.133,4950.363,4990.432,944746944,sz399005,中小板指
2011-10-10,5008.824,5025.082,4939.864,4951.193,813354432,sz399005,中小板指
2011-10-11,5060.646,5092.378,4877.202,4923.479,1201651584,sz399005,中小板指
2011-10-12,4905.922,5094.46,4866.727,5094.111,1611305600,sz399005,中小板指
2011-10-13,5088.67,5181.797,5072.022,5154.53,1768324608,sz399005,中小板指
2011-10-14,5148.35,5153.284,5079.67,5125.458,1308919552,sz399005,中小板指
2011-10-17,5134.456,5186.484,5126.318,5158.322,1443942784,sz399005,中小板指
2011-10-18,5129.371,5136.564,5024.316,5029.77,1557167232,sz399005,中小板指
2011-10-19,5029.206,5057.266,4977.217,4986.51,1289929472,sz399005,中小板指
2011-10-20,4960.763,4960.763,4808.279,4845.755,1395708160,sz399005,中小板指
2011-10-21,4841.25,4847.107,4757.804,4761.563,1091591680,sz399005,中小板指
2011-10-24,4773.619,4855.153,4697.889,4853.11,1468567424,sz399005,中小板指
2011-10-25,4849.863,4998.419,4839.508,4991.303,1935762432,sz399005,中小板指
2011-10-26,4962.208,5081.049,4953.747,5030.458,2098310912,sz399005,中小板指
2011-10-27,5042.5,5090.202,5015.653,5034.189,1797942272,sz399005,中小板指
2011-10-28,5090.394,5145.209,5072.957,5139.685,2226240768,sz399005,中小板指
2011-10-31,5133.432,5167.783,5117.442,5146.801,2118991744,sz399005,中小板指
2011-11-01,5105.816,5176.768,5087.521,5149.205,2137884160,sz399005,中小板指
2011-11-02,5071.209,5256.964,5044.829,5256.964,2633081600,sz399005,中小板指
2011-11-03,5276.724,5367.347,5276.724,5285.488,3599640576,sz399005,中小板指
2011-11-04,5312.503,5341.163,5279.59,5320.974,2486511104,sz399005,中小板指
2011-11-07,5304.768,5347.163,5274.787,5282.794,1931107328,sz399005,中小板指
2011-11-08,5294.09,5300.138,5213.276,5219.775,1818247168,sz399005,中小板指
2011-11-09,5235.846,5307.471,5181.755,5307.471,2013310208,sz399005,中小板指
2011-11-10,5248.604,5306.458,5234.041,5247.655,2198714624,sz399005,中小板指
2011-11-11,5245.379,5265.673,5211.656,5234.944,1820110976,sz399005,中小板指
2011-11-14,5266.762,5359.535,5266.762,5359.535,2285028096,sz399005,中小板指
2011-11-15,5355.783,5380.245,5345.546,5379.334,2156872704,sz399005,中小板指
2011-11-16,5378.061,5378.061,5206.021,5229.32,2224972288,sz399005,中小板指
2011-11-17,5226.453,5284.812,5209.54,5231.154,1624171392,sz399005,中小板指
2011-11-18,5192.198,5195.073,5074.922,5086.41,1737073024,sz399005,中小板指
2011-11-21,5081.395,5098.811,5040.218,5091.117,1263637376,sz399005,中小板指
2011-11-22,5052.208,5086.478,5011.282,5072.148,1291225856,sz399005,中小板指
2011-11-23,5080.353,5103.475,5041.261,5056.756,1277485824,sz399005,中小板指
2011-11-24,5012.114,5080.986,4978.722,5060.436,1353043712,sz399005,中小板指
2011-11-25,5055.517,5093.408,5015.98,5025.687,1384230016,sz399005,中小板指
2011-11-28,5032.1,5055.496,4998.142,5030.764,1249473920,sz399005,中小板指
2011-11-29,5068.352,5102.024,5044.179,5102.024,1574060288,sz399005,中小板指
2011-11-30,5096.965,5096.965,4864.472,4919.117,1944018048,sz399005,中小板指
2011-12-01,5051.515,5087.468,4992.719,5009.449,2069772672,sz399005,中小板指
2011-12-02,4986.379,4986.379,4875.386,4907.521,1421690368,sz399005,中小板指
2011-12-05,4894.467,4894.467,4738.478,4743.003,1285308800,sz399005,中小板指
2011-12-06,4729.489,4763.436,4688.851,4751.682,1096713472,sz399005,中小板指
2011-12-07,4751.258,4787.985,4729.843,4771.694,1015922432,sz399005,中小板指
2011-12-08,4764.541,4819.073,4687.162,4774.838,1353740928,sz399005,中小板指
2011-12-09,4739.347,4773.143,4697.053,4719.58,1039322944,sz399005,中小板指
2011-12-12,4712.897,4732.178,4653.516,4661.977,974354304,sz399005,中小板指
2011-12-13,4645.289,4645.289,4530.339,4547.822,1429485184,sz399005,中小板指
2011-12-14,4528.058,4566.85,4458.428,4468.311,1097875328,sz399005,中小板指
2011-12-15,4441.645,4445.026,4354.808,4399.234,1312994432,sz399005,中小板指
2011-12-16,4394.388,4508.059,4372.598,4508.059,1448336512,sz399005,中小板指
2011-12-19,4478.966,4506.09,4386.586,4500.315,1542545920,sz399005,中小板指
2011-12-20,4485.347,4545.274,4476.703,4479.565,1570400640,sz399005,中小板指
2011-12-21,4507.695,4525.757,4362.664,4364.789,1425076864,sz399005,中小板指
2011-12-22,4331.221,4370.351,4203.513,4331.155,1718640384,sz399005,中小板指
2011-12-23,4318.288,4391.831,4296.413,4350.944,1426526592,sz399005,中小板指
2011-12-26,4334.35,4380.77,4303.475,4305.486,1131248512,sz399005,中小板指
2011-12-27,4295.813,4298.18,4193.369,4201.853,1230236672,sz399005,中小板指
2011-12-28,4174.253,4190.002,4083.536,4189.723,1310172160,sz399005,中小板指
2011-12-29,4168.417,4218.268,4157.345,4209.291,1149053184,sz399005,中小板指
2011-12-30,4211.991,4296.186,4211.991,4295.862,1270771456,sz399005,中小板指
2012-01-04,4322.048,4334.79,4181.814,4181.814,1211449984,sz399005,中小板指
2012-01-05,4155.213,4155.213,4023.264,4034.529,1340575744,sz399005,中小板指
2012-01-06,4018.441,4042.323,3927.334,4042.323,1269426688,sz399005,中小板指
2012-01-09,4036.07,4167.504,3979.455,4167.504,1709826432,sz399005,中小板指
2012-01-10,4164.384,4339.788,4154.119,4339.788,2402008064,sz399005,中小板指
2012-01-11,4334.899,4364.13,4301.673,4321.276,2040678016,sz399005,中小板指
