fund_code,year,quarter,report_date
6615,2021,1,2021-04-01
6615,2021,2,2021-07-01
6615,2021,3,2021-10-01
6615,2021,4,2022-01-01
6615,2022,1,2022-04-01
6615,2022,2,2022-07-01
6615,2022,3,2022-10-01
6615,2022,4,2023-01-01
6615,2023,1,2023-04-01
6615,2023,2,2023-07-01
6615,2023,3,2023-10-01
6615,2023,4,2024-01-01
6615,2024,1,2024-04-01
6615,2024,2,2024-07-01
6615,2024,3,2024-10-01
6615,2024,4,2025-01-01
6615,2025,1,2025-04-01
6615,2025,2,2025-07-01
6615,2025,3,2025-10-01
6615,2025,4,2026-01-01
6615,2026,1,2026-04-01
6615,2026,2,2026-07-01
6616,2020,1,2020-04-01
6616,2020,2,2020-07-01
6616,2020,3,2020-10-01
6616,2020,4,2021-01-01
6616,2021,1,2021-04-01
6616,2021,2,2021-07-01
6616,2021,3,2021-10-01
6616,2021,4,2022-01-01
6616,2022,1,2022-04-01
6616,2022,2,2022-07-01
6616,2022,3,2022-10-01
6616,2022,4,2023-01-01
6616,2023,1,2023-04-01
6616,2023,2,2023-07-01
6616,2023,3,2023-10-01
6616,2023,4,2024-01-01
6616,2024,1,2024-04-01
6616,2024,2,2024-07-01
6616,2024,3,2024-10-01
6616,2024,4,2025-01-01
6616,2025,1,2025-04-01
6616,2025,2,2025-07-01
6616,2025,3,2025-10-01
6616,2025,4,2026-01-01
6616,2026,1,2026-04-01
6616,2026,2,2026-07-01
6769,2020,1,2020-04-01
6769,2020,2,2020-07-01
6769,2020,3,2020-10-01
6769,2020,4,2021-01-01
6769,2021,1,2021-04-01
6769,2021,2,2021-07-01
6769,2021,3,2021-10-01
6769,2021,4,2022-01-01
6769,2022,1,2022-04-01
6769,2022,2,2022-07-01
6769,2022,3,2022-10-01
6769,2022,4,2023-01-01
6769,2023,1,2023-04-01
6769,2023,2,2023-07-01
6769,2023,3,2023-10-01
6769,2023,4,2024-01-01
6769,2024,1,2024-04-01
6769,2024,2,2024-07-01
6769,2024,3,2024-10-01
6769,2024,4,2025-01-01
6769,2025,1,2025-04-01
6769,2025,2,2025-07-01
6769,2025,3,2025-10-01
6769,2025,4,2026-01-01
6769,2026,1,2026-04-01
6769,2026,2,2026-07-01
6887,2020,1,2020-04-01
6887,2020,2,2020-07-01
6887,2020,3,2020-10-01
6887,2020,4,2021-01-01
6887,2021,1,2021-04-01
6887,2021,2,2021-07-01
6887,2021,3,2021-10-01
6887,2021,4,2022-01-01
6887,2022,1,2022-04-01
6887,2022,2,2022-07-01
6887,2022,3,2022-10-01
6887,2022,4,2023-01-01
6887,2023,1,2023-04-01
6887,2023,2,2023-07-01
6887,2023,3,2023-10-01
6887,2023,4,2024-01-01
6887,2024,1,2024-04-01
6887,2024,2,2024-07-01
6887,2024,3,2024-10-01
6887,2024,4,2025-01-01
6887,2025,1,2025-04-01
6887,2025,2,2025-07-01
6887,2025,3,2025-10-01
6887,2025,4,2026-01-01
6887,2026,1,2026-04-01
6887,2026,2,2026-07-01
6888,2020,1,2020-04-01
6888,2020,2,2020-07-01
6888,2020,3,2020-10-01
6888,2020,4,2021-01-01
6888,2021,1,2021-04-01
6888,2021,2,2021-07-01
6888,2021,3,2021-10-01
6888,2021,4,2022-01-01
6888,2022,1,2022-04-01
6888,2022,2,2022-07-01
6888,2022,3,2022-10-01
6888,2022,4,2023-01-01
6888,2023,1,2023-04-01
6888,2023,2,2023-07-01
6888,2023,3,2023-10-01
6888,2023,4,2024-01-01
6888,2024,1,2024-04-01
6888,2024,2,2024-07-01
6888,2024,3,2024-10-01
6888,2024,4,2025-01-01
6888,2025,1,2025-04-01
6888,2025,2,2025-07-01
6888,2025,3,2025-10-01
6888,2025,4,2026-01-01
6888,2026,1,2026-04-01
6888,2026,2,2026-07-01
6904,2020,1,2020-04-01
6904,2020,2,2020-07-01
6904,2020,3,2020-10-01
6904,2020,4,2021-01-01
6904,2021,1,2021-04-01
6904,2021,2,2021-07-01
6904,2021,3,2021-10-01
6904,2021,4,2022-01-01
6904,2022,1,2022-04-01
6904,2022,2,2022-07-01
6904,2022,3,2022-10-01
6904,2022,4,2023-01-01
6904,2023,1,2023-04-01
6904,2023,2,2023-07-01
6904,2023,3,2023-10-01
6904,2023,4,2024-01-01
6904,2024,1,2024-04-01
6904,2024,2,2024-07-01
6904,2024,3,2024-10-01
6904,2024,4,2025-01-01
6904,2025,1,2025-04-01
6904,2025,2,2025-07-01
6904,2025,3,2025-10-01
6904,2025,4,2026-01-01
6904,2026,1,2026-04-01
6904,2026,2,2026-07-01
6905,2020,1,2020-04-01
6905,2020,2,2020-07-01
6905,2020,3,2020-10-01
6905,2020,4,2021-01-01
6905,2021,1,2021-04-01
6905,2021,2,2021-07-01
6905,2021,3,2021-10-01
6905,2021,4,2022-01-01
6905,2022,1,2022-04-01
6905,2022,2,2022-07-01
6905,2022,3,2022-10-01
6905,2022,4,2023-01-01
6905,2023,1,2023-04-01
6905,2023,2,2023-07-01
6905,2023,3,2023-10-01
6905,2023,4,2024-01-01
6905,2024,1,2024-04-01
6905,2024,2,2024-07-01
6905,2024,3,2024-10-01
6905,2024,4,2025-01-01
6905,2025,1,2025-04-01
6905,2025,2,2025-07-01
6905,2025,3,2025-10-01
6905,2025,4,2026-01-01
6905,2026,1,2026-04-01
6905,2026,2,2026-07-01
6969,2020,1,2020-04-01
6969,2020,2,2020-07-01
6969,2020,3,2020-10-01
6969,2020,4,2021-01-01
6969,2021,1,2021-04-01
6969,2021,2,2021-07-01
6969,2021,3,2021-10-01
6969,2021,4,2022-01-01
6969,2022,1,2022-04-01
6969,2022,2,2022-07-01
6969,2022,3,2022-10-01
6969,2022,4,2023-01-01
6969,2023,1,2023-04-01
6969,2023,2,2023-07-01
6969,2023,3,2023-10-01
6969,2023,4,2024-01-01
6969,2024,1,2024-04-01
6969,2024,2,2024-07-01
6969,2024,3,2024-10-01
6969,2024,4,2025-01-01
6969,2025,1,2025-04-01
6969,2025,2,2025-07-01
6969,2025,3,2025-10-01
6969,2025,4,2026-01-01
6969,2026,1,2026-04-01
6969,2026,2,2026-07-01
6976,2020,1,2020-04-01
6976,2020,2,2020-07-01
6976,2020,3,2020-10-01
6976,2020,4,2021-01-01
6976,2021,1,2021-04-01
6976,2021,2,2021-07-01
6976,2021,3,2021-10-01
6976,2021,4,2022-01-01
6976,2022,1,2022-04-01
6976,2022,2,2022-07-01
6976,2022,3,2022-10-01
6976,2022,4,2023-01-01
6976,2023,1,2023-04-01
6976,2023,2,2023-07-01
6976,2023,3,2023-10-01
6976,2023,4,2024-01-01
6976,2024,1,2024-04-01
6976,2024,2,2024-07-01
6976,2024,3,2024-10-01
6976,2024,4,2025-01-01
6976,2025,1,2025-04-01
6976,2025,2,2025-07-01
6976,2025,3,2025-10-01
6976,2025,4,2026-01-01
6976,2026,1,2026-04-01
6976,2026,2,2026-07-01
7049,2020,1,2020-04-01
7049,2020,2,2020-07-01
7049,2020,3,2020-10-01
7049,2020,4,2021-01-01
7049,2021,1,2021-04-01
7049,2021,2,2021-07-01
7049,2021,3,2021-10-01
7049,2021,4,2022-01-01
7049,2022,1,2022-04-01
7049,2022,2,2022-07-01
7049,2022,3,2022-10-01
7049,2022,4,2023-01-01
7049,2023,1,2023-04-01
7049,2023,2,2023-07-01
7049,2023,3,2023-10-01
7049,2023,4,2024-01-01
7049,2024,1,2024-04-01
7049,2024,2,2024-07-01
7049,2024,3,2024-10-01
7049,2024,4,2025-01-01
7049,2025,1,2025-04-01
7049,2025,2,2025-07-01
7049,2025,3,2025-10-01
7049,2025,4,2026-01-01
7049,2026,1,2026-04-01
7049,2026,2,2026-07-01
7113,2020,1,2020-04-01
7113,2020,2,2020-07-01
7113,2020,3,2020-10-01
7113,2020,4,2021-01-01
7113,2021,1,2021-04-01
7113,2021,2,2021-07-01
7113,2021,3,2021-10-01
7113,2021,4,2022-01-01
7113,2022,1,2022-04-01
7113,2022,2,2022-07-01
7113,2022,3,2022-10-01
7113,2022,4,2023-01-01
7113,2023,1,2023-04-01
7113,2023,2,2023-07-01
7113,2023,3,2023-10-01
7113,2023,4,2024-01-01
7113,2024,1,2024-04-01
7113,2024,2,2024-07-01
7113,2024,3,2024-10-01
7113,2024,4,2025-01-01
7113,2025,1,2025-04-01
7113,2025,2,2025-07-01
7113,2025,3,2025-10-01
7113,2025,4,2026-01-01
7113,2026,1,2026-04-01
7113,2026,2,2026-07-01
7114,2020,1,2020-04-01
7114,2020,2,2020-07-01
7114,2020,3,2020-10-01
7114,2020,4,2021-01-01
7114,2021,1,2021-04-01
7114,2021,2,2021-07-01
7114,2021,3,2021-10-01
7114,2021,4,2022-01-01
7114,2022,1,2022-04-01
7114,2022,2,2022-07-01
7114,2022,3,2022-10-01
7114,2022,4,2023-01-01
7114,2023,1,2023-04-01
7114,2023,2,2023-07-01
7114,2023,3,2023-10-01
7114,2023,4,2024-01-01
7114,2024,1,2024-04-01
7114,2024,2,2024-07-01
7114,2024,3,2024-10-01
7114,2024,4,2025-01-01
7114,2025,1,2025-04-01
7114,2025,2,2025-07-01
7114,2025,3,2025-10-01
7114,2025,4,2026-01-01
7114,2026,1,2026-04-01
7114,2026,2,2026-07-01
7305,2019,3,2019-10-01
7305,2019,4,2020-01-01
7305,2020,1,2020-04-01
7305,2020,2,2020-07-01
7305,2020,3,2020-10-01
7305,2020,4,2021-01-01
7305,2021,1,2021-04-01
7305,2021,2,2021-07-01
7305,2021,3,2021-10-01
7305,2021,4,2022-01-01
7305,2022,1,2022-04-01
7305,2022,2,2022-07-01
7305,2022,3,2022-10-01
7305,2022,4,2023-01-01
7305,2023,1,2023-04-01
7305,2023,2,2023-07-01
7305,2023,3,2023-10-01
7305,2023,4,2024-01-01
7305,2024,1,2024-04-01
7305,2024,2,2024-07-01
7305,2024,3,2024-10-01
7305,2024,4,2025-01-01
7305,2025,1,2025-04-01
7305,2025,2,2025-07-01
7305,2025,3,2025-10-01
7305,2025,4,2026-01-01
7305,2026,1,2026-04-01
7305,2026,2,2026-07-01
7340,2020,1,2020-04-01
7340,2020,2,2020-07-01
7340,2020,3,2020-10-01
7340,2020,4,2021-01-01
7340,2021,1,2021-04-01
7340,2021,2,2021-07-01
7340,2021,3,2021-10-01
7340,2021,4,2022-01-01
7340,2022,1,2022-04-01
7340,2022,2,2022-07-01
7340,2022,3,2022-10-01
7340,2022,4,2023-01-01
7340,2023,1,2023-04-01
7340,2023,2,2023-07-01
7340,2023,3,2023-10-01
7340,2023,4,2024-01-01
7340,2024,1,2024-04-01
7340,2024,2,2024-07-01
7340,2024,3,2024-10-01
7340,2024,4,2025-01-01
7340,2025,1,2025-04-01
7340,2025,2,2025-07-01
7340,2025,3,2025-10-01
7340,2025,4,2026-01-01
7340,2026,1,2026-04-01
7340,2026,2,2026-07-01
7341,2020,1,2020-04-01
7341,2020,2,2020-07-01
7341,2020,3,2020-10-01
7341,2020,4,2021-01-01
7341,2021,1,2021-04-01
7341,2021,2,2021-07-01
7341,2021,3,2021-10-01
7341,2021,4,2022-01-01
7341,2022,1,2022-04-01
7341,2022,2,2022-07-01
7341,2022,3,2022-10-01
7341,2022,4,2023-01-01
7341,2023,1,2023-04-01
7341,2023,2,2023-07-01
7341,2023,3,2023-10-01
7341,2023,4,2024-01-01
7341,2024,1,2024-04-01
7341,2024,2,2024-07-01
7341,2024,3,2024-10-01
7341,2024,4,2025-01-01
7341,2025,1,2025-04-01
7341,2025,2,2025-07-01
7341,2025,3,2025-10-01
7341,2025,4,2026-01-01
7341,2026,1,2026-04-01
7341,2026,2,2026-07-01
7343,2020,1,2020-04-01
7343,2020,2,2020-07-01
7343,2020,3,2020-10-01
7343,2020,4,2021-01-01
7343,2021,1,2021-04-01
7343,2021,2,2021-07-01
7343,2021,3,2021-10-01
7343,2021,4,2022-01-01
7343,2022,1,2022-04-01
7343,2022,2,2022-07-01
7343,2022,3,2022-10-01
7343,2022,4,2023-01-01
7343,2023,1,2023-04-01
7343,2023,2,2023-07-01
7343,2023,3,2023-10-01
7343,2023,4,2024-01-01
7343,2024,1,2024-04-01
7343,2024,2,2024-07-01
7343,2024,3,2024-10-01
7343,2024,4,2025-01-01
7343,2025,1,2025-04-01
7343,2025,2,2025-07-01
7343,2025,3,2025-10-01
7343,2025,4,2026-01-01
7343,2026,1,2026-04-01
7343,2026,2,2026-07-01
7346,2020,1,2020-04-01
7346,2020,2,2020-07-01
7346,2020,3,2020-10-01
7346,2020,4,2021-01-01
7346,2021,1,2021-04-01
7346,2021,2,2021-07-01
7346,2021,3,2021-10-01
7346,2021,4,2022-01-01
7346,2022,1,2022-04-01
7346,2022,2,2022-07-01
7346,2022,3,2022-10-01
7346,2022,4,2023-01-01
7346,2023,1,2023-04-01
7346,2023,2,2023-07-01
7346,2023,3,2023-10-01
7346,2023,4,2024-01-01
7346,2024,1,2024-04-01
7346,2024,2,2024-07-01
7346,2024,3,2024-10-01
7346,2024,4,2025-01-01
7346,2025,1,2025-04-01
7346,2025,2,2025-07-01
7346,2025,3,2025-10-01
7346,2025,4,2026-01-01
7346,2026,1,2026-04-01
7346,2026,2,2026-07-01
7349,2020,1,2020-04-01
7349,2020,2,2020-07-01
7349,2020,3,2020-10-01
7349,2020,4,2021-01-01
7349,2021,1,2021-04-01
7349,2021,2,2021-07-01
7349,2021,3,2021-10-01
7349,2021,4,2022-01-01
7349,2022,1,2022-04-01
7349,2022,2,2022-07-01
7349,2022,3,2022-10-01
7349,2022,4,2023-01-01
7349,2023,1,2023-04-01
7349,2023,2,2023-07-01
7349,2023,3,2023-10-01
7349,2023,4,2024-01-01
7349,2024,1,2024-04-01
7349,2024,2,2024-07-01
7349,2024,3,2024-10-01
7349,2024,4,2025-01-01
7349,2025,1,2025-04-01
7349,2025,2,2025-07-01
7349,2025,3,2025-10-01
7349,2025,4,2026-01-01
7349,2026,1,2026-04-01
7349,2026,2,2026-07-01
7350,2020,4,2021-01-01
7350,2021,1,2021-04-01
7350,2021,2,2021-07-01
7350,2021,3,2021-10-01
7350,2021,4,2022-01-01
7350,2022,1,2022-04-01
7350,2022,2,2022-07-01
7350,2022,3,2022-10-01
7350,2022,4,2023-01-01
7350,2023,1,2023-04-01
7350,2023,2,2023-07-01
7350,2023,3,2023-10-01
7350,2023,4,2024-01-01
7350,2024,1,2024-04-01
7350,2024,2,2024-07-01
7350,2024,3,2024-10-01
7350,2024,4,2025-01-01
7350,2025,1,2025-04-01
7350,2025,2,2025-07-01
7350,2025,3,2025-10-01
7350,2025,4,2026-01-01
7350,2026,1,2026-04-01
7350,2026,2,2026-07-01
7353,2020,1,2020-04-01
7353,2020,2,2020-07-01
7353,2020,3,2020-10-01
7353,2020,4,2021-01-01
7353,2021,1,2021-04-01
7353,2021,2,2021-07-01
7353,2021,3,2021-10-01
7353,2021,4,2022-01-01
7353,2022,1,2022-04-01
7353,2022,2,2022-07-01
7353,2022,3,2022-10-01
7353,2022,4,2023-01-01
7353,2023,1,2023-04-01
7353,2023,2,2023-07-01
7353,2023,3,2023-10-01
7353,2023,4,2024-01-01
7353,2024,1,2024-04-01
7353,2024,2,2024-07-01
7353,2024,3,2024-10-01
7353,2024,4,2025-01-01
7353,2025,1,2025-04-01
7353,2025,2,2025-07-01
7353,2025,3,2025-10-01
7353,2025,4,2026-01-01
7353,2026,1,2026-04-01
7353,2026,2,2026-07-01
7449,2020,1,2020-04-01
7449,2020,2,2020-07-01
7449,2020,3,2020-10-01
7449,2020,4,2021-01-01
7449,2021,1,2021-04-01
7449,2021,2,2021-07-01
7449,2021,3,2021-10-01
7449,2021,4,2022-01-01
7449,2022,1,2022-04-01
7449,2022,2,2022-07-01
7449,2022,3,2022-10-01
7449,2022,4,2023-01-01
7449,2023,1,2023-04-01
7449,2023,2,2023-07-01
7449,2023,3,2023-10-01
7449,2023,4,2024-01-01
7449,2024,1,2024-04-01
7449,2024,2,2024-07-01
7449,2024,3,2024-10-01
7449,2024,4,2025-01-01
7449,2025,1,2025-04-01
7449,2025,2,2025-07-01
7449,2025,3,2025-10-01
7449,2025,4,2026-01-01
7449,2026,1,2026-04-01
7449,2026,2,2026-07-01
7450,2020,1,2020-04-01
7450,2020,2,2020-07-01
7450,2020,3,2020-10-01
7450,2020,4,2021-01-01
7450,2021,1,2021-04-01
7450,2021,2,2021-07-01
7450,2021,3,2021-10-01
7450,2021,4,2022-01-01
7450,2022,1,2022-04-01
7450,2022,2,2022-07-01
7450,2022,3,2022-10-01
7450,2022,4,2023-01-01
7450,2023,1,2023-04-01
7450,2023,2,2023-07-01
7450,2023,3,2023-10-01
7450,2023,4,2024-01-01
7450,2024,1,2024-04-01
7450,2024,2,2024-07-01
7450,2024,3,2024-10-01
7450,2024,4,2025-01-01
7450,2025,1,2025-04-01
7450,2025,2,2025-07-01
7450,2025,3,2025-10-01
7450,2025,4,2026-01-01
7450,2026,1,2026-04-01
7450,2026,2,2026-07-01
7490,2020,1,2020-04-01
7490,2020,2,2020-07-01
7490,2020,3,2020-10-01
7490,2020,4,2021-01-01
7490,2021,1,2021-04-01
7490,2021,2,2021-07-01
7490,2021,3,2021-10-01
7490,2021,4,2022-01-01
7490,2022,1,2022-04-01
7490,2022,2,2022-07-01
7490,2022,3,2022-10-01
7490,2022,4,2023-01-01
7490,2023,1,2023-04-01
7490,2023,2,2023-07-01
7490,2023,3,2023-10-01
7490,2023,4,2024-01-01
7490,2024,1,2024-04-01
7490,2024,2,2024-07-01
7490,2024,3,2024-10-01
7490,2024,4,2025-01-01
7490,2025,1,2025-04-01
7490,2025,2,2025-07-01
7490,2025,3,2025-10-01
7490,2025,4,2026-01-01
7490,2026,1,2026-04-01
7490,2026,2,2026-07-01
7491,2020,1,2020-04-01
7491,2020,2,2020-07-01
7491,2020,3,2020-10-01
7491,2020,4,2021-01-01
7491,2021,1,2021-04-01
7491,2021,2,2021-07-01
7491,2021,3,2021-10-01
7491,2021,4,2022-01-01
7491,2022,1,2022-04-01
7491,2022,2,2022-07-01
7491,2022,3,2022-10-01
7491,2022,4,2023-01-01
7491,2023,1,2023-04-01
7491,2023,2,2023-07-01
7491,2023,3,2023-10-01
7491,2023,4,2024-01-01
7491,2024,1,2024-04-01
7491,2024,2,2024-07-01
7491,2024,3,2024-10-01
7491,2024,4,2025-01-01
7491,2025,1,2025-04-01
7491,2025,2,2025-07-01
7491,2025,3,2025-10-01
7491,2025,4,2026-01-01
7491,2026,1,2026-04-01
7491,2026,2,2026-07-01
7639,2019,3,2019-10-01
7639,2019,4,2020-01-01
7639,2020,1,2020-04-01
7639,2020,2,2020-07-01
7639,2020,3,2020-10-01
7639,2020,4,2021-01-01
7639,2021,1,2021-04-01
7639,2021,2,2021-07-01
7639,2021,3,2021-10-01
7639,2021,4,2022-01-01
7639,2022,1,2022-04-01
7639,2022,2,2022-07-01
7639,2022,3,2022-10-01
7639,2022,4,2023-01-01
7639,2023,1,2023-04-01
7639,2023,2,2023-07-01
7639,2023,3,2023-10-01
7639,2023,4,2024-01-01
7639,2024,1,2024-04-01
7639,2024,2,2024-07-01
7639,2024,3,2024-10-01
7639,2024,4,2025-01-01
7639,2025,1,2025-04-01
7639,2025,2,2025-07-01
7639,2025,3,2025-10-01
7639,2025,4,2026-01-01
7639,2026,1,2026-04-01
7639,2026,2,2026-07-01
7731,2020,1,2020-04-01
7731,2020,2,2020-07-01
7731,2020,3,2020-10-01
7731,2020,4,2021-01-01
7731,2021,1,2021-04-01
7731,2021,2,2021-07-01
7731,2021,3,2021-10-01
7731,2021,4,2022-01-01
7731,2022,1,2022-04-01
7731,2022,2,2022-07-01
7731,2022,3,2022-10-01
7731,2022,4,2023-01-01
7731,2023,1,2023-04-01
7731,2023,2,2023-07-01
7731,2023,3,2023-10-01
7731,2023,4,2024-01-01
7731,2024,1,2024-04-01
7731,2024,2,2024-07-01
7731,2024,3,2024-10-01
7731,2024,4,2025-01-01
7731,2025,1,2025-04-01
7731,2025,2,2025-07-01
7731,2025,3,2025-10-01
7731,2025,4,2026-01-01
7731,2026,1,2026-04-01
7731,2026,2,2026-07-01
7895,2020,1,2020-04-01
7895,2020,2,2020-07-01
7895,2020,3,2020-10-01
7895,2020,4,2021-01-01
7895,2021,1,2021-04-01
7895,2021,2,2021-07-01
7895,2021,3,2021-10-01
7895,2021,4,2022-01-01
7895,2022,1,2022-04-01
7895,2022,2,2022-07-01
7895,2022,3,2022-10-01
7895,2022,4,2023-01-01
7895,2023,1,2023-04-01
7895,2023,2,2023-07-01
7895,2023,3,2023-10-01
7895,2023,4,2024-01-01
7895,2024,1,2024-04-01
7895,2024,2,2024-07-01
7895,2024,3,2024-10-01
7895,2024,4,2025-01-01
7895,2025,1,2025-04-01
7895,2025,2,2025-07-01
7895,2025,3,2025-10-01
7895,2025,4,2026-01-01
7895,2026,1,2026-04-01
7895,2026,2,2026-07-01
8185,2020,2,2020-07-01
8185,2020,3,2020-10-01
8185,2020,4,2021-01-01
8185,2021,1,2021-04-01
8185,2021,2,2021-07-01
8185,2021,3,2021-10-01
8185,2021,4,2022-01-01
8185,2022,1,2022-04-01
8185,2022,2,2022-07-01
8185,2022,3,2022-10-01
8185,2022,4,2023-01-01
8185,2023,1,2023-04-01
8185,2023,2,2023-07-01
8185,2023,3,2023-10-01
8185,2023,4,2024-01-01
8185,2024,1,2024-04-01
8185,2024,2,2024-07-01
8185,2024,3,2024-10-01
8185,2024,4,2025-01-01
8185,2025,1,2025-04-01
8185,2025,2,2025-07-01
8185,2025,3,2025-10-01
8185,2025,4,2026-01-01
8185,2026,1,2026-04-01
8185,2026,2,2026-07-01
8208,2020,1,2020-04-01
8208,2020,2,2020-07-01
8208,2020,3,2020-10-01
8208,2020,4,2021-01-01
8208,2021,1,2021-04-01
8208,2021,2,2021-07-01
8208,2021,3,2021-10-01
8208,2021,4,2022-01-01
8208,2022,1,2022-04-01
8208,2022,2,2022-07-01
8208,2022,3,2022-10-01
8208,2022,4,2023-01-01
8208,2023,1,2023-04-01
8208,2023,2,2023-07-01
8208,2023,3,2023-10-01
8208,2023,4,2024-01-01
8208,2024,1,2024-04-01
8208,2024,2,2024-07-01
8208,2024,3,2024-10-01
8208,2024,4,2025-01-01
8208,2025,1,2025-04-01
8208,2025,2,2025-07-01
8208,2025,3,2025-10-01
8208,2025,4,2026-01-01
8208,2026,1,2026-04-01
8208,2026,2,2026-07-01
8467,2020,1,2020-04-01
8467,2020,2,2020-07-01
8467,2020,3,2020-10-01
8467,2020,4,2021-01-01
8467,2021,1,2021-04-01
8467,2021,2,2021-07-01
8467,2021,3,2021-10-01
8467,2021,4,2022-01-01
8467,2022,1,2022-04-01
8467,2022,2,2022-07-01
8467,2022,3,2022-10-01
8467,2022,4,2023-01-01
8467,2023,1,2023-04-01
8467,2023,2,2023-07-01
8467,2023,3,2023-10-01
8467,2023,4,2024-01-01
8467,2024,1,2024-04-01
8467,2024,2,2024-07-01
8467,2024,3,2024-10-01
8467,2024,4,2025-01-01
8467,2025,1,2025-04-01
8467,2025,2,2025-07-01
8467,2025,3,2025-10-01
8467,2025,4,2026-01-01
8467,2026,1,2026-04-01
8467,2026,2,2026-07-01
8528,2020,1,2020-04-01
8528,2020,2,2020-07-01
8528,2020,3,2020-10-01
8528,2020,4,2021-01-01
8528,2021,1,2021-04-01
8528,2021,2,2021-07-01
8528,2021,3,2021-10-01
8528,2021,4,2022-01-01
8528,2022,1,2022-04-01
8528,2022,2,2022-07-01
8528,2022,3,2022-10-01
8528,2022,4,2023-01-01
8528,2023,1,2023-04-01
8528,2023,2,2023-07-01
8528,2023,3,2023-10-01
8528,2023,4,2024-01-01
8528,2024,1,2024-04-01
8528,2024,2,2024-07-01
8528,2024,3,2024-10-01
8528,2024,4,2025-01-01
8528,2025,1,2025-04-01
8528,2025,2,2025-07-01
8528,2025,3,2025-10-01
8528,2025,4,2026-01-01
8528,2026,1,2026-04-01
8528,2026,2,2026-07-01
8555,2020,2,2020-07-01
8555,2020,3,2020-10-01
8555,2020,4,2021-01-01
8555,2021,1,2021-04-01
8555,2021,2,2021-07-01
8555,2021,3,2021-10-01
8555,2021,4,2022-01-01
8555,2022,1,2022-04-01
8555,2022,2,2022-07-01
8555,2022,3,2022-10-01
8555,2022,4,2023-01-01
8555,2023,1,2023-04-01
8555,2023,2,2023-07-01
8555,2023,3,2023-10-01
8555,2023,4,2024-01-01
8555,2024,1,2024-04-01
8555,2024,2,2024-07-01
8555,2024,3,2024-10-01
8555,2024,4,2025-01-01
8555,2025,1,2025-04-01
8555,2025,2,2025-07-01
8555,2025,3,2025-10-01
8555,2025,4,2026-01-01
8555,2026,1,2026-04-01
8555,2026,2,2026-07-01
8734,2020,1,2020-04-01
8734,2020,2,2020-07-01
8734,2020,3,2020-10-01
8734,2020,4,2021-01-01
8734,2021,1,2021-04-01
8734,2021,2,2021-07-01
8734,2021,3,2021-10-01
8734,2021,4,2022-01-01
8734,2022,1,2022-04-01
8734,2022,2,2022-07-01
8734,2022,3,2022-10-01
8734,2022,4,2023-01-01
8734,2023,1,2023-04-01
8734,2023,2,2023-07-01
8734,2023,3,2023-10-01
8734,2023,4,2024-01-01
8734,2024,1,2024-04-01
8734,2024,2,2024-07-01
8734,2024,3,2024-10-01
8734,2024,4,2025-01-01
8734,2025,1,2025-04-01
8734,2025,2,2025-07-01
8734,2025,3,2025-10-01
8734,2025,4,2026-01-01
8734,2026,1,2026-04-01
8734,2026,2,2026-07-01
8988,2020,2,2020-07-01
8988,2020,3,2020-10-01
8988,2020,4,2021-01-01
8988,2021,1,2021-04-01
8988,2021,2,2021-07-01
8988,2021,3,2021-10-01
8988,2021,4,2022-01-01
8988,2022,1,2022-04-01
8988,2022,2,2022-07-01
8988,2022,3,2022-10-01
8988,2022,4,2023-01-01
8988,2023,1,2023-04-01
8988,2023,2,2023-07-01
8988,2023,3,2023-10-01
8988,2023,4,2024-01-01
8988,2024,1,2024-04-01
8988,2024,2,2024-07-01
8988,2024,3,2024-10-01
8988,2024,4,2025-01-01
8988,2025,1,2025-04-01
8988,2025,2,2025-07-01
8988,2025,3,2025-10-01
8988,2025,4,2026-01-01
8988,2026,1,2026-04-01
8988,2026,2,2026-07-01
8989,2020,2,2020-07-01
8989,2020,3,2020-10-01
8989,2020,4,2021-01-01
8989,2021,1,2021-04-01
8989,2021,2,2021-07-01
8989,2021,3,2021-10-01
8989,2021,4,2022-01-01
8989,2022,1,2022-04-01
8989,2022,2,2022-07-01
8989,2022,3,2022-10-01
8989,2022,4,2023-01-01
8989,2023,1,2023-04-01
8989,2023,2,2023-07-01
8989,2023,3,2023-10-01
8989,2023,4,2024-01-01
8989,2024,1,2024-04-01
8989,2024,2,2024-07-01
8989,2024,3,2024-10-01
8989,2024,4,2025-01-01
8989,2025,1,2025-04-01
8989,2025,2,2025-07-01
8989,2025,3,2025-10-01
8989,2025,4,2026-01-01
8989,2026,1,2026-04-01
8989,2026,2,2026-07-01
9049,2020,1,2020-04-01
9049,2020,2,2020-07-01
9049,2020,3,2020-10-01
9049,2020,4,2021-01-01
9049,2021,1,2021-04-01
9049,2021,2,2021-07-01
9049,2021,3,2021-10-01
9049,2021,4,2022-01-01
9049,2022,1,2022-04-01
9049,2022,2,2022-07-01
9049,2022,3,2022-10-01
9049,2022,4,2023-01-01
9049,2023,1,2023-04-01
9049,2023,2,2023-07-01
9049,2023,3,2023-10-01
9049,2023,4,2024-01-01
9049,2024,1,2024-04-01
9049,2024,2,2024-07-01
9049,2024,3,2024-10-01
9049,2024,4,2025-01-01
9049,2025,1,2025-04-01
9049,2025,2,2025-07-01
9049,2025,3,2025-10-01
9049,2025,4,2026-01-01
9049,2026,1,2026-04-01
9049,2026,2,2026-07-01
9062,2020,2,2020-07-01
9062,2020,3,2020-10-01
9062,2020,4,2021-01-01
