fund_code,year,quarter,report_date,ARG,return_volatility
1665,2020,2,2020-07-01,0.2591213099028445,
1665,2020,3,2020-10-01,0.1719407465489835,0.033118762470880046
1665,2020,4,2021-01-01,0.11552598739951477,0.030715900658603735
1665,2021,1,2021-04-01,0.17066587269465078,0.031403585415357135
1665,2021,2,2021-07-01,0.1702576923104479,0.028867576441155254
1665,2021,3,2021-10-01,0.12973590241954533,0.027380500000888867
1665,2021,4,2022-01-01,0.037555500453054676,0.025349597459749667
1665,2022,1,2022-04-01,0.09739777638788367,0.029549307719965782
1665,2022,2,2022-07-01,0.09543509911499196,0.022746285094996453
1665,2022,3,2022-10-01,0.07883796279989258,0.0313810343991259
1665,2022,4,2023-01-01,0.15366097309960952,0.02353906447869439
1665,2023,1,2023-04-01,0.06326764613121587,0.025945987994943152
1665,2023,2,2023-07-01,0.149705920556511,0.025874383662632474
1665,2023,3,2023-10-01,0.045272534054831344,0.026915660331551055
1665,2023,4,2024-01-01,0.09873737490087915,0.025101906371237947
1665,2024,1,2024-04-01,0.15459390074563922,0.02462731690861203
1665,2024,2,2024-07-01,0.036097490707245404,0.02425031095819182
1665,2024,3,2024-10-01,0.05906267448219754,0.02183539921301541
1665,2024,4,2025-01-01,0.14375679895361726,0.025929768348711895
1665,2025,1,2025-04-01,0.08810857841310234,0.05436905011640869
1665,2025,2,2025-07-01,0.06586918711735626,0.055266777687730216
1665,2025,3,2025-10-01,0.09501017357211289,0.1635010540862099
1665,2025,4,2026-01-01,0.050257116361316426,0.1595342168013536
1665,2026,1,2026-04-01,0.12503351709695665,0.16121004246339513
1665,2026,2,2026-07-01,0.2585264398642485,0.16311987679486747
1702,2020,1,2020-04-01,0.07398839328773929,
1702,2020,2,2020-07-01,0.1688609075363765,
1702,2020,3,2020-10-01,0.13204986982981498,0.14311465709512544
1702,2020,4,2021-01-01,0.0947459235092441,0.12391267153097038
1702,2021,1,2021-04-01,0.06133116465355686,0.17504938508979254
1702,2021,2,2021-07-01,0.04441890210038231,0.15953090276191192
1702,2021,3,2021-10-01,0.12674205535148578,0.1456322362628108
1702,2021,4,2022-01-01,0.04941065661817948,0.1383063937309946
1702,2022,1,2022-04-01,0.04132343082403081,0.1974108143474584
1702,2022,2,2022-07-01,0.10235507562647544,0.1783612396018803
1702,2022,3,2022-10-01,0.03801333833724903,0.18249209349352222
1702,2022,4,2023-01-01,0.05083628903027837,0.15544483763031527
1702,2023,1,2023-04-01,0.09398536435410505,0.15631902083285942
1702,2023,2,2023-07-01,0.07024269564562707,0.1371871423952414
1702,2023,3,2023-10-01,0.04663795914334898,0.13124229083199504
1702,2023,4,2024-01-01,0.018452061632037466,0.12333604829835834
1702,2024,1,2024-04-01,0.05236312451585612,0.09460917526305974
1702,2024,2,2024-07-01,0.034624457244923565,0.0926109190355437
1702,2024,3,2024-10-01,0.03257886403526278,0.10622853268392751
1702,2024,4,2025-01-01,0.19660925264451487,0.10935226020133129
1702,2025,1,2025-04-01,0.019959475022164653,0.10002887209415012
1702,2025,2,2025-07-01,0.052597204145994836,0.10034504338186867
1702,2025,3,2025-10-01,0.06196016344140992,0.15441501323292206
1702,2025,4,2026-01-01,0.041603381871525444,0.1514902993286747
1702,2026,1,2026-04-01,0.020157828388232064,0.14303442632437632
1702,2026,2,2026-07-01,0.06490218926459293,0.30029305662150224
1715,2016,4,2017-01-01,,
1715,2017,1,2017-04-01,0.26345170409138774,
1715,2017,2,2017-07-01,0.11218076242721568,0.00718016865269453
1715,2017,3,2017-10-01,0.0832357853720036,0.0065420551074369965
1715,2017,4,2018-01-01,0.07678064968618338,0.02090440145816503
1715,2018,1,2018-04-01,0.07959117014131428,0.027298282227171004
1715,2018,2,2018-07-01,0.13402639766250765,0.02772369402880411
1715,2018,3,2018-10-01,0.14085168673259937,0.025674752798940718
1715,2018,4,2019-01-01,,0.02563765980866098
1715,2019,1,2019-04-01,,0.025654941923871712
1715,2019,2,2019-07-01,0.16142710248573122,0.025504977842180417
1715,2019,3,2019-10-01,0.11532116407621759,0.041593190153981274
1715,2019,4,2020-01-01,0.11089649590025216,0.048364185754549906
1715,2020,1,2020-04-01,0.11690305289948866,0.04362756753804364
1715,2020,2,2020-07-01,0.2700921970370098,0.1057450954544122
1715,2020,3,2020-10-01,0.18269994065346296,0.10443136588099994
1715,2020,4,2021-01-01,0.19512881048763053,0.1114411584084592
1715,2021,1,2021-04-01,0.1374095001808504,0.12125998143444755
1715,2021,2,2021-07-01,0.13012809214357673,0.11704538217124882
1715,2021,3,2021-10-01,0.24061938718903006,0.13752120638056417
1715,2021,4,2022-01-01,0.029279270506927642,0.1433961464395349
1715,2022,1,2022-04-01,0.19577385393243565,0.16691139736338365
1715,2022,2,2022-07-01,0.1536273021762643,0.13699209174546292
1715,2022,3,2022-10-01,0.1772745343319281,0.145870645922174
1715,2022,4,2023-01-01,0.16262418251546057,0.11828970971219832
1715,2023,1,2023-04-01,0.10341995161373704,0.11724882890852767
1715,2023,2,2023-07-01,0.086914557140034,0.0883067867883605
1715,2023,3,2023-10-01,0.21035476042637302,0.10039233178659167
1715,2023,4,2024-01-01,0.13869198927014229,0.10055298124414344
1715,2024,1,2024-04-01,0.41449100892782814,0.09480876084577443
1715,2024,2,2024-07-01,0.10350545382415059,0.09087043761924447
1715,2024,3,2024-10-01,0.34268843190033993,0.08556151645430261
1715,2024,4,2025-01-01,0.04929409536910867,0.0836007125013118
1715,2025,1,2025-04-01,0.23605393156909182,0.08739397556422782
1715,2025,2,2025-07-01,0.18982614445000562,0.08741884422576807
1715,2025,3,2025-10-01,0.4059402437501933,0.14513288894682158
1715,2025,4,2026-01-01,0.15514775352555032,0.13560677138034355
1715,2026,1,2026-04-01,0.20581523038612645,0.1351832943263266
1715,2026,2,2026-07-01,0.7637246593026241,0.2041353219849267
1723,2020,1,2020-04-01,0.1042825858735332,
1723,2020,2,2020-07-01,0.04964256325501491,
1723,2020,3,2020-10-01,0.09331767154177059,0.0725876913821249
1723,2020,4,2021-01-01,0.14029347296752184,0.06499357172338636
1723,2021,1,2021-04-01,0.015973132113473076,0.10180504411469289
1723,2021,2,2021-07-01,0.03560919047781304,0.12886485475833195
1723,2021,3,2021-10-01,0.11575932424632171,0.13598775100323773
1723,2021,4,2022-01-01,0.0902660883059746,0.12693102175335774
1723,2022,1,2022-04-01,0.03764088929665112,0.15504847819328826
1723,2022,2,2022-07-01,0.18399871581805588,0.1456697594185299
1723,2022,3,2022-10-01,0.052098278499532205,0.1455232102898708
1723,2022,4,2023-01-01,0.10974618946529571,0.13992091695282668
1723,2023,1,2023-04-01,0.023239212515377732,0.1435283683269049
1723,2023,2,2023-07-01,0.09769200765399015,0.10477901647687456
1723,2023,3,2023-10-01,0.025437353181154282,0.10627332976834053
1723,2023,4,2024-01-01,0.018859295442274555,0.10577618294951573
1723,2024,1,2024-04-01,0.0599367366232834,0.07673684033818955
1723,2024,2,2024-07-01,0.05915543454812266,0.0767039227186708
1723,2024,3,2024-10-01,0.0058013137005154085,0.08813497395827811
1723,2024,4,2025-01-01,0.022200069010884914,0.09190516587255325
1723,2025,1,2025-04-01,0.07605742681293341,0.07839825927061252
1723,2025,2,2025-07-01,0.05882127623647284,0.0766107999476515
1723,2025,3,2025-10-01,0.04401152000708683,0.12773394708816851
1723,2025,4,2026-01-01,0.04633816744874363,0.1260704283909542
1723,2026,1,2026-04-01,0.05399208975500235,0.11894794423981207
1723,2026,2,2026-07-01,0.2463945244521444,0.3561786985237135
1753,2015,3,2015-10-01,,
1753,2015,4,2016-01-01,,
1753,2016,1,2016-04-01,0.345332906546838,0.09232069174511545
1753,2016,2,2016-07-01,0.0821571402211457,0.08246349651333196
1753,2016,3,2016-10-01,0.1154134129481487,0.07481466483035318
1753,2016,4,2017-01-01,0.15871983613244922,0.06762840336000561
1753,2017,1,2017-04-01,0.08771746902490596,0.06780380363448299
1753,2017,2,2017-07-01,0.2729487689854843,0.06351313867965727
1753,2017,3,2017-10-01,0.1540817532552835,0.07061967271123867
1753,2017,4,2018-01-01,0.089515581443603,0.07059698077844496
1753,2018,1,2018-04-01,0.0456477646509328,0.03879067559503504
1753,2018,2,2018-07-01,0.13585342596530298,0.05834591702251802
1753,2018,3,2018-10-01,0.128926162271374,0.05981670167800438
1753,2018,4,2019-01-01,0.1754149424083967,0.06711615492016354
1753,2019,1,2019-04-01,0.27825286407045857,0.09379922845013859
1753,2019,2,2019-07-01,0.19248315780300138,0.09499163494947618
1753,2019,3,2019-10-01,0.09594115242481392,0.09405711611019063
1753,2019,4,2020-01-01,0.11651385803153577,0.10005002398061309
1753,2020,1,2020-04-01,0.16325179777369708,0.10133077831334503
1753,2020,2,2020-07-01,0.21140744012732907,0.10831137749409248
1753,2020,3,2020-10-01,0.18278644376306083,0.10444888905061912
1753,2020,4,2021-01-01,0.1280078316538331,0.1518037445013652
1753,2021,1,2021-04-01,0.24227655861944786,0.17502347245748226
1753,2021,2,2021-07-01,0.36441489779545044,0.19669637105236362
1753,2021,3,2021-10-01,0.2507140717014312,0.19543090788549441
1753,2021,4,2022-01-01,0.13546204772448506,0.20022057754878048
1753,2022,1,2022-04-01,0.4449575714239763,0.2237937891609613
1753,2022,2,2022-07-01,0.42988293714638076,0.22725536444739178
1753,2022,3,2022-10-01,0.14270459092766047,0.2477422480938176
1753,2022,4,2023-01-01,0.13870355761588324,0.20814863515978294
1753,2023,1,2023-04-01,0.12345344737644615,0.19676025203302192
1753,2023,2,2023-07-01,0.046073280702975686,0.14307172752710348
1753,2023,3,2023-10-01,0.17670935700453394,0.14527326408064417
1753,2023,4,2024-01-01,0.08910251910228474,0.14303656828400663
1753,2024,1,2024-04-01,0.37537894719164666,0.1335744517419608
1753,2024,2,2024-07-01,0.09535765810351471,0.07963611211900097
1753,2024,3,2024-10-01,0.3538362446203073,0.08310957604871354
1753,2024,4,2025-01-01,0.11750640321752202,0.08879247548524495
1753,2025,1,2025-04-01,0.1350042488690506,0.09764094362421318
1753,2025,2,2025-07-01,0.2291022824236658,0.10096935591186301
1753,2025,3,2025-10-01,0.7262757620515321,0.2987004314509877
1753,2025,4,2026-01-01,0.17300595933998214,0.2894040225453329
1753,2026,1,2026-04-01,0.16550347735361054,0.28011396729835625
1753,2026,2,2026-07-01,0.7658533772677013,0.3719084966355821
1759,2016,4,2017-01-01,,
1759,2017,1,2017-04-01,,
1759,2017,2,2017-07-01,0.13405805532210668,0.03427729942762504
1759,2017,3,2017-10-01,0.07232592941444296,0.028349803587355935
1759,2017,4,2018-01-01,0.19528960371217396,0.04028376790391501
1759,2018,1,2018-04-01,0.06821564164479436,0.03820142777545225
1759,2018,2,2018-07-01,0.1890457075915651,0.07009984469990868
1759,2018,3,2018-10-01,0.19713686235880992,0.07640745361958054
1759,2018,4,2019-01-01,0.20123901914427678,0.08796537539649775
1759,2019,1,2019-04-01,0.29562773458492564,0.14857336968711413
1759,2019,2,2019-07-01,0.1377905989497564,0.14899660128230677
1759,2019,3,2019-10-01,0.047183572245333975,0.14904653342172772
1759,2019,4,2020-01-01,0.1219074390352712,0.14490110431298314
1759,2020,1,2020-04-01,0.19789380067492307,0.14619920936514125
1759,2020,2,2020-07-01,0.32335757410015054,0.18909661551372922
1759,2020,3,2020-10-01,0.21039918392391482,0.17906695347295745
1759,2020,4,2021-01-01,0.15787841295839605,0.15990205622237452
1759,2021,1,2021-04-01,0.19820495811232175,0.14064445325564864
1759,2021,2,2021-07-01,0.16783714180599815,0.13688525155474712
1759,2021,3,2021-10-01,0.12507960865183593,0.15375360332395172
1759,2021,4,2022-01-01,0.032958689361468244,0.15447931882293597
1759,2022,1,2022-04-01,0.23321410275099252,0.17864632794431182
1759,2022,2,2022-07-01,0.2765124263649527,0.1269162342326517
1759,2022,3,2022-10-01,0.12235726861745616,0.12532509674332645
1759,2022,4,2023-01-01,0.11082328121000344,0.11930487606050652
1759,2023,1,2023-04-01,0.217232967294671,0.14155670292091338
1759,2023,2,2023-07-01,0.13496247479102091,0.12984779535668495
1759,2023,3,2023-10-01,0.12904141504331595,0.13075734803504738
1759,2023,4,2024-01-01,0.11427559549390867,0.13045296665220765
1759,2024,1,2024-04-01,0.32809522078457115,0.10787659442258779
1759,2024,2,2024-07-01,0.11949981593098344,0.10641635658561913
1759,2024,3,2024-10-01,0.2983430034046677,0.10159550535465471
1759,2024,4,2025-01-01,0.11905343011182734,0.09666525757034404
1759,2025,1,2025-04-01,0.08802490503457996,0.05521463083771363
1759,2025,2,2025-07-01,0.11104595401230949,0.052824053357474136
1759,2025,3,2025-10-01,0.3274654316826643,0.10278275669721086
1759,2025,4,2026-01-01,0.16224514731266293,0.10216042107670315
1759,2026,1,2026-04-01,0.35537881772563207,0.09608037327585758
1759,2026,2,2026-07-01,0.5483751191540069,0.35307566139687585
1811,2020,1,2020-04-01,0.024485173794528192,
1811,2020,2,2020-07-01,0.03901312065965376,
1811,2020,3,2020-10-01,0.04550518727008213,0.16643440186012012
1811,2020,4,2021-01-01,0.048006319351249924,0.16646913293559504
1811,2021,1,2021-04-01,0.027886536452565322,0.1586384161523501
1811,2021,2,2021-07-01,0.13455396173391782,0.17496549449780838
1811,2021,3,2021-10-01,0.09137986744295826,0.15985328853121794
1811,2021,4,2022-01-01,0.10326744786403558,0.15403849805459208
1811,2022,1,2022-04-01,0.02164130218914388,0.1731273568608025
1811,2022,2,2022-07-01,0.04809469520632648,0.16500910819180298
1811,2022,3,2022-10-01,0.0207567790500634,0.19641513556287105
1811,2022,4,2023-01-01,0.011954096195244027,0.18063528311618476
1811,2023,1,2023-04-01,0.05035722300864663,0.18054698112528392
1811,2023,2,2023-07-01,0.021951822264993585,0.1258005684695845
1811,2023,3,2023-10-01,0.0480441008142563,0.12131956568874495
1811,2023,4,2024-01-01,0.05130761715621156,0.11802068399898591
1811,2024,1,2024-04-01,0.02048371970327037,0.11451900450234
1811,2024,2,2024-07-01,0.028868982568710934,0.08402645453078444
1811,2024,3,2024-10-01,0.052451239433022906,0.10271019346414992
1811,2024,4,2025-01-01,0.029591181322007085,0.10530128828598204
1811,2025,1,2025-04-01,0.06998078498213386,0.10661653058944852
1811,2025,2,2025-07-01,0.09499415160254923,0.10652541831971132
1811,2025,3,2025-10-01,0.07388669739864093,0.21715017503278164
1811,2025,4,2026-01-01,0.10524018924867236,0.21147388359462693
1811,2026,1,2026-04-01,0.04806059109268679,0.2157242507559148
1811,2026,2,2026-07-01,0.1633486122156746,0.2503409552833998
1856,2017,2,2017-07-01,,
1856,2017,3,2017-10-01,,
1856,2017,4,2018-01-01,0.0627182092589014,0.02767628932788719
1856,2018,1,2018-04-01,0.08858869731995314,0.030718722070595467
1856,2018,2,2018-07-01,0.1619739262746988,0.058311755755515345
1856,2018,3,2018-10-01,0.10613003539492309,0.05372253755217437
1856,2018,4,2019-01-01,0.3263828101032994,0.04904175444995601
1856,2019,1,2019-04-01,0.5184552548042176,0.13386326278351543
1856,2019,2,2019-07-01,0.3030481059241368,0.13625190510369928
1856,2019,3,2019-10-01,0.1766038627402367,0.13963529523205404
1856,2019,4,2020-01-01,0.1128886040444084,0.14149690300463705
1856,2020,1,2020-04-01,0.2187704639664802,0.1435129725966835
1856,2020,2,2020-07-01,0.1518163258754069,0.1683373213150351
1856,2020,3,2020-10-01,0.5158540801004807,0.16637187529433936
1856,2020,4,2021-01-01,0.3515354383736619,0.15916295735224067
1856,2021,1,2021-04-01,0.12710493383271448,0.1589952772293839
1856,2021,2,2021-07-01,0.1458014819180473,0.1459115374966586
1856,2021,3,2021-10-01,0.4086531117785527,0.1466010603446362
