fund_code,report_date,fund_ret_6m,bench_ret_6m,benchmark_adj_return,coverage,equity_weight,matched_weight,rf_approx_weight,missing_weight,n_components,panel_date
3858,2020-12-31,0.0882793820536189,0.004259676986917316,0.08401970506670159,full,0.7,0.7,0.3,0.0,2,2021-01-01
3962,2020-12-31,0.0882793820536189,0.03175431089020019,0.05652507116341871,full,0.85,0.85,0.15,0.0,2,2021-01-01
4148,2020-12-31,0.0882793820536189,0.004561790591487147,0.08371759146213176,full,0.65,0.65,0.35,0.0,2,2021-01-01
4232,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
4320,2020-12-31,0.0882793820536189,0.004712847393772063,0.08356653465984684,partial_rf,0.5,0.5,0.3,0.2,3,2021-01-01
4374,2020-12-31,0.0882793820536189,0.03281872464232527,0.055460657411293635,partial_rf,0.8,0.8,0.1,0.1,3,2021-01-01
4375,2020-12-31,0.0882793820536189,0.03281872464232527,0.055460657411293635,partial_rf,0.8,0.8,0.1,0.1,3,2021-01-01
5001,2020-12-31,0.0882793820536189,0.0037897224909198006,0.0844896595626991,partial_rf,0.7,0.7,0.2,0.1,3,2021-01-01
5119,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.5,0.5,0.0,0.5,3,2021-01-01
5136,2020-12-31,0.0882793820536189,0.030385778923182238,0.05789360313043666,full,0.8,0.8,0.2,0.0,2,2021-01-01
5207,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,3,2021-01-01
5449,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
5550,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
5551,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
5729,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
5765,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,partial_rf,0.6,0.6,0.2,0.2,3,2021-01-01
5774,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,partial_rf,0.6,0.6,0.2,0.2,3,2021-01-01
5775,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.6,0.6,0.0,0.4,2,2021-01-01
5787,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
5819,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
5844,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
5875,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,3,2021-01-01
5903,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.5,0.5,2,2021-01-01
5914,2020-12-31,0.0882793820536189,0.028039724122580028,0.06023965793103887,partial_rf,0.5,0.5,0.2,0.3,3,2021-01-01
5939,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
5940,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
6154,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
6250,2020-12-31,0.0882793820536189,0.030385778923182238,0.05789360313043666,full,0.8,0.8,0.2,0.0,2,2021-01-01
6271,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
6281,2020-12-31,0.0882793820536189,0.026280183022128374,0.06199919903149053,full,0.65,0.65,0.35,0.0,2,2021-01-01
6314,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
6315,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
6522,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
6523,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
6533,2020-12-31,0.0882793820536189,0.05407693052998108,0.03420245152363782,partial_rf,0.6,0.6,0.2,0.2,3,2021-01-01
6769,2020-12-31,0.0882793820536189,0.031029793966484805,0.057249588087134096,partial_rf,0.7,0.7,0.15,0.15000000000000002,4,2021-01-01
6887,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
6888,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
6904,2020-12-31,0.0882793820536189,0.004461086056630537,0.08381829599698837,partial_rf,0.5,0.5,0.25,0.25,3,2021-01-01
6905,2020-12-31,0.0882793820536189,0.004461086056630537,0.08381829599698837,partial_rf,0.5,0.5,0.25,0.25,3,2021-01-01
6969,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.3,0.7,2,2021-01-01
6976,2020-12-31,0.0882793820536189,0.004259676986917316,0.08401970506670159,full,0.7,0.7,0.3,0.0,2,2021-01-01
7113,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.4,0.6,2,2021-01-01
7114,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.4,0.6,2,2021-01-01
7305,2020-12-31,0.0882793820536189,0.1540496894443444,-0.06577030739072551,partial_rf,0.8,0.8,0.1,0.1,4,2021-01-01
7340,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.8,0.8,0.0,0.2,3,2021-01-01
7341,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.8,0.8,0.0,0.2,3,2021-01-01
7343,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.65,0.65,0.0,0.35,3,2021-01-01
7346,2020-12-31,0.0882793820536189,0.13585463669516323,-0.04757525464154433,partial_rf,0.7,0.7,0.2,0.1,3,2021-01-01
7349,2020-12-31,0.0882793820536189,0.15177530785069673,-0.06349592579707783,partial_rf,0.7,0.7,0.1,0.2,3,2021-01-01
7350,2020-12-31,0.0882793820536189,0.15177530785069673,-0.06349592579707783,partial_rf,0.7,0.7,0.1,0.2,3,2021-01-01
7353,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.7,0.7,0.0,0.3,3,2021-01-01
7449,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.6,0.6,0.0,0.4,3,2021-01-01
7450,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.6,0.6,0.0,0.4,3,2021-01-01
7490,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
7491,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
7731,2020-12-31,0.0882793820536189,0.004461086056630537,0.08381829599698837,partial_rf,0.6,0.6,0.3,0.1,3,2021-01-01
7895,2020-12-31,0.0882793820536189,0.03585990679125406,0.052419475262364845,partial,0.7,0.7,0.0,0.30000000000000004,3,2021-01-01
8185,2020-12-31,0.0882793820536189,0.004259676986917316,0.08401970506670159,full,0.7,0.7,0.3,0.0,2,2021-01-01
8555,2020-12-31,0.0882793820536189,0.03281872464232527,0.055460657411293635,partial_rf,0.8,0.8,0.1,0.1,3,2021-01-01
8734,2020-12-31,0.0882793820536189,0.11493032603360487,-0.026650943979985964,full,0.65,0.65,0.35,0.0,2,2021-01-01
20018,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
40008,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
40011,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
40016,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
40025,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.85,0.85,0.0,0.15,2,2021-01-01
50004,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.75,0.75,0.0,0.25,3,2021-01-01
50009,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.85,0.85,0.0,0.15000000000000002,3,2021-01-01
50010,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
70027,2020-12-31,0.0882793820536189,0.0027491089640681587,0.08553027308955075,full,0.95,0.95,0.05,0.0,2,2021-01-01
100022,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,3,2021-01-01
100039,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
100060,2020-12-31,0.0882793820536189,0.030385778923182238,0.05789360313043666,full,0.8,0.8,0.2,0.0,2,2021-01-01
110002,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
110005,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.15,0.85,2,2021-01-01
110009,2020-12-31,0.0882793820536189,0.03585990679125406,0.052419475262364845,partial,0.9,0.9,0.0,0.1,2,2021-01-01
110013,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
110015,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
110025,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
110029,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
112002,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
121003,2020-12-31,0.0882793820536189,0.03585990679125406,0.052419475262364845,partial,0.95,0.95,0.0,0.05,2,2021-01-01
150968,2020-12-31,0.0882793820536189,0.0030830240006979722,0.08519635805292093,partial_rf,0.85,0.85,0.1,0.05,3,2021-01-01
160605,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
161606,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.7,0.7,0.0,0.3,2,2021-01-01
161810,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
161903,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
162006,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
162201,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.35,0.65,2,2021-01-01
162204,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
162209,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
162214,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
162703,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,1,2021-01-01
163406,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
163411,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
163412,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
166001,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
166005,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
168002,2020-12-31,0.0882793820536189,0.003202279370922906,0.085077102682696,partial_rf,0.7,0.7,0.1,0.2,3,2021-01-01
180031,2020-12-31,0.0882793820536189,0.05711610806858683,0.031163273985032075,full,0.8,0.8,0.2,0.0,2,2021-01-01
200012,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
202027,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,3,2021-01-01
206009,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
210004,2020-12-31,0.0882793820536189,0.0033533361732078215,0.08492604588041108,full,0.85,0.85,0.15,0.0,2,2021-01-01
210008,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
213003,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.1,0.9,3,2021-01-01
213008,2020-12-31,0.0882793820536189,0.03175431089020019,0.05652507116341871,full,0.85,0.85,0.15,0.0,2,2021-01-01
240005,2020-12-31,0.0882793820536189,0.030385778923182238,0.05789360313043666,full,0.8,0.8,0.2,0.0,2,2021-01-01
240011,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
240017,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
240022,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
257020,2020-12-31,0.0882793820536189,0.0033533361732078215,0.08492604588041108,full,0.85,0.85,0.15,0.0,2,2021-01-01
257030,2020-12-31,0.0882793820536189,0.004259676986917316,0.08401970506670159,full,0.7,0.7,0.3,0.0,2,2021-01-01
257070,2020-12-31,0.0882793820536189,0.16362603299654505,-0.07534665094292614,partial_rf,0.9,0.9,0.05,0.05,3,2021-01-01
270028,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,3,2021-01-01
290008,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
290014,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
310358,2020-12-31,0.0882793820536189,0.0024469953594983274,0.08583238669412058,partial,0.85,0.85,0.0,0.15,2,2021-01-01
320005,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
320007,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.9,0.9,0.0,0.1,3,2021-01-01
340007,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
360016,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
370024,2020-12-31,0.0882793820536189,0.0033533361732078215,0.08492604588041108,full,0.85,0.85,0.15,0.0,2,2021-01-01
370027,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
375010,2020-12-31,0.0882793820536189,0.004259676986917316,0.08401970506670159,full,0.7,0.7,0.3,0.0,2,2021-01-01
377010,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
377240,2020-12-31,0.0882793820536189,0.147681420982131,-0.05940203892851209,full,0.85,0.85,0.15,0.0,2,2021-01-01
378010,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
379010,2020-12-31,0.0882793820536189,0.0,0.0882793820536189,partial,0.0,0.0,0.0,1.0,2,2021-01-01
400001,2020-12-31,0.0882793820536189,0.03175431089020019,0.05652507116341871,full,0.85,0.85,0.15,0.0,2,2021-01-01
460007,2020-12-31,0.0882793820536189,0.0034010383212977947,0.08487834373232112,partial_rf,0.8,0.8,0.15,0.05,3,2021-01-01
470009,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
470028,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
470098,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
481001,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
481008,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
481010,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
481015,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
501026,2020-12-31,0.0882793820536189,0.00516601780062681,0.0831133642529921,full,0.55,0.55,0.45,0.0,2,2021-01-01
501054,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,partial_rf,0.6,0.6,0.2,0.2,3,2021-01-01
501079,2020-12-31,0.0882793820536189,0.1722447421935256,-0.08396536013990669,partial,0.9,0.9,0.0,0.1,2,2021-01-01
519005,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
519013,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
519018,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
519026,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.2,0.8,2,2021-01-01
519089,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
519110,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
519158,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
519172,2020-12-31,0.0882793820536189,0.00516601780062681,0.0831133642529921,full,0.55,0.55,0.45,0.0,2,2021-01-01
519173,2020-12-31,0.0882793820536189,0.00516601780062681,0.0831133642529921,full,0.55,0.55,0.45,0.0,2,2021-01-01
519181,2020-12-31,0.0882793820536189,0.004355081283097262,0.08392430077052164,partial_rf,0.65,0.65,0.3,0.05,3,2021-01-01
519185,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
519670,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
519672,2020-12-31,0.0882793820536189,0.00276500968009815,0.08551437237352076,partial_rf,0.9,0.9,0.05,0.05,3,2021-01-01
519674,2020-12-31,0.0882793820536189,0.05407693052998108,0.03420245152363782,full,0.75,0.75,0.25,0.0,2,2021-01-01
519679,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
519688,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
519698,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
519704,2020-12-31,0.0882793820536189,0.004991109924296908,0.083288272129322,partial_rf,0.55,0.55,0.4,0.05,3,2021-01-01
519773,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
530019,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
570001,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
570008,2020-12-31,0.0882793820536189,0.002446995359498328,0.08583238669412058,partial,0.8,0.8,0.0,0.2,2,2021-01-01
580001,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.35,0.65,3,2021-01-01
580002,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
580006,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
610006,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
630001,2020-12-31,0.0882793820536189,0.03175431089020019,0.05652507116341871,full,0.85,0.85,0.15,0.0,2,2021-01-01
630002,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
630010,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
630011,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
660005,2020-12-31,0.0882793820536189,0.008489267450894955,0.07979011460272395,partial_rf,0.0,0.0,0.25,0.75,2,2021-01-01
660015,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
720001,2020-12-31,0.0882793820536189,0.0048639041960569784,0.08341547785756193,full,0.6,0.6,0.4,0.0,2,2021-01-01
740001,2020-12-31,0.0882793820536189,0.0036554497777776533,0.08462393227584125,full,0.8,0.8,0.2,0.0,2,2021-01-01
952004,2020-12-31,0.0882793820536189,0.004259676986917316,0.08401970506670159,full,0.7,0.7,0.3,0.0,2,2021-01-01
959991,2020-12-31,0.0882793820536189,0.003957563382347484,0.08432181867127142,full,0.75,0.75,0.25,0.0,2,2021-01-01
11,2021-06-30,0.0418504313751631,-0.05430049266458604,0.09615092403974915,partial,0.8,0.8,0.0,0.2,2,2021-07-01
17,2021-06-30,0.0418504313751631,-0.04177195491009958,0.08362238628526268,full,0.8,0.8,0.2,0.0,2,2021-07-01
20,2021-06-30,0.0418504313751631,-0.04177195491009958,0.08362238628526268,full,0.8,0.8,0.2,0.0,2,2021-07-01
21,2021-06-30,0.0418504313751631,-0.05430049266458604,0.09615092403974915,partial,0.8,0.8,0.0,0.2,2,2021-07-01
31,2021-06-30,0.0418504313751631,-0.04177195491009958,0.08362238628526268,full,0.8,0.8,0.2,0.0,2,2021-07-01
61,2021-06-30,0.0418504313751631,-0.04177195491009958,0.08362238628526268,full,0.8,0.8,0.2,0.0,2,2021-07-01
73,2021-06-30,0.0418504313751631,-0.04177195491009958,0.08362238628526268,full,0.8,0.8,0.2,0.0,2,2021-07-01
263,2021-06-30,0.0418504313751631,0.008342196107846256,0.03350823526731685,partial_rf,0.0,0.0,0.2,0.8,2,2021-07-01
308,2021-06-30,0.0418504313751631,-0.03863982047147796,0.08049025184664106,full,0.75,0.75,0.25,0.0,2,2021-07-01
